,n113,n114,n115,n116,n117,n118,n119,n121,markers
Q8BU30,0.09597351228756923,0.08862974564967865,0.0,0.06600047559231591,0.04008332056403574,0.05995338274344785,0.04776569942738849,1.0,unknown
Q8C2Q3,0.0368250295123624,0.03454018677066114,0.0,0.045723285338806235,0.07033368519407701,0.18062407297686933,1.0,0.03340970427768959,Nucleus - Nucleolus
Q8CFA2,0.05623145850918762,0.08534967588147437,0.0,0.32120945583095717,1.0,0.7411795728692403,0.07379092759772513,0.024350016248085346,Mitochondrion
Q8K297,0.34141457592361313,0.4890643674186417,0.042469887937133736,1.0,0.7868611746379209,0.6970097329296161,0.05518041194373308,0.0,Endoplasmic reticulum
Q8K411,0.04903536742826165,0.05671383067381269,0.0,0.2636581357107851,1.0,0.680464852850625,0.1283965340046407,0.004612941025013111,unknown
Q8VCM8,0.3097238355380335,0.44107533995315784,0.0,1.0,0.8968122774797982,0.9221079955592326,0.2978541070148412,0.02429776464199976,Endoplasmic reticulum
Q8VCW8,0.035605278013112994,0.06514564504759175,0.0,0.26536056139599445,1.0,0.664890956823405,0.14744959373318883,0.004528868140858225,unknown
Q91VD9,0.14443411663117645,0.22792449430844067,0.013739229953172085,0.35906608895750297,1.0,0.823502915960557,0.2492000066381483,0.0,unknown
Q91VR2,0.038767222756288015,0.03507919687640011,0.0,0.1607097908305289,1.0,0.6633743988178862,0.18841995728311986,0.004895645609682384,Mitochondrion
Q91W43,0.14772437619169448,0.12439327806407811,0.0,0.288849190551594,1.0,0.6444955558769289,0.19877919971023286,0.48761881641818183,unknown
Q922B2,0.05353276399373082,0.07054624360311852,0.0,0.10636933007724095,0.09278971011914391,0.20371637493174063,0.18776915928155086,1.0,Cytosol
Q99KE1,0.04225091784105089,0.0893196657688315,0.0,0.2529957001385709,1.0,0.6696522566463806,0.19215888327336314,0.054214993620191616,Mitochondrion
Q99M87,0.05751053563796977,0.05559573365746411,0.0,0.23420043601284177,1.0,0.5666286925396753,0.15496867654719862,0.23666170985634655,unknown
Q99MD9,0.018161180423183217,0.019446612674687076,0.0,0.031044913877126018,0.013641509073671452,0.02650612547204045,0.007806367755010365,1.0,unknown
Q99MN1,0.09116243540944735,0.09335676362503054,0.0,0.12239524621474866,0.18051913169097658,0.14259202741244437,0.04281193017531654,1.0,unknown
Q99P72,0.46180821057145444,0.5672648022416152,0.3238760893369634,1.0,0.6332036744865915,0.3422586420369197,0.0943742089260968,0.0,unknown
Q9CPR5,0.04398161180529058,0.14921305119654107,0.02433782480114152,0.25329897400496815,1.0,0.5902913519423962,0.16807169935300337,0.0,Mitochondrion
Q9CPV4,0.04057439967847012,0.06943546549964613,0.0,0.07854907160700857,0.1273151329381787,0.1806069058408095,0.05321632882267542,1.0,unknown
Q9CWK8,0.2640320898153398,0.8898128156533203,0.06760211222615992,0.8856626618409106,0.1659760541314935,0.17892754498311078,0.0,1.0,unknown
Q9D1Q6,0.12023518984245728,0.27528083167814893,0.3033112645351272,1.0,0.9613739311729377,0.5415672963977098,0.19098674300678437,0.0,Endoplasmic reticulum
Q9D1R9,0.30847710504716,0.2682957307561401,0.0,0.5448280788274522,0.5530475199752826,0.503637263588056,1.0,0.42975457046402354,60S Ribosome
Q9D6R2,0.0280593622969582,0.02761004764668398,0.02857115129817021,0.15635601308635583,1.0,0.6277847300374818,0.2889391136377968,0.0,Mitochondrion
Q9DB20,0.023527377095523463,0.03855503549101607,0.014226035458712932,0.2154492001645714,1.0,0.6159176443546924,0.11621271900039949,0.0,Mitochondrion
Q9DB77,0.06046917835917006,0.07580475138154047,0.0,0.21961140745658206,1.0,0.7041924559637469,0.21111678973046136,0.009658458132025123,Mitochondrion
Q9EP69,0.29871094779387836,0.5153060985817072,0.07379529337985066,1.0,0.6347767735728506,0.5553299989223588,0.08815789582646082,0.0,unknown
Q9EPE9,0.5054359715181199,0.7849533842129667,0.0,1.0,0.9463531816300225,0.9001429875111693,0.8704549500051028,0.2169609146301844,unknown
Q9ERU9,0.1257420306879154,0.10600656899784684,0.0,0.259506838284074,0.2732956237370686,1.0,0.6765620294966829,0.3063817094528952,unknown
Q9QXX4,0.048683037171125466,0.06120571356520446,0.0,0.24132754684675792,1.0,0.6092897596091732,0.12603616185494668,0.017587448126526767,Mitochondrion
Q9QZQ1,1.0,0.8684075569779983,0.08953655147853554,0.6272520746277152,0.2888334029366733,0.06534378012204628,0.0,0.521605092519384,unknown
Q9WTP6,0.04514301441244145,0.07386096303775781,0.0,0.3450302798178649,1.0,0.6854312056308943,0.10309853053364669,0.04612473452712671,unknown
Q9WTQ5,0.19525796051203245,0.26460249571353284,0.0,0.43298439498560165,1.0,0.7026215442700954,0.05906654507815883,0.6267438185527504,unknown
Q9WUA2,0.310127544025101,0.30190950682180456,0.0,0.3678588023869257,0.34264898190991006,1.0,0.898971864559025,0.881115516769317,unknown
Q9WUM5,0.04746526418639502,0.025222303936223874,0.0,0.22650779247101202,1.0,0.5729594520700381,0.19671639957051198,0.09551980675282405,unknown
Q9Z2I9,0.023370759222753203,0.03767669311141771,0.0,0.1855544575699373,1.0,0.6696797537114436,0.20143612940020933,0.013174797605512052,Mitochondrion
A2A7S7,0.047598952407821936,0.08506997057988315,0.0,0.10111584655703963,0.07670679749610254,0.18228624949756678,0.0939943340169324,1.0,unknown
Q3THH1,0.36122615412034803,0.49024572786771825,0.2277770320114982,1.0,0.8073624920692597,0.5987756934466038,0.12347011617434477,0.0,unknown
Q3U3J1,0.06186418634098906,0.06950913169490658,0.0,0.25085877891085956,1.0,0.713892574136192,0.09598272420516175,0.04250752024938264,unknown
O08709,0.07120303277040706,0.07779423613541032,0.005189142161514754,0.05655276134808287,0.022880791137523157,0.005838138548809806,0.0,1.0,unknown
O09159,0.4717558438943158,0.6198854852548564,0.1609728580485615,1.0,0.7056943571419771,0.24688481123116038,0.04266264923338124,0.0,Lysosome
O35405,0.538852983860501,0.686953957000921,0.18631833360984165,1.0,0.41035773882558607,0.16945812408419442,0.0,0.010438536656814412,Lysosome
O35682,0.9698783000938853,1.0,0.11023693545829795,0.6495919971843082,0.3706363774320293,0.3193193548807233,0.04142468315676589,0.0,unknown
O35887,0.2980075857462815,0.41582190673880803,0.16720452620096035,1.0,0.8264187021817418,0.5942253157034366,0.1360996027342202,0.0,Endoplasmic reticulum
O55131,0.2749998191506558,0.22654222733658116,0.0,0.30806558123741806,0.28699716498737843,0.8458209770955802,1.0,0.7132261818420905,unknown
O70318,1.0,0.7319029625328674,0.08180985611865282,0.5033897566105571,0.274179546301416,0.08094692144728907,0.0,0.029874504357860522,unknown
O88696,0.2262716552167659,0.3417296412114515,0.0,0.42746683258848867,1.0,0.6339807446926468,0.19965084069610806,0.6240974035132765,Mitochondrion
P07356,0.8568839826478317,1.0,0.0,0.9251734156472116,0.3741344981131901,0.6332232042169296,0.1518458169314476,0.48315662142422505,unknown
P08226,0.5700638103497294,0.6844253053599313,0.10920880806081687,1.0,0.7399565611744342,0.567661719431862,0.0779723445751755,0.0,unknown
P09411,0.0530758808108606,0.055172515782345825,0.013293731730068141,0.028134784343061804,0.00878414745421945,0.0009646085180188957,0.0,1.0,Cytosol
P10639,0.01574623914933597,0.032670314287332525,0.0,0.03615987148820771,0.022156952112009142,0.03212317517631807,0.0048531269527417355,1.0,unknown
P11440,0.36993752016848186,0.31445996036775575,0.0,0.3362416971614696,0.28211710343323376,1.0,0.6523767174603853,0.5926196269371753,unknown
P12787,0.04384414493167801,0.06093868235561559,0.005573217132233659,0.2574774935347049,1.0,0.59086893715302,0.07315478337248339,0.0,Mitochondrion
P13597,1.0,0.958798217022493,0.09909737601913836,0.6957416684020029,0.3146989459902145,0.1863726992745107,0.0,0.07481932248543358,unknown
P16125,0.06855637805389092,0.07096464695667225,0.0,0.05933851627583711,0.050381176669585824,0.03858972934513979,0.009169417550956313,1.0,Cytosol
P17809,1.0,0.6969760728821771,0.10807333655660603,0.41289677669069513,0.1958157403739589,0.15310345635646236,0.009459014930012884,0.0,Plasma membrane
P17918,0.016111657884893913,0.010720134378487612,0.0,0.012450504539585102,0.015636329632361032,0.16264199467588417,0.04708755032811619,1.0,unknown
P19324,0.6065621141392056,0.6457044937955194,0.1461888435750371,0.5990551130472638,1.0,0.3978072949700806,0.0,0.037462619691339925,Endoplasmic reticulum
P21107,0.2745413075885493,0.7375588188641484,0.03567111742672302,0.8901929388645249,0.28385393919131374,0.10187204678350334,0.0,1.0,unknown
P22892,0.340208734533851,0.5768615400702363,0.1688326766442784,1.0,0.3450365626525728,0.15799875602286967,0.0,0.22740408097947315,Lysosome
P25976,0.2979187688454544,0.3625578795728586,0.0,0.5526464046408057,0.47657102915934185,1.0,0.23854346841549234,0.08333437585538729,unknown
P26516,0.19878310169008023,0.17872906127765012,0.02632707032034103,0.1025995459212985,0.14649502921773366,0.06558769052249909,0.0,1.0,unknown
P27601,1.0,0.6693623617520297,0.10720979379903382,0.3895255758179128,0.22764050103290612,0.10202056421223109,0.0,0.012169036599501065,Plasma membrane
P28656,0.09333953434635256,0.05896017694674596,0.0,0.10264755823664498,0.08098246426136693,0.07447359812703677,0.02764273468420473,1.0,unknown
P35564,0.3326294490252577,0.463955879035173,0.2638314509423629,1.0,0.8202143288189174,0.7002033893693105,0.24565458107164764,0.0,Endoplasmic reticulum
P35846,1.0,0.6335703433473542,0.10981187497987627,0.28721886707697214,0.1620993223348101,0.059070170507395284,0.007978075615139867,0.0,unknown
P41105,1.0,0.6783680656590307,0.0,0.41832862962166745,0.29077441119684033,0.4984364807860562,0.7429488250189681,0.2639438108851866,60S Ribosome
P43406,1.0,0.8948369195731445,0.1289486634271914,0.7328979321788127,0.6647864904195313,0.386822830136415,0.0,0.2565438702373263,Plasma membrane
P45376,0.04850506570098281,0.07855363873421514,0.0,0.062263394013297224,0.0473232465886664,0.03847359353422958,0.009731280962390093,1.0,unknown
P46460,0.8974470712816428,0.9756380568216116,0.0,1.0,0.6088739527933168,0.915790407937013,0.4807576713711327,0.5086605272471858,unknown
P49312,0.044251789493732104,0.05807963339870409,0.0,0.16846092921697847,0.19709092664839825,0.599538242059523,1.0,0.4520867029167026,unknown
P49717,0.03863340707350171,0.03890532514941972,0.0,0.04730321613061712,0.04664299585487421,0.18472934876195243,0.1703429027938828,1.0,unknown
P51410,0.19514660043515383,0.17254901502249745,0.0,0.377647430696874,0.3797119198858417,0.3393406030235135,1.0,0.19783467575912414,60S Ribosome
P51863,0.5822583429647114,0.992786716756187,0.3510029652610756,1.0,0.5084314247701631,0.2516281040007463,0.09056153586196115,0.0,unknown
P53026,0.21480288578834214,0.2250284030217309,0.0,0.4830848099754537,0.4762300992831272,0.4492574786168899,1.0,0.3726484843557375,60S Ribosome
P54822,0.2303902951522538,0.21113676663878125,0.0,0.808016466287036,0.5983191760971829,0.7201375924428192,1.0,0.2553798047446322,unknown
P57780,0.2709733837087697,0.36374144494201816,0.07618493389330015,0.4493817124741748,0.22331228176465637,0.06648176395659484,0.0,1.0,unknown
P60335,0.19131880926941247,0.18132703264516847,0.0,0.2259802109601459,0.19507288629870237,0.7758738732236571,0.5704016850918721,1.0,unknown
P60843,0.07843460738121188,0.0861228914240809,0.0,0.07846112278848223,0.08445920885562684,0.10756130445570695,0.18131673716168448,1.0,unknown
P62075,0.02319122330109762,0.0444618667588334,0.014445280747202822,0.2325832402033944,1.0,0.6752345950039018,0.14428161821028693,0.0,Mitochondrion
P62264,0.14997874928522337,0.2002150349527962,0.0,0.45347049398872463,0.4570892977320996,0.4773255290134256,1.0,0.5642832625246796,40S Ribosome
P62900,0.32495790235861227,0.30019786371606993,0.0,0.580643109175157,0.48958917786895406,0.5359488060548643,1.0,0.33488059376401696,60S Ribosome
P62911,0.055152197364419564,0.09818221004500481,0.0,0.4639245348332505,0.5588117264468722,0.5567518777817944,1.0,0.35943609570249546,unknown
P62962,0.14160593780241024,0.19618176203750523,0.006797828509340115,0.10184803487323585,0.038413540088029545,0.005750595122918015,0.0,1.0,unknown
P63325,0.183163039044432,0.19419083208400484,0.0,0.4011257248200432,0.429314725475453,0.44846934683744527,1.0,0.5312725944631882,40S Ribosome
P70227,0.570095143560137,1.0,0.0,0.8575788722376915,0.6086078874480824,0.823820808500016,0.02395722420527353,0.17785984993427878,Endoplasmic reticulum
P70261,1.0,0.8302090657783548,0.19061141737898324,0.7889160205026803,0.6325550932108245,0.29004051974465,0.0,0.171864209606464,unknown
P84104,0.4622317356524131,0.3813543803081564,0.0,0.4422319703685395,0.4152266036641862,0.5790614822992193,0.7285323898656161,1.0,unknown
P97379,0.07976680915711266,0.09000334419397579,0.0,0.15017960647470763,0.16173425957474494,0.23828241764533936,1.0,0.08347222334766984,unknown
P97384,0.2963051617232638,0.3421908760112048,0.003145821193047897,0.22442837295831755,0.10456855132312183,0.07792164750832735,0.0,1.0,unknown
P97855,0.1565628189185056,0.1356420236639271,0.0,0.20995799153609407,0.23581408435276538,0.4324932337777263,1.0,0.1483509400383852,unknown
P97930,0.16030713174356429,0.1776312211122323,0.0,0.2225774581787988,0.47449194042744386,0.30619568089387744,0.09402846699924913,1.0,unknown
Q04736,1.0,0.699623688505426,0.05360157157668167,0.38203423282026516,0.20941875049549596,0.12925165046572734,0.0,0.10198800043177805,unknown
Q07417,0.04555153645344762,0.047841221580317186,0.0,0.22928378018053264,1.0,0.676384332211593,0.11835251198165186,0.006306795533496274,Mitochondrion
Q2TBE6,0.726696535266944,1.0,0.14984050981954966,0.9200117997070487,0.5957802889744175,0.3267354987645659,0.03000868456837671,0.0,unknown
Q3TLP5,0.05185885429630275,0.07589117603486949,0.0,0.20525883428293656,1.0,0.519982490233447,0.18509116971169728,0.05512803475001694,Mitochondrion
Q3U1J4,0.11915856758552858,0.13064220923338332,0.0,0.17315538210090609,0.12936076365069596,0.2170997118319294,0.1070190700061033,1.0,unknown
Q3ULD5,0.1838712694347183,0.2868649939227062,0.0,0.5063037534218751,1.0,0.6510915390747457,0.14294099609106545,0.03749367693878341,unknown
Q3UQ84,0.3123796073244502,0.2579565623946203,0.0,0.32641544772452263,1.0,0.6421809739362825,0.14847282145154247,0.10891906275997591,unknown
Q5FWI3,0.8574500710231067,1.0,0.1745628560234953,0.8699044851074915,0.4064401867238147,0.29377449621759544,0.04999135930311752,0.0,unknown
Q60631,0.24858395696243024,0.46852105567131536,0.00632704904891356,0.34793074827475934,0.1088602444234705,0.05057793106096845,0.0,1.0,unknown
Q60649,0.38199892433202604,0.3431030968029898,0.0,0.4461898024006617,1.0,0.6297713152663519,0.13611357663377477,0.02086777837591147,Mitochondrion
Q60715,0.438454554937813,0.41022559982952583,0.2865718653690028,0.9999266716945114,1.0,0.880845488249087,0.24989024297909396,0.0,unknown
Q60767,0.2575522484385049,0.660127264773081,0.22348681570909565,1.0,0.43631532564851444,0.2500918257318286,0.03651860723584112,0.0,Plasma membrane
Q61102,0.08079838672062635,0.08245061769090423,0.0,0.28006173500167836,1.0,0.7120756164191197,0.23525112804026943,0.005112376642566484,Mitochondrion
Q61576,0.36603991230470967,0.5071385399035857,0.09859986616842442,1.0,0.799095655929424,0.63526278207309,0.10022350040508224,0.0,Endoplasmic reticulum
Q61792,0.7361589999532885,0.7379508131104648,0.0,0.5370018044401136,0.24548467618616823,0.45199860656966423,0.45011342831368295,1.0,unknown
Q61937,0.08801849687957918,0.1095112976358758,0.0,0.21919173459742639,0.20596742632958517,0.2413691777102308,0.27242411738636363,1.0,unknown
Q61941,0.13116370261185012,0.20193903747978117,0.0,0.41907960943782824,1.0,0.656685744602251,0.22479273019901724,0.07597812443387876,Mitochondrion
Q62446,0.08961981436979702,0.14400404883465434,0.0,0.3943736417059312,0.41151504110344955,0.4075647914102202,1.0,0.42711440225268454,unknown
Q62465,0.441337031880268,0.42020161628451824,0.02276071200593905,0.2826765293181937,0.10508250105545588,0.09590994755377324,0.0,1.0,unknown
Q6PA06,0.24936618279946382,0.40581834153500956,0.00702532686502235,1.0,0.6319646203095741,0.4967020252586848,0.0,0.016865477548388755,Endoplasmic reticulum
Q6PDM2,0.060783070230338784,0.051099043536609656,0.0,0.09074746799318892,0.09676414147726081,0.44639910536566985,0.2542030418517944,1.0,unknown
Q7TNV0,0.04771773206014391,0.047301624952655,0.0,0.07840839833603784,0.14722275580375366,1.0,0.22751664089340473,0.2123992692813618,unknown
Q80X50,0.0171860153366349,0.0,0.07762283808936386,0.013987025863190759,0.05422927268501246,0.12160841556694742,1.0,0.02212131028324167,unknown
Q80XN0,0.044974829409055776,0.049525825803919336,0.0015517261095591127,0.24718276984286786,1.0,0.659372424763547,0.13398985652310627,0.0,Mitochondrion
Q8BGH2,0.037606470035023334,0.10884867422801356,0.0,0.2732228717226236,1.0,0.7063042070921371,0.12852352864776193,0.037171395372788345,unknown
Q8BH24,0.06031669248200193,0.2704639508449617,0.010730782197297816,1.0,0.5315090683798698,0.3293635151009965,0.0,0.17380904324171464,unknown
Q8BJ71,0.17457680563909186,0.16695398439506712,0.0,0.1995868293770169,0.17840365464424843,0.510660330583038,1.0,0.6993864999146153,unknown
Q8BJW6,0.11970281280432613,0.06473401659901547,0.0,0.0844557890181971,0.14246413470196984,0.22246758895481117,1.0,0.33813833259069687,unknown
Q8BKC5,0.06628426259549694,0.13493483303205311,0.0,0.1466097708767382,0.12391149798765773,0.1205108070797547,0.06751415816553924,1.0,unknown
Q8BMJ2,0.05304420250904047,0.07213167242859425,0.0,0.061810877787285876,0.03320488467554045,0.04513690839729967,0.021113763068666344,1.0,unknown
Q8BP40,0.044802828784252575,0.09220170057621681,0.0,0.32939596481868694,1.0,0.847220051411143,0.08207928036242468,0.015921425586337943,Mitochondrion
Q8BP47,0.06946540570329046,0.08429050026849384,0.0,0.06795553329355138,0.03712701109872863,0.03505118706813194,0.014174830055299459,1.0,unknown
Q8JZN5,0.060423773844216544,0.0726663786446556,0.0,0.2646888206572996,1.0,0.6545923516822505,0.14268255083897127,0.014782644009817249,Mitochondrion
Q8JZQ2,0.11180237866476202,0.13737903620460465,0.021108189554183556,0.3186106498386152,1.0,0.6319671413350351,0.12689288671311552,0.0,Mitochondrion
Q8R1B4,0.07413813961694589,0.07764582295340686,0.0,0.07606677284475782,0.0529456914082872,0.08354123468100413,0.05633822482128231,1.0,unknown
Q91VA6,0.08317420174874954,0.08254054375614991,0.0,0.23087505197055264,1.0,0.5977575898475439,0.13660059950270967,0.0485116804676232,unknown
Q91VW5,0.9025731082887807,1.0,0.10845398084698389,0.8688593113585905,0.47183503819777445,0.17723779617094843,0.0,0.02156373514344895,unknown
Q91W90,0.5792875509741151,0.6099319194778086,0.39142793629339795,0.6311722193883986,1.0,0.38324678433057874,0.0,0.07921173730598394,Endoplasmic reticulum
Q91WM2,0.0773261561042643,0.10083850419561469,0.033588713163317484,0.326999629150449,1.0,0.6469907145757559,0.3990762746216985,0.0,Mitochondrion
Q920A5,0.3276208583883185,0.3801615594282584,0.2741917235951927,1.0,0.49576874825358724,0.09639753968470914,0.039175696402186946,0.0,unknown
Q99K85,0.04895427045585677,0.07440823569213377,0.013270274067426698,0.062149491296402244,0.01693573847831779,0.015226833822772942,0.0,1.0,unknown
Q99MN9,0.07917261903875217,0.11557141555545135,0.04207636324365932,0.26189802818503477,1.0,0.5895790985730054,0.26441131759299263,0.0,unknown
Q99MR8,0.13769574426433295,0.10777164974652222,0.00906442206355803,0.18073844160734615,1.0,0.6075145587498535,0.26111390771640436,0.0,Mitochondrion
Q9CPU0,0.044488135962016895,0.07260766617450924,0.0,0.04535948960847746,0.053268398369270484,0.03178174818974721,0.009245326379414262,1.0,unknown
Q9CR67,0.12148562287570952,0.2683930178578023,0.1236666001748008,1.0,0.7852031027587184,0.5787074522160687,0.19120036160546855,0.0,unknown
Q9CR98,0.03703141674487524,0.03489057193735269,0.0,0.3729687474657249,1.0,0.8068892736389691,0.26246821273916154,0.4548861571884698,Mitochondrion
Q9CU62,0.2732765266666349,0.2580086461411706,0.0,0.29379077375609436,0.32151408610637655,1.0,0.5405777706575913,0.11803804388057582,unknown
Q9CXI5,0.14819387555365152,0.27378315569497924,0.07458646069965873,1.0,0.9031438770992708,0.6433915192694843,0.13254131550465764,0.0,unknown
Q9CZD3,0.26113656907390015,0.12530421923585966,0.02314319338494566,0.09390696170437478,0.16148849904764198,0.08305870769329235,0.0,1.0,unknown
Q9D2G2,0.042360589051190625,0.04154914633485909,0.0,0.228734335662824,1.0,0.6306293760353444,0.18327662923406168,0.010751941729468296,Mitochondrion
Q9D6Z1,0.3265841234585625,0.3919729400309756,0.0,0.447277560542557,0.3079995202221334,0.6303405816837973,0.6148909478470803,1.0,Nucleus - Nucleolus
Q9DBH5,0.15914810909152632,0.37733170819978556,0.0,1.0,0.5863600547416083,0.6211715341920991,0.1322580471881985,0.2955244197128179,unknown
Q9DC69,0.20853631397307162,0.29024856591509807,0.0,0.4022305501471941,1.0,0.8014817337103255,0.11067579604897412,0.2505516330633157,unknown
Q9DCX2,0.13684992131617701,0.1392984961867997,0.0038798548578099197,0.259436765262991,1.0,0.5782333966101477,0.1957245637204355,0.0,Mitochondrion
Q9ERG0,0.14850094387444324,0.22017051360386106,0.0,0.49643144415988877,0.4912546385910648,1.0,0.2044139110874097,0.2291093859296012,unknown
Q9JII6,0.06455090796908972,0.07550903813279107,6.826871973050323e-05,0.03549792241741613,0.023468514223578336,0.0126860551442378,0.0,1.0,unknown
Q9JLB0,1.0,0.8000396613005655,0.1347322666962194,0.6347384145904191,0.3840883705363582,0.316536261853142,0.03586683343437153,0.0,Plasma membrane
Q9JMH6,0.09844989359419178,0.11442562182057427,0.0,0.12992776500537348,0.09431956000340393,0.1262956504071608,0.02295253675366125,1.0,unknown
Q9QUM9,0.15857742758841636,0.17568878862238133,0.0,0.15532715410220355,0.2675906466206073,0.7118494698708043,0.08968962136423349,1.0,Proteasome
Q9QWT9,0.1498850842560328,0.16759158524331055,0.0,0.20756024604743845,0.30219508215848806,1.0,0.43243687297241323,0.1541370468628367,unknown
Q9QYE6,0.4872068372455977,0.6067735395013288,0.0,1.0,0.6070719799850841,0.599307342444503,0.15199350311660925,0.23008470356665614,unknown
Q9R0E1,0.2549890966513015,0.35451360761564155,0.057260869731344796,1.0,0.9645471453814274,0.7652762396090032,0.1786951060436238,0.0,unknown
Q9WUR9,0.12850339732833024,0.13974149239789488,0.0,0.31088101910813515,1.0,0.6094775934014728,0.18265760176412146,0.02496308527431678,Mitochondrion
Q9WVA4,0.6369196883464892,0.7135964853378766,0.0,0.6600299069213474,0.49063808685927607,0.30969815861444305,0.30870010853027113,1.0,unknown
E9Q616,0.27278656627156633,0.1847496416554802,0.0,0.29015475930802254,0.41164982069681505,1.0,0.2140474817467759,0.004198635171430372,unknown
E9QPD7,0.05776772798130277,0.10507685225921616,0.0,0.2447663574071578,1.0,0.6431342968619421,0.1309254610921166,0.024220182077691516,unknown
Q1MWP8,1.0,0.9330031185645329,0.0821206634122981,0.5600516135962404,0.37854737120087434,0.572802602413442,0.320563997827074,0.0,unknown
Q3U4X8,1.0,0.44079411515957284,0.28160854310492595,0.33162091313532177,0.26591553902032683,0.3385743121606637,0.0,0.03375422963084924,unknown
Q3UAI4,0.2097368692482672,0.19140267462257024,0.0,0.2759748715202121,0.28199959049195605,0.48993350150264403,1.0,0.8384601915270622,unknown
Q3UZ58,0.1669837586648331,0.1263201529835974,0.15192379852729246,0.25456646781114883,1.0,0.5926375618998958,0.2150562498925923,0.0,unknown
Q3V122,0.09671160795831434,0.08630099314577898,0.0,0.07675869463324558,0.06528915050509558,0.16039690008445495,0.05285855307149309,1.0,unknown
Q8K314,1.0,0.556879468698256,0.2906829106240644,0.37819817099356823,0.24558851325364295,0.16882865939712347,0.06409967026665536,0.0,unknown
Q91VA7,0.013006954138613427,0.0,0.00031875507578121013,0.1793325627236381,1.0,0.7253023025046612,0.23636222606318213,0.003583518248655565,unknown
Q9DC13,0.18623933161237502,0.38659835278724536,0.1552520340924389,1.0,0.41750435224310667,0.06188583240861962,0.020584730948567657,0.0,unknown
A2BH40,0.29465806456319643,0.32579514193884757,0.0,0.29595035581785956,0.21739376614508857,1.0,0.9474774910804526,0.2981378737101895,unknown
O08528,0.042234272266644814,0.06374943435878744,0.0,0.08952909916181308,0.12026429191512497,0.18514233116380646,0.16082127527359916,1.0,unknown
O35459,0.10539374205075519,0.1565904478470958,0.0,0.2983690947892844,1.0,0.6677964089580809,0.11244043640692236,0.08145320998587272,unknown
O54962,0.01727199126181539,0.043611260722143434,0.0,0.054799934125971526,0.036047641314106406,0.11152099889167778,0.02502545014138999,1.0,unknown
O54984,0.0778263540907726,0.11237160355177107,0.0,0.11589272341763666,0.06721408558527368,0.08780938758076237,0.006280828513765044,1.0,unknown
O55029,0.05758755058034092,0.2288232918833189,0.0,1.0,0.717288369457129,0.54105261704821,0.05180797210507162,0.2959835223774733,unknown
O55111,1.0,0.5047679704272972,0.06572798922207915,0.2852619848384046,0.123798550338459,0.050309765030654735,0.018081961345726986,0.0,unknown
O55125,0.034187158642519186,0.038585190875852576,0.01698161839065309,0.1909209752675652,1.0,0.6000881926641166,0.24507669759328307,0.0,Mitochondrion
O55222,0.16831891355403167,0.28771740766376575,0.08184642789659204,0.6311050369937791,0.686598311208554,0.593387167266702,1.0,0.0,unknown
O70152,0.5235996932921301,0.6637834270284001,0.2449391721135071,0.5806609712693583,1.0,0.5135870440614866,0.11544177416825684,0.0,unknown
O70194,0.11999156961216426,0.09725744902625456,0.0,0.10354252315990646,0.07022166685074635,0.10283937416954615,0.15996782283392394,1.0,unknown
O70400,0.27493494759267534,0.5598548225442751,0.069458595641495,0.32615404893944006,0.14440539565952645,0.15840413516473809,0.0,1.0,unknown
O70435,0.16057330968704872,0.09894370551023811,0.01164294266440408,0.023444509190660018,0.0029109541289282287,0.0,0.038187595033439325,1.0,Proteasome
O70472,1.0,0.6062448663490307,0.0,0.733127672438626,0.441662247182165,0.7519960645154972,0.20261100140279825,0.12486625333903265,unknown
O88322,0.4202010125586879,0.6694092847925007,0.08780287399224751,1.0,0.807799043785657,0.5145307862818388,0.03896048678567395,0.0,unknown
O88967,0.1161995444784663,0.10823531998071499,0.031240666043087617,0.33767122425868734,1.0,0.5779684351698634,0.16732263019163174,0.0,unknown
O88983,0.26852996231826415,0.7247630607366178,0.5765474673125304,1.0,0.35385512054203855,0.1260848341944001,0.03998941896343601,0.0,unknown
O88986,0.02070171297864967,0.05543784981180845,0.017271041321860872,0.24324779924897735,1.0,0.771118763217337,0.0954184478120649,0.0,Mitochondrion
O89023,0.5006711214835541,0.7243626938370842,0.13373930703375161,1.0,0.3907754055797112,0.08950049529457166,0.007795989415745796,0.0,Lysosome
O89079,0.23634201802801763,0.3556198319058938,0.0,1.0,0.5644888327552424,0.5579580322070665,0.04284573051555959,0.22085077841704062,unknown
P07214,0.753320757726835,0.8988094855925709,0.0,1.0,0.764450026772705,0.6312493666020422,0.10092812855087799,0.12085611187562667,unknown
P08775,0.7321804582166123,0.6402835846358554,0.0,0.6199112913649781,0.23969402576688037,0.6671303436179961,0.26025160089798327,1.0,unknown
P09242,1.0,0.864881012152636,0.0857641793365864,0.4377524271486338,0.18067939237597958,0.08586176626818993,0.02462268110325222,0.0,Plasma membrane
P12025,0.8108864558247906,0.9067540901709774,0.12764649496763025,1.0,0.4696053990320604,0.31654245364583067,0.049623920516915006,0.0,unknown
P14094,1.0,0.5523009073265404,0.14661339472011764,0.4564231365570333,0.34510631461964764,0.20801432605562636,0.04741941215791868,0.0,unknown
P15532,0.11716500877577646,0.1657363086173736,0.0,0.13936222364007575,0.07646152447516565,0.1037722603998667,0.03776106466655758,1.0,unknown
P15920,0.5577654367576302,0.9453728663311455,0.39127968412052294,1.0,0.7698196807578459,0.14569220408764533,0.022798217401410272,0.0,unknown
