,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,markers
AT4G28440,0.17307001817508147,0.14499629121091023,0.2143474769411576,0.16715742175864678,0.20834444746554662,0.2242413443971297,0.20594784547548486,0.3136485805993319,0.5238866712104389,0.20200841675620715,0.09510604547056692,0.171872903142698,0.07369899241370599,0.08938894089387064,0.0610827963895508,0.10364805333664409,0.2659784770868048,0.3723062395601501,0.3559857376329898,0.48931864793633495,unknown
AT2G27020,0.20563834613830798,0.1772241333623437,0.2553462493910038,0.2909871425133255,0.09905389898746682,0.14132224963062293,0.05111460950767832,0.8328819807707236,0.2491932568656876,0.04753732163431033,0.21832471643837173,0.25541149627297904,0.13133139159354837,0.12215415645894172,0.07735729991372638,0.07020087205279321,0.14970084350745957,0.19210593990457164,0.6960955201250043,0.15307663003697267,unknown
AT5G16550,0.35796085533090444,0.46810746378718954,0.529607583596542,0.5699515442146406,0.3037137128674743,0.21846334561581482,0.07795632142228698,0.08224460136973094,0.16800908334465198,0.05536764815194097,0.24611472896170067,0.6296964829964685,0.3858978855618676,0.31170496178874774,0.14055010785553038,0.2382904304258254,0.16715706557732585,0.11457628729893463,0.0817926962582335,0.06765401659912117,unknown
AT3G18130,0.24218734471731873,0.2239077969036056,0.3368739964314117,0.4121433753120768,0.3020676569869982,0.2683944736830636,0.14263300630718323,0.14607866053314572,0.4027278170054155,0.1587709708027827,0.15071353900180456,0.28812928774330443,0.16521602151355072,0.1850835163492195,0.11611120715821674,0.20575697283878105,0.32116577017887116,0.23829484789498415,0.22078927130777848,0.23940679071964602,unknown
AT3G21865,0.33448808772637945,0.35569611659049294,0.5127102215820278,0.5567427338983313,0.30807518838663195,0.2440630265157887,0.09481838162861883,0.10394772111032748,0.22086374090220212,0.0717471380068126,0.205243423627997,0.6119614566085709,0.39841428625339026,0.33825172801742576,0.1427341280113992,0.18235122117032201,0.13384684219486073,0.13484563517209916,0.13477190947445888,0.11008683084938951,unknown
AT3G05530,0.2889100362260204,0.22485315013831356,0.2942042382932506,0.49215440053010806,0.3180297405474033,0.24658695269572736,0.11036552739635605,0.23333639963411626,0.3269078415962898,0.1146533475749555,0.18490815413277975,0.3485547696726463,0.2774812502973865,0.1978206004427299,0.1571460014248023,0.21327349679038263,0.24280639465289136,0.22851567639574122,0.15119142313876552,0.19536003348822417,unknown
AT2G20360,0.13332568751297122,0.1580347236914794,0.26174428653934817,0.39400451520167956,0.3004042753365882,0.30045724489196435,0.1690806520910816,0.19828007422219915,0.5241057248976039,0.16615876498053186,0.0806718286821592,0.23381527245288414,0.19793424026855844,0.1924649069070889,0.1346875347892139,0.23458447506962427,0.24553315521630617,0.2667930378941585,0.2578494740111147,0.3260013493509318,Mitochondrion
AT4G04700,0.1676560938484559,0.6966947183215394,0.22463056704978474,0.2757953399093327,0.17473120915065574,0.1510218863200593,0.1426526041212627,0.18901091907480622,0.37819989201478804,0.13921820180991676,0.30337561702977817,0.5114323803579581,0.29386397557684774,0.28587821950917686,0.1442047186782906,0.16804542397507907,0.18885850376759264,0.13056345123897317,0.11453868793341679,0.1245592907605709,unknown
AT1G78380,0.10100728094894618,0.09192785208385452,0.1577433193215749,0.21759209470796376,0.14957815194951432,0.24475313054758116,0.22507530089063169,0.30681341595877915,0.5967644113963753,0.25871329870058557,0.13409203428565858,0.22044163451963453,0.14242758127332264,0.24164380016462444,0.15134056095687923,0.2654137810096339,0.16115408139551424,0.3379599859617119,0.32016658818180654,0.18142615636100864,unknown
AT4G23850,0.2712141815997929,0.26886676718867963,0.33406518803489027,0.4586929433336904,0.3220278625484836,0.28126856435747477,0.1283267105118441,0.15642697565209626,0.3116208460676559,0.12457038481078846,0.1888695218557267,0.37995673291605714,0.26149513872291463,0.23051939112578776,0.1551129789951256,0.24831780690072844,0.2041991629613282,0.1749812054529694,0.18025738696888535,0.21150483731785516,unknown
AT3G62700,0.6995923764695386,0.4860436536006389,0.40476163246074226,0.36591320835623414,0.22178179125258027,0.1346210954481522,0.06989677288493676,0.06800521073578907,0.19421943370954736,0.0512317529012053,0.42750526515834447,0.5493042431063189,0.2639937563886813,0.16966703860355759,0.07490390515510738,0.11468162256762393,0.1712228570892963,0.2445477866237569,0.08202584317328099,0.1347357727664968,unknown
AT3G16400,0.1192889356644038,0.12899668492775904,0.23682475585497148,0.23806253000705047,0.2500559848332518,0.2812872860605885,0.19649535007056101,0.25930419338413907,0.540101319562613,0.20576081532515816,0.09672223548731342,0.14537750518035505,0.11749729685976323,0.16175284716577415,0.15858699583222086,0.31139376698300986,0.17663890249586167,0.3376014441489411,0.27562378816473826,0.35804108387724415,unknown
AT1G20050,0.16466581714592202,0.3472207609715035,0.3500154525686115,0.4038465070869658,0.26955625371865427,0.21955834720403933,0.14027746476969208,0.21159019518314198,0.35258313401268154,0.1481892795095579,0.20272745435319683,0.5173266715731174,0.3781479291785462,0.37406076521094367,0.2573621678879419,0.3626363858797301,0.0,0.0784382506883412,0.0792914395756192,0.1765765587107969,unknown
AT4G37430,0.25679723120550807,0.24943115036648913,0.44483475822347596,0.6056409329827374,0.36267910872610437,0.2552230713356963,0.12009125869342675,0.10716759133171276,0.28909536529953633,0.10175981864531111,0.13000756435058172,0.40881652928278406,0.30703129298430515,0.3037100140028335,0.16486862398826743,0.24276900043458283,0.1937207734918165,0.18187018803971455,0.16746442492730185,0.1870827523952733,unknown
AT2G46280,0.1982917355007697,0.24649253981395478,0.3161582480605309,0.44207758880889747,0.31677357261158173,0.2638918339091401,0.14075550067011702,0.15972683076012936,0.4206803962668436,0.15096583189318197,0.12708823180665668,0.29439206347435287,0.227195857755483,0.22088690003353081,0.14350482394463793,0.2339974889521796,0.2594118643863706,0.21540100599536527,0.21412928781351767,0.24913221066712188,unknown
AT4G26690,0.2777554899510154,0.3092743110694745,0.40811125068084686,0.5008727998307223,0.2995102474628578,0.21191497757326683,0.20577890872984636,0.09286201302423581,0.24879580143247412,0.1008387217528622,0.16730208348561115,0.46844789724305214,0.3378410783246164,0.2945790472014103,0.18590401197553583,0.3091876934913071,0.1283524016826364,0.10360127368986735,0.10988389151982728,0.25088997294282445,unknown
AT3G51800,0.23938732168813917,0.3659673862045324,0.4654628775190183,0.4155394995744113,0.2906956719920506,0.15164801576099732,0.10333258109400502,0.0991034150195546,0.5324401545946037,0.1304195852455786,0.20211037259746187,0.3879659473120614,0.22869092537910968,0.20340414683103095,0.09046949077541377,0.19247358906304451,0.28320180808388634,0.16568811070497325,0.18962412800003675,0.2588818628058548,unknown
AT5G08530,0.10291677492273056,0.19752725659563225,0.2844683982003046,0.5121556218487038,0.31288963455066204,0.31235227570609575,0.15044045916770193,0.15820294576570448,0.48559980896760074,0.16776945909623975,0.07789419005248102,0.2869258287411556,0.19914604832892066,0.2059739774260153,0.1367350827600912,0.24116585315606415,0.2525480129639172,0.23297898333864994,0.2376578746401927,0.3274613189963822,Mitochondrion
AT1G30580,0.17381477011779176,0.16140193798354543,0.2534298180738443,0.3680657417619743,0.278893083067827,0.2724514742665767,0.1902711227050975,0.20359568742839676,0.4460537902375851,0.18154951360704336,0.10152721428211761,0.2033002832345677,0.17065962090953493,0.17241055670890798,0.1285471662563363,0.23329034834602264,0.3057417319902892,0.23619489454586282,0.2547211331823337,0.3134372481659818,unknown
AT3G62120,0.14868310284830635,0.16644038548564724,0.30015253771912587,0.41794423672393677,0.31584673322820533,0.29403475837315074,0.15479242700742615,0.19116263516362889,0.4629388481656948,0.1679787202801988,0.09654371713844369,0.2536238682636299,0.21228857122699324,0.2470451017554634,0.16139486015250787,0.31094926799229433,0.16194035581496014,0.2589829698682855,0.23253487664992814,0.2929837820646239,unknown
AT5G22060,0.25391999871059456,0.291142433809624,0.3109486068211981,0.35214216562345774,0.32419091588816995,0.26715941019677836,0.1289608446495144,0.17307939253811166,0.36746434280170065,0.13960153600955794,0.12566460705821966,0.2912718893639338,0.22852899401617455,0.1265390844396017,0.08004116909553688,0.20293009382029525,0.2951553444619993,0.2575583028422616,0.2557655488521853,0.3017221763604006,unknown
AT5G18900,0.23959699756114736,0.36636886400662094,0.4389378423302687,0.5671235571474484,0.33125119690563737,0.2431777380774637,0.13056514221050658,0.1414255995362368,0.13605363630102627,0.10486284510572803,0.15046627228738357,0.4391985975758754,0.2588823410698474,0.25279371418096264,0.10778138465368688,0.1703753736033863,0.35244477212851744,0.15604516304963575,0.16887481795562662,0.15505769469122782,unknown
AT4G13930,0.22457639423226947,0.14767446232888082,0.15152351272026052,0.22096374898596863,0.13880667456815526,0.1775539255788642,0.14813188367830177,0.25322068386044694,0.6187125809721029,0.31105853022791263,0.22156521958057404,0.28774387609958235,0.14688198447957238,0.13011227170939835,0.08767797360594413,0.12843163167232055,0.26932211500949893,0.18950567073494293,0.24354182815700007,0.41685883965174114,unknown
AT5G10840,0.04258642897858004,0.12185470699482907,0.3496721938683526,0.6555221131011141,0.5283557673087915,0.39949712452810493,0.1332222155401834,0.15892804510717407,0.27168453244700924,0.1122687797677442,0.028950757815710524,0.16207429702777798,0.23487671110007557,0.38330502813147155,0.28552236892783067,0.4281042762939072,0.13719314830669246,0.21056534431810944,0.17924243325900713,0.18488331973069105,unknown
AT4G32130,0.2692795410855928,0.3338969657956012,0.4905830484957859,0.5148188266817391,0.35465319459100975,0.27348429072793917,0.11586511546813422,0.08287614143011555,0.3292221244269357,0.06142934934829426,0.14615239640640557,0.41660359100684197,0.34108472355229547,0.29760557453466385,0.23074717332176586,0.18540576986684962,0.1199633131196627,0.28857573453621715,0.12590961337802983,0.1313239611517891,ER
AT1G08480,0.11311907112035034,0.0901664484095221,0.18154799967527277,0.29868629834119587,0.22347813184186818,0.2024265327224631,0.21529451045909373,0.24944473366717917,0.645086132036689,0.2407293681356875,0.08036941546428089,0.23346210082217345,0.2097274600216908,0.212789113323334,0.1597743490554343,0.2600272554457033,0.1432973106497165,0.27800250648594726,0.2656218478888785,0.37419664977444556,Mitochondrion
AT2G34660,0.7413571758855159,0.40074233247411667,0.40213403054617086,0.44886508272539344,0.2688349108384012,0.14384787003697455,0.06171111879081973,0.051906454396823634,0.15924639579603037,0.051713197557608094,0.41387336819074444,0.5866727087669571,0.29403725274538967,0.2110345819150351,0.12005424440043608,0.18903558685375552,0.13651572405008017,0.17767575365139932,0.07974413808028648,0.07178054221924964,unknown
AT1G54100,0.20280117020181695,0.19493721317857945,0.16796484544002518,0.12289983142006533,0.10202634164584519,0.11636987098924509,0.13324966026839508,0.2701502099819514,0.693989790274808,0.3512014462429187,0.17757633951703153,0.24347300600283783,0.11540174926125106,0.08806145225865653,0.06654273986575523,0.11566248446232634,0.1550339819480438,0.32483981661717826,0.337218302656628,0.5196903157761807,unknown
AT2G38390,0.23217241928230725,0.0982647233208674,0.30231840970737095,0.5851133868011256,0.29871096838726585,0.26563449865626165,0.24646240610476008,0.10416246392484495,0.5514198789442297,0.06461901042487878,0.1268333292725911,0.3323300765414827,0.2231470404374466,0.18463996235101773,0.09625908683065744,0.17824390273046054,0.19974951389800796,0.24378809437614132,0.3840765157544086,0.22826140926491942,unknown
AT4G28510,0.1680035456621986,0.16637701597371066,0.2858558455850852,0.40227056398820094,0.26286312535716505,0.2617309984945169,0.1727238983847707,0.2020454203518792,0.4995819353469172,0.1710351718812394,0.10151694547722653,0.31892092900651237,0.28463149239046204,0.33048087948269106,0.1686539679463663,0.26221861288698234,0.11084608631572856,0.2130841762555018,0.22655691160129973,0.2757861150152124,Mitochondrion
AT1G24510,0.14122306315415126,0.2051617597388222,0.22978417507929735,0.36851346593969736,0.2569576008101668,0.22607152245473675,0.173992168050915,0.24729067885950104,0.5178986297093239,0.17834765774232725,0.12824815358051883,0.24790828342564622,0.18066282858125746,0.2078321436658874,0.14408893710575646,0.18249178558317336,0.2372904706970542,0.3198023432795793,0.2170095029506927,0.2822588087827077,unknown
AT1G48630,0.19794294708572185,0.24643999282113113,0.34146394610966146,0.43362903490073945,0.31419282390594944,0.3080786597544267,0.434394902226226,0.0506086145626528,0.09066637096949261,0.031222640586261917,0.36677509822935395,0.20100923198078657,0.14824790024660517,0.16707440911586,0.11476347720445806,0.1993913733115079,0.060753599999021614,0.08432684339093088,0.20482351813344699,0.6137402581305994,unknown
AT5G15350,0.27961851168011287,0.4185568076362457,0.30356629600624646,0.5599208730582557,0.4578975114960637,0.4516147445126243,0.05579506986813346,0.06473495717654013,0.13950506692229503,0.06325216462126547,0.1482528299312435,0.49751415225592016,0.3884022294549037,0.3611914757815681,0.29292843622011067,0.4377854102336438,0.041157763036755654,0.09296541217393302,0.06334335171365202,0.09561729648069632,unknown
AT2G01140,0.11040362960444774,0.14201565699204904,0.2164267212685497,0.2930962388107651,0.19838296896605032,0.18223821349178101,0.1993607504865448,0.24737793956542395,0.6034590579587158,0.2595511069587066,0.06575759967903894,0.14717728111301193,0.12235359972960397,0.12869570821114446,0.09304111713885614,0.16918362933077957,0.20676310115234217,0.3240774691416833,0.35272959883170135,0.5175005203302987,Plastid
AT1G33490,0.3202924900306423,0.37209803635166044,0.49034951368375573,0.5666399553463619,0.34782913773082114,0.3187701782898364,0.08888744832538618,0.06577258690501625,0.1743143300841843,0.06933699292200607,0.22023444289053373,0.5041010955633222,0.4393574319812255,0.3966205904810516,0.2570727392567402,0.27716337273963393,0.0938593766455158,0.11418018302633286,0.059504703446821613,0.0,unknown
AT3G04920,0.31573464270853074,0.25698269461912887,0.28395507596585207,0.45732879836069323,0.3038419933103533,0.2991475026121475,0.11788914922260474,0.1786424327250371,0.37324378818021325,0.09232571428728364,0.3128497720299325,0.7731008380990921,0.44210657072273524,0.31298086792919816,0.0,0.18695065258834478,0.0,0.17868352121734002,0.16559511264793886,0.15708419996585696,Ribosome
AT4G27690,0.20149919147950038,0.22113339925010933,0.31191742402677003,0.5133997129653307,0.38581130808179437,0.28276085452078537,0.16716621088177006,0.13628558850018566,0.30301447059548114,0.1317068191125709,0.15787440611645231,0.2688389422947038,0.18506595552794233,0.21730107837735554,0.15237142714104995,0.21872248442403713,0.2813610380376967,0.2535301766853373,0.18285129660752145,0.22158999141747324,unknown
AT3G57030,0.31975100979710086,0.35363759917290577,0.4750937460193332,0.545872746127594,0.3396168163429659,0.2614502130478436,0.08916233231984545,0.10211886928252387,0.20438319698013635,0.08867986518128979,0.15183045913999976,0.4764625036579224,0.3774749689487533,0.3157114589596824,0.21846750375842053,0.32631849375243965,0.1624433868617285,0.11128000013112238,0.09677766294729435,0.10902119439773814,unknown
AT1G54010,0.23839817911024852,0.2698384622698367,0.4004422026977144,0.45279046499931114,0.2001770069381161,0.17294513099140832,0.13489889886737957,0.23005628415537252,0.3533037051532688,0.1604547473735757,0.19651242018611195,0.5112370158933922,0.3473145634859216,0.2903896094559948,0.130730520447399,0.1501319746404657,0.14051809357981143,0.2285133919982987,0.13336772188460871,0.20219975772485868,unknown
AT3G48410,0.23165526519251847,0.2720908358686748,0.509968302719149,0.60979957753083,0.3764255038758323,0.21792194002678594,0.10530962515672271,0.11757706228197971,0.2565840131581164,0.11050725908603272,0.14943358980981106,0.5407521723577103,0.40604858323730375,0.37074123102723905,0.19577930538098076,0.26320816137743025,0.11013484916024126,0.10605841050601555,0.1278108196593955,0.13168974750533774,unknown
AT2G37970,0.2670517424244566,0.3197572130329552,0.4403423739169446,0.4601286297670762,0.3793246770410993,0.2947836014351812,0.1002289666123122,0.09258109832648313,0.21771116851731193,0.13544456121702184,0.1686644901088441,0.4371463682914495,0.3208783770110844,0.262866164851399,0.14848646921189937,0.18187941084041817,0.24197868437490924,0.11713694317300143,0.16546900045751478,0.2169860200695489,unknown
AT2G25060,0.22643534393635642,0.24031092891071762,0.3350957072347554,0.40513452274474565,0.2966383458703278,0.2980898792675962,0.14898324326396245,0.18228945687451292,0.331959298478924,0.13895299644227227,0.15612408003885317,0.3241979704500776,0.22833428861607427,0.2272286790557767,0.15234900959044326,0.2470860404722964,0.15055967244163793,0.2810748858262256,0.206531192421979,0.2585485170001847,unknown
AT3G60820,0.21182068716419897,0.38397247543482255,0.42255582661058083,0.12073549700842791,0.18242100448310183,0.20952211584638508,0.20166752071282135,0.1553132822947682,0.5066278752580912,0.1379629783630855,0.23265642385052568,0.3075310869318321,0.16108670612859455,0.28314943595847525,0.17330380441030196,0.28558947513795074,0.16711351018657988,0.18855274714670567,0.16662203330577274,0.23173222516621336,unknown
AT5G11520,0.1894653873852781,0.24166467748713785,0.27232206497640027,0.3802923235722254,0.26077190974593356,0.24229771276852807,0.18203147761370805,0.21152965692799744,0.48124067005094456,0.13036008227158238,0.11838357121161178,0.23781885206586328,0.1693947399652926,0.17096743301413173,0.10724105214950531,0.18135289806289243,0.3013308551940514,0.21958816514124235,0.3541565435229325,0.24880471360786505,unknown
AT3G52850,0.21801318405552358,0.27704535210422415,0.5152546247072535,0.6676952868082268,0.48864461496953676,0.40964299188344494,0.046635324721217584,0.08705179148346913,0.14016558543229005,0.057733531950546924,0.12086230997756846,0.3808159173054577,0.33469745338758033,0.427726164758971,0.27901558100890816,0.38361759534828893,0.14336503606394782,0.09296414192602774,0.06498368847971733,0.10143324688444925,unknown
AT3G08510,0.4511546024122598,0.40102233033633383,0.4960939421054898,0.486373019329432,0.27766893279194077,0.22415186117250124,0.07390629983423289,0.09648843083240825,0.18172866782591926,0.0735784066649301,0.21744334858548106,0.4771414272142584,0.3359697532690633,0.29529982597872206,0.1646321330300871,0.17519289138736188,0.3474989502300259,0.0708135097830601,0.06062794904230931,0.08182248668772932,unknown
AT3G62600,0.18324505922850254,0.2949620041239937,0.39107293692356254,0.3921327217402166,0.16868702741098976,0.1963158991512329,0.24954807782870403,0.22858890738067508,0.4665305287391474,0.04719230158683929,0.17188257632977122,0.5226747770601979,0.38232983615989463,0.3187639123310687,0.1801935253572882,0.2664387332916714,0.11562774178560235,0.10502893194482944,0.1307720269625632,0.18706779026830334,ER
AT1G07660,0.10615560646485567,0.19357428764243478,0.37340954944465626,0.44463352420861774,0.2698581661043083,0.20847340974677073,0.1486413406145427,0.28576538312459804,0.35745933510494826,0.18204244848299098,0.07186418604046772,0.2562867707755029,0.4074726226722504,0.22435673232302744,0.15228162798955536,0.17637105288296062,0.18170030709876137,0.21910836997076588,0.22198102356631505,0.336330890314373,unknown
AT5G03290,0.08892154528505121,0.08917335847706813,0.18860941199538717,0.28546006871400775,0.21241472473496606,0.1890678381563953,0.21738111786009395,0.26541983792250234,0.6201685201972847,0.26547195339140184,0.05300107203594243,0.17097630718511586,0.16894736136869412,0.2061753137286819,0.13740985527724559,0.2468724184334161,0.1827924454949457,0.2863756037006829,0.3473968329110586,0.3670655920189517,Mitochondrion
AT5G38480,0.16303865715298746,0.09857246098123991,0.23119848018826705,0.44115091482081825,0.24808717801221838,0.2354874438888064,0.18559914346523398,0.20428379185179718,0.5591594435448699,0.20578958329192493,0.1125665969843304,0.2880712235844977,0.22063041004053208,0.24324034397572641,0.13681149895706238,0.20973705108041776,0.15276472310176042,0.26841441100346103,0.29202192435182067,0.2964917366871446,unknown
AT4G04910,0.2034757044863099,0.26244381359337443,0.33108495021727974,0.4308000173833948,0.29687686652141226,0.27471470010409293,0.13495982997481143,0.1826790632240395,0.36370454432051824,0.1493210596641951,0.1506020277722281,0.30303001791084433,0.22760768670809753,0.23850051323183036,0.14825238258254123,0.23110233021039123,0.2604355141528208,0.20751706485865318,0.18324455263725395,0.234319167097352,unknown
AT3G49120,0.16435189789354193,0.1936913106440252,0.38814703380357046,0.5433992296371762,0.2978280685853716,0.2692479452511035,0.1359448944683233,0.16961952379483883,0.30257138936324973,0.1866216913601157,0.09621907379343167,0.32408272398724747,0.33417590456069124,0.2385830590876438,0.14793141202998206,0.21438244883837163,0.1590182871783126,0.2203779622642128,0.24936343261205715,0.2821728946500691,unknown
AT5G26340,0.3204583415122387,0.35977551505796074,0.5071572544096615,0.6327265846151278,0.37494472183474953,0.22588799462667572,0.05994578285805586,0.07290819708975754,0.23342355163788273,0.08815433753767574,0.20736305309339217,0.5223085233379767,0.3496364091796838,0.33492821686471064,0.20579732744960824,0.2108582710881993,0.11325638064367233,0.14187559683724663,0.11780618328029467,0.13742700292086535,unknown
AT5G53530,0.3700086937388301,0.23620779105671125,0.30814693925305786,0.46565268917901803,0.23487796678577041,0.368718642102793,0.14263863906192184,0.1552437453231873,0.23786745385502392,0.09760583611242622,0.18308980087744517,0.5807956996635477,0.21546863728370094,0.19727044878387934,0.1832167607371608,0.3299257470455837,0.11014841079474905,0.1953567173679972,0.19181572316128725,0.16026295973228127,unknown
AT1G74010,0.19080686958961507,0.25035470638741647,0.39956693459021725,0.5208787843089447,0.3284582776889577,0.2613744991721987,0.14476598031990598,0.18542934220925034,0.2987677098988051,0.10981295275640293,0.10956732466933376,0.3808963118209816,0.24100278709208836,0.2550823969441268,0.16459830430310857,0.22365691091364084,0.18990142549177083,0.24135793188889756,0.21573919056819277,0.2303073994476314,unknown
AT3G57650,0.28818929240813157,0.35798360405377416,0.4805122370266984,0.5693408763652738,0.3457694096013254,0.23641980976639373,0.0934597486684307,0.10406913974377995,0.22242451258571863,0.09418612907857266,0.17634066703375775,0.46639402008591674,0.3107879742664332,0.28958515514800537,0.16702814382124373,0.20968265395645883,0.16562657021915422,0.28712754333850243,0.06201814138794017,0.1706249131808434,ER
AT4G27520,0.2652837438302109,0.42179613513966135,0.43846797369964263,0.42226550853989203,0.31286532290327473,0.2746568332495823,0.09905496005361603,0.12818222417275701,0.2566684138994833,0.09561433274082902,0.17384548226186589,0.415795815761972,0.28926644130015444,0.27638491719739994,0.16603485731288617,0.2854147694881162,0.15389541767389084,0.2039545501201921,0.1659520506936295,0.15916409229841,unknown
AT1G12920,0.20978877664226353,0.24822783119479355,0.4161895410247066,0.5737505744866493,0.3839392800460165,0.3059339971845415,0.11362109830205684,0.11217660077678064,0.23162477877662316,0.13871484794625524,0.16459986583307748,0.41462799714509235,0.299420650186581,0.32539480596037,0.21663679588714235,0.32412771945185037,0.18233806100739827,0.13748320250804302,0.12165691139081616,0.1010778343969898,unknown
AT4G24330,0.3283042234358977,0.32656135607588227,0.47273302283445134,0.5461426984132196,0.2706772687412451,0.26561286719447114,0.0894961710897653,0.10356575375697243,0.23965647538666968,0.11692088653990258,0.171943867548335,0.5389107698899414,0.3863377057572376,0.2703303220651689,0.1500739040569347,0.18070977090074705,0.0900077375799171,0.33533939897195975,0.10598812949179125,0.14004315818274934,unknown
AT1G11840,0.08018426321066367,0.06366741492934479,0.14735586979242263,0.20691047408027066,0.19445539185246755,0.21453280800652105,0.2632158667997313,0.32553538849454566,0.633356479711698,0.22114439748261552,0.06628870415219011,0.10959566068855567,0.09299511766658701,0.1335532664805442,0.11061720970223168,0.21214554590869703,0.20631450208351626,0.40824072509028503,0.35892036851464226,0.3962827416378828,unknown
AT1G30230,0.22529072697286393,0.08746714036492363,0.16084707790048577,0.0,0.11068124842325146,0.1409837502108165,0.16576990661421148,0.38881124301350944,0.6608100377392319,0.3045554153740463,0.19429840932606296,0.23505576561926061,0.10522745209138556,0.11285586170314918,0.08223063122852257,0.12071602568978998,0.3092608405133866,0.37195990851756544,0.2924916356697712,0.22576728256624565,unknown
AT3G56490,0.08725009769921807,0.0692265968627596,0.13931099767613098,0.21558450843987417,0.1793804268381331,0.21176884553264358,0.23429106204491865,0.2914084924131039,0.6882747142463874,0.2601836700738132,0.059986506965797166,0.11287100387411511,0.0884824485938475,0.1101917494709784,0.09988330158327077,0.17432712000962775,0.3409729565329814,0.3621539614217516,0.3192985290451068,0.3715266724818937,unknown
AT5G04885,0.2585092999485909,0.3950240290746306,0.43918832687864495,0.46795974307465665,0.30184524864986156,0.2299291531907267,0.1167116420111488,0.1349564207111138,0.24594555803218685,0.11063346745045616,0.1814308853555017,0.4452202084437163,0.3089247846101763,0.2795510569392076,0.15920034778640896,0.22532311990655488,0.14640221384357704,0.2092193158813564,0.1622156591742806,0.18100450641117086,unknown
AT3G16470,0.33431612935950983,0.3713187040679206,0.44502362924173605,0.41272047443053816,0.4134950504236042,0.20211052440891417,0.08235042783067066,0.12481892539440707,0.25525016193929617,0.09238017168746147,0.27075986557318993,0.45141235732196816,0.30092648114857073,0.24456693914082067,0.1428984629886476,0.22607479375689138,0.13162108509967954,0.15779610554284967,0.16010052504170924,0.1937771863811437,unknown
AT5G40000,0.41631944702978857,0.3307949548067361,0.500597161504441,0.6201554818443064,0.34159896834467013,0.2356475858786138,0.06674363605806417,0.08389268584485957,0.20058030683710512,0.05917728644804007,0.289101136845388,0.6362958395309478,0.3875665038128361,0.3547818212720858,0.18126635058877907,0.16873611561272497,0.0,0.1003356466186718,0.11839715418553286,0.1883570518202206,unknown
AT1G03860,0.1901381057355841,0.1552664826998331,0.2754590825473604,0.37308265722121,0.24776630962954613,0.2701656144664339,0.15432023526389302,0.18720344029508756,0.47548065557516755,0.220642748962513,0.11185097725821934,0.3624832848349324,0.35037443072714347,0.38769123726612525,0.2224304562864235,0.3226110420352235,0.12099357435534852,0.15712005707100912,0.14839498429122813,0.1408426147006756,Mitochondrion
AT3G07680,0.2758644687290614,0.28757408986064004,0.523459670062731,0.5841673223921248,0.4432336840820301,0.29458824660350647,0.03445301834709218,0.13703228019946032,0.30377093508876,0.038906403896786526,0.06634908738879657,0.23220731488229568,0.1800561875796107,0.17608438517188774,0.10234006044352076,0.12371458737878019,0.8242459508609153,0.05480727368536001,0.0995119153794799,0.07085393334627337,unknown
AT1G50200,0.11216204154105695,0.15193798547983675,0.3861202735032103,0.2548914870143099,0.14505581979756732,0.140581228581366,0.1898615797114906,0.2662925976212962,0.5613164814646713,0.2581247438021463,0.09803948828151014,0.15703123108893244,0.12096745894973228,0.1986227902661052,0.14239540655867633,0.23548292983261726,0.22708940891379215,0.3085134514131201,0.26354724141183966,0.37101442425744774,unknown
AT4G13510,0.3746301586740939,0.439908283741577,0.4661802158388627,0.5992617495945585,0.304674483655624,0.19992798485118982,0.09303064124003163,0.123569023156101,0.12034797563077018,0.055444853052206276,0.20881465473133315,0.5319608387123548,0.3761199860645396,0.3355562082565882,0.1697091793880948,0.2396127239450044,0.0,0.23785739705306586,0.14142792631008325,0.1677268113925442,PM
AT3G16410,0.07884815276088215,0.7696757079348021,0.14024113126630958,0.18872376003581484,0.14513782730785055,0.16410284304199543,0.17131004634769678,0.2159601150500195,0.39776068533099856,0.16585979064704956,0.0703251744900926,0.2469801462128683,0.13723392595501385,0.17504063491835276,0.09897703121171544,0.21415409424508575,0.30962603146870243,0.28854985835711466,0.28654710306672654,0.3112643254531551,unknown
AT2G17720,0.24955454823289544,0.229954967152352,0.4255774302774365,0.5752457961396413,0.3463085951599471,0.21705772415603533,0.14260821245070784,0.1417395668405296,0.3248969716509436,0.1001384524723561,0.14401949318688673,0.45087966845608207,0.3615560325284712,0.3099354698908272,0.17734774837878498,0.27010600056390804,0.15027788193702607,0.10298650648430825,0.18787292188131752,0.17855406173338975,unknown
AT4G16260,0.10098986134676487,0.14542165283735206,0.14400283685507925,0.2706925977865554,0.17844108148663718,0.18685681253741382,0.22725574581316643,0.31109481014126805,0.5922208582949622,0.23117326557001638,0.0601826668031076,0.11969731096842985,0.09079009083754415,0.10941054079076214,0.08792291970553576,0.17476757277414262,0.3859090592958354,0.35176600517482615,0.31399969307667863,0.33223582304560434,unknown
AT5G13710,0.3022703733303277,0.33092163450793544,0.581581451873085,0.6806991572645145,0.4174852225868683,0.2680094607307152,0.07405638701814982,0.07438875174691814,0.12725469284059496,0.04809252599437859,0.16878053475101962,0.4697531394758938,0.32677985308699437,0.29263477149501693,0.1838203696915258,0.24342325403111406,0.2518344723688701,0.11692947481190599,0.09576567322884291,0.13168943881500328,unknown
