,FS1.A.A431,FS1.B.A431,FS2.A.A431,FS2.B.A431,FP1.A.A431,FP1.B.A431,FP2.A.A431,FP2.B.A431,FP3.A.A431,FP3.B.A431,markers
CTNNA1,4.085627311696635e-05,4.0807260132220985e-05,4.248297512183193e-05,4.3416440731177125e-05,0.0001595691558064068,0.00016451739797226025,0.00016818859310325308,0.00016986110685033654,8.834142250011542e-05,8.984343174148317e-05,Plasma Membrane
CTNNA2,7.918011534657024e-05,8.853819897533049e-05,5.755791469399299e-05,5.839232875816554e-05,0.00014234988048500677,0.0001676902949524354,0.00012563918717688693,0.0001261737836848008,8.188842895376288e-05,7.83908314991601e-05,unknown
CTNNAL1,0.0001624017174012769,0.0001468181019507115,8.823957632570686e-05,8.341511048890012e-05,0.00010421957567392411,9.910497531082526e-05,9.914458415010737e-05,0.00010025020429143985,5.441130727657628e-05,5.801287500123915e-05,unknown
CTNNB1,5.919236368268986e-05,5.020526276459524e-05,6.040149878932392e-05,6.215456686818752e-05,0.00014844244977632918,0.00014925252968591522,0.00014996994665392288,0.0001539784335477012,8.83883247399156e-05,8.768977944281405e-05,Mitochondria matrix
CTNNBIP1,0.00020563010491890548,0.00021048053940147938,0.00015380724135476037,0.0001929735164295151,4.4972566564105746e-05,4.942501637022998e-05,3.9581808184788765e-05,4.366068362313482e-05,3.3165645698240046e-05,3.193310082583905e-05,Cytosol_5
CTNNBL1,4.542336069824683e-05,4.5000261987261254e-05,0.00019702399159703278,0.00021023572013223184,0.00010388234859357917,0.00010433750644221127,8.746791179784669e-05,8.883861821712737e-05,8.132916334831699e-05,8.181927989326256e-05,Nucleosol
CTNND1,5.1865660719848915e-05,5.0644887708660206e-05,5.750047047871506e-05,5.84518065340132e-05,0.00015509039046453815,0.00015750453260990072,0.00015308881864136087,0.00015315171938882992,8.690675915659682e-05,8.586965712578006e-05,Mitochondria matrix
CTPS1,0.00022441568622202216,0.00023462419388215898,0.00010725676733815277,9.301906824188847e-05,6.680937571726015e-05,6.484263254386282e-05,4.871466399307258e-05,5.005142193505135e-05,5.025900960289104e-05,4.56143655490157e-05,Cytosol_4
CTPS2,0.00021278483438670083,0.00022681748474435244,0.00010271073465175558,8.937489671187072e-05,6.599749319015202e-05,7.024331598044211e-05,6.177012135672832e-05,5.829819077160108e-05,4.7446065202207124e-05,5.0316101444145114e-05,Cytosol_3
CTR9,3.808917329191897e-05,4.272746375929227e-05,0.0001670898174326544,0.0001694841615510257,0.0001493062133425482,0.00015814892377742848,8.300342902719454e-05,9.073568667205693e-05,7.052930499688941e-05,7.360959315512312e-05,Nucleosol
CTSA,5.8520159225089645e-05,6.154671830465273e-05,0.00011925750649805777,9.201729500331513e-05,0.00010066954297654198,8.831401593601804e-05,0.00011225382364891933,0.00010532566319197533,0.0001295650784172728,0.00014922831517724701,unknown
CTSB,5.5364898934654776e-05,5.3013681890401446e-05,0.00012923489473207547,0.000126875759194994,8.619348411565396e-05,8.4836818821507e-05,0.00012973032820488923,0.00013795568375753753,0.00010939486787394186,0.00010838979410074879,unknown
CTSC,3.60588403017868e-05,4.01950577876889e-05,0.00010984015828384642,0.00011208314731309097,8.667209568794848e-05,8.453294152140863e-05,0.00015886087946452687,0.00015043556176825868,0.00011793715690004858,0.00012151021318396596,unknown
CTSD,4.019229849502639e-05,4.482001302330019e-05,0.00010484786650082008,0.00011449599042281696,8.274371771608538e-05,8.379665547566488e-05,0.00016806967016505696,0.0001542861880557311,0.0001177757473996171,0.00010538791469642792,unknown
CTSH,2.8952305875961722e-05,2.9167698649012355e-05,0.00011899408544716371,0.00012584746753867507,6.290183884521081e-05,6.228964850520045e-05,0.0001949784645600531,0.00018229943403711644,0.00010877805526232432,0.00010387232844970561,unknown
CTSK,4.089301185188479e-05,4.558944899540517e-05,6.179729871593357e-05,6.713426688864328e-05,8.93594203622326e-05,8.968324246888238e-05,0.00019878131587019017,0.00017839406292410474,0.00012466258731370613,0.0001078938263679456,unknown
CTSL,3.522970672860653e-05,3.4209264938413206e-05,0.00012665989566245915,0.00014679453397467096,7.093825606249811e-05,6.759693947193556e-05,0.00017086907087845171,0.00015599344777635652,0.00011063220033789018,0.00010379523558562912,unknown
CTSO,4.430646515266288e-05,2.7190690895915584e-05,0.00014182941364733757,0.00014810546178654901,6.866329250495236e-05,6.516456726406682e-05,0.00016330273291813587,0.0001529797279608593,0.00010903724736593895,0.00010421950341869196,unknown
CTSS,3.5578976257953564e-05,3.293765982763104e-05,0.00011574946796562982,0.00012055469286092949,7.795001474900194e-05,6.988548262600653e-05,0.000187768991493295,0.00016440694070792418,0.00010678521113913881,0.00010619272979400037,unknown
CTSV,3.914193556614143e-05,4.5724920856408966e-05,9.615511073272765e-05,0.00010509076735460336,8.673274655753353e-05,8.758174390395288e-05,0.0001377727394555186,0.00013856271911062983,0.00014032880679069673,0.00013920397589718396,unknown
CTSZ,5.14247802720851e-05,4.116740739705079e-05,0.00010872691908892994,0.00012506726819560025,8.607287360712292e-05,8.377801801428154e-05,0.00014770067291676857,0.0001471132172068852,0.00011284248211430875,0.00011469472999000689,unknown
CTTN,0.00032176847229319625,0.00027396640265212654,7.550838338611971e-05,7.429736005218935e-05,3.841234328180077e-05,3.9297424997279204e-05,3.82030620837677e-05,3.79326861967892e-05,3.366462604196511e-05,3.2169776375937636e-05,unknown
CTTNBP2NL,0.00012452125830674925,0.00012926439963252878,0.00020119522115571103,0.00019206325506923632,6.678212628462917e-05,6.912557433592742e-05,6.14927117393367e-05,5.8779185564769836e-05,6.571445201208258e-05,5.8183449232054105e-05,Cytosol_5
CTU1,0.00023330549773105142,0.00025764365073231254,9.1566549983009e-05,9.523646972037709e-05,4.2552533531144335e-05,4.7415558385110474e-05,5.514113100144393e-05,5.334880575660105e-05,5.129932360233972e-05,5.100691859674175e-05,unknown
CTU2,0.00024036189707608944,0.0002228000286500615,0.00012516625978090194,9.115259663860492e-05,6.277152830716486e-05,7.563020614189874e-05,4.0216159981296144e-05,3.785263570832499e-05,4.3654007623459975e-05,4.861089160727366e-05,Cytosol_4
CUEDC1,9.093274071801125e-05,7.352765080373174e-05,0.00011695761353375163,0.00010943574706737768,0.00010328211067942459,0.00010226206647055453,9.87092852011844e-05,9.678026753600814e-05,0.00010772701159155394,0.00011652337707224986,unknown
CUEDC2,0.00017959576982421626,0.0002153698979222199,0.0001534365721516683,0.00016008002914446413,5.063386229919396e-05,5.944648870245742e-05,5.531572925401846e-05,5.318824356332396e-05,4.176755412058361e-05,3.468326595204287e-05,Cytosol_5
CUL1,0.00011124607335405726,0.00011585151189504374,0.00018132047758319836,0.00017154583904425475,8.415636467075869e-05,8.63791195087118e-05,6.304706949600332e-05,6.4876976934544e-05,7.418546063884896e-05,7.35451478885432e-05,Cytosol_2
CUL2,0.00013960885802511282,0.0001560653677981119,0.00017563787290643257,0.00015529836293792248,7.551333809096296e-05,7.361365605326113e-05,5.843604967552769e-05,5.922528286916297e-05,6.010754232903933e-05,6.293902735284686e-05,unknown
CUL3,0.0001210175585304792,0.0001291773092114243,0.00016122824389804862,0.00015283888416316245,8.122449001062747e-05,8.047644242944008e-05,6.90649800406685e-05,6.697956760973697e-05,8.048950183922398e-05,7.6146969665019e-05,unknown
CUL4A,0.00010886958541664789,0.00010962654522685421,0.0001502905092989015,0.00012461088892743092,0.00013435266167797653,0.00013324631977074477,5.850242241996003e-05,6.293742588209624e-05,6.866490671049982e-05,7.1448481483386e-05,unknown
CUL4B,0.00011631778151615469,0.00012057341478284628,0.00015394317993735953,0.00013699581396964762,0.00010521700100915961,0.00010787169794975052,7.20947867870496e-05,7.697340495083488e-05,6.24159731243529e-05,6.677569490547744e-05,unknown
CUL5,0.00010650254187836934,0.00011230572624770121,0.00017700138728211646,0.00014840855838936203,9.315531971984587e-05,9.87755145636953e-05,6.421620351733723e-05,6.871091962796037e-05,7.586905549341218e-05,7.962306325539889e-05,unknown
CUL7,0.00015954754354850038,0.0001496868200109138,0.00010330997644472963,9.274425529854009e-05,8.699334348997119e-05,7.892105196312105e-05,6.978171786795803e-05,6.529058228574799e-05,9.334753505944202e-05,9.959766177570137e-05,unknown
CUL9,0.0001366976628452635,0.00015195593960530839,8.82920389186189e-05,8.660754611406936e-05,7.61325861419359e-05,7.118596725981135e-05,7.738057959247337e-05,7.920624811121303e-05,0.00011386378999619423,0.00011569582969693976,Cytosol_1
CUTA,0.00015603460475058575,0.00015114380862382506,0.00015641405742205033,0.00015332465404184443,8.496943803328588e-05,8.193107179628079e-05,5.9053533744476715e-05,5.625962238961198e-05,5.8698073613724314e-05,5.595294838487603e-05,unknown
CUTC,5.094576916715107e-05,5.3092431991600504e-05,0.00029002800298111325,0.00021270684846020604,0.00010203580149280456,8.952230989603372e-05,6.292751672919107e-05,5.9025704611710136e-05,6.679215945641848e-05,6.971653223174797e-05,unknown
CUX1,4.378866643901354e-05,4.192666795192436e-05,7.698826376328736e-05,8.04618478606637e-05,9.643263212900002e-05,0.0001015091573190243,0.00014942068515811442,0.00015419306496228596,0.00013739828476135816,0.00012927480844264326,"ER, Mitochondrion"
CWC15,3.181491245470138e-05,3.3364578849926936e-05,0.0001735836925665,0.0001892364991747534,0.00012218421085593312,0.00012392575159554984,7.333048833326459e-05,7.47457481799394e-05,0.00011165989033586869,0.00011130439537259326,unknown
CWC22,4.441944644702364e-05,4.0229408306763736e-05,9.239851447554826e-05,9.455038393079069e-05,0.00014781393357625482,0.0001508439909420581,9.196072313646684e-05,9.495312840409507e-05,0.00012706756365014391,0.0001392589920187031,Nucleus (speckles)
CWC25,4.7270240783172677e-05,4.3157854219352825e-05,5.123910297201598e-05,4.787006715457486e-05,0.00017695550590257048,0.00018367335258627872,0.00011425501818539623,0.0001332261736067258,0.00010343734121520983,0.00011259202721949563,unknown
CWC27,7.748728186672909e-05,8.00295767648056e-05,0.00017604355006744412,0.00019529416570895374,9.608466119354394e-05,9.978168095904474e-05,7.391378197228358e-05,7.777739549810841e-05,8.278777746581465e-05,7.599280034570228e-05,unknown
CWF19L1,8.230463831016174e-05,8.005974673258873e-05,0.00022270658896289167,0.00023315740046566497,8.366980274431877e-05,8.420812296883168e-05,6.622470745280608e-05,6.753416279994039e-05,6.10471646274997e-05,6.310302271286003e-05,unknown
CWF19L2,4.4864276684568455e-05,4.1199530915418206e-05,0.0001651632404647752,0.00016813534838644274,0.0001052487549139261,0.0001097414153053912,9.118648664360758e-05,9.285418876837603e-05,0.00011136233991059798,0.00010736621357178884,unknown
CXADR,3.896362120000416e-05,3.820119544784604e-05,3.617253068514467e-05,3.9726280662284475e-05,0.00013815283235210543,0.0001355732271049663,0.00018111376959629064,0.00017557872804496632,0.00011048055130812665,0.00011001057657923744,Plasma Membrane
CXCL16,5.023323965484057e-05,5.085680550296178e-05,7.102242623572273e-05,7.385018711893696e-05,0.0001428361955888567,0.0001337824823769937,8.468600025602492e-05,9.79617155580534e-05,0.00012152233971731413,0.0001887693743552786,unknown
CXorf23,4.6694254600035076e-05,3.883883353424875e-05,4.536434882350166e-05,5.117571524781664e-05,0.00015696275345448253,0.00015145927348425312,0.00010529355753433289,0.00011388574778371011,0.00014929477620783212,0.00015318945305768796,Nucleus (Nucleolus)
CXorf38,0.00021015562987371618,0.00021552182606743246,0.00010187304843117711,0.00011162971260981919,5.6829243321299186e-05,5.695650113846302e-05,6.331328696683564e-05,6.968017807551145e-05,5.542830079170715e-05,4.692337835827705e-05,Cytosol_3
CXorf56,8.330192223362313e-05,7.845792402475698e-05,0.0001370160015948073,0.00014994516415683845,0.00011287877280877798,0.00011904082794373383,8.99270207367712e-05,9.594232713073865e-05,7.834694626647213e-05,8.041448058685324e-05,unknown
CXorf57,7.316118584512094e-05,8.340739761870663e-05,0.0002197209781251624,0.0001968714770500203,9.644220887514447e-05,9.548017014056319e-05,6.036550728980242e-05,6.0472238915741066e-05,7.536782907230537e-05,8.02040069972139e-05,unknown
CXXC1,3.380225479934247e-05,3.757501203946531e-05,0.0002036335240756043,0.00020369266647834322,0.00011041373625731973,0.0001182680176965694,7.700924785026975e-05,8.62804167029241e-05,9.160453731345055e-05,8.651397996058205e-05,Nucleosol
CXXC5,7.507401757873298e-05,7.586370550818315e-05,7.988219526680857e-05,7.876287923475187e-05,9.796889706413434e-05,0.00011695051087393887,0.00015707459806172592,0.00015292074767809735,8.166070949691897e-05,8.962661497334198e-05,unknown
CYB561,5.781510724629926e-05,6.3686787536525e-05,6.904674752644537e-05,7.468751433015298e-05,8.957488547695461e-05,9.031279981228682e-05,0.00011239136472894139,0.00010546350345592208,0.0001741887353551893,0.00017104072306169118,unknown
CYB561A3,4.950800435995635e-05,4.1017520524943193e-05,8.623426489081619e-05,0.00010200147191389224,6.811645671815721e-05,7.602786596019687e-05,0.00015018803773163237,0.00015405075413167448,0.00015429541252346424,0.0001307530414860961,unknown
CYB5A,6.181300326550225e-05,5.489166368323588e-05,5.682529373790567e-05,5.856918803843727e-05,0.00010148895601283284,0.0001011169228365414,0.00014805577016253384,0.00015172718821214782,0.00013627478431080278,0.0001330305685175271,"ER, Mitochondrion"
CYB5B,5.3047128556626135e-05,4.904845149733934e-05,4.931572868005773e-05,5.0216618054924305e-05,0.00011359109654345791,0.00010849331760700467,0.00016545527336146552,0.0001502717082290754,0.00013468360121732508,0.0001292278287968334,"ER, peroxisome"
CYB5D2,4.296417380491653e-05,5.2698889247211615e-05,5.609080086774418e-05,6.08679253440107e-05,0.00013287626470584492,0.00013105810221536766,0.00012936452496277144,0.00014167930162898432,0.00014073721736956486,0.00012171899177639276,"ER, Mitochondrion"
CYB5R1,2.8157775168495245e-05,2.8471761370090285e-05,3.7980828224476136e-05,4.000132779565528e-05,0.00023004561278652626,0.0002210467323997542,9.842888225371907e-05,0.00011221920271521315,0.00010533808864686697,0.00011794445869648213,unknown
CYB5R3,3.4916562231851e-05,3.3920908947876086e-05,3.949676366661003e-05,4.1575879913092165e-05,0.00013570687767501768,0.00014175021045432135,0.00012989086841067162,0.0001404095869061738,0.00015373803964047398,0.00015730231971906018,"ER, peroxisome"
CYB5R4,0.00018135876302468156,0.00017751841504655297,0.00013365913848318328,0.0001296952189082995,7.36741644424887e-05,6.124852379139079e-05,6.434780838721288e-05,6.0313665319309984e-05,5.873603274176031e-05,6.0968266611554146e-05,Cytosol_5
CYBRD1,5.855148324616861e-05,5.996770945333015e-05,5.73197302820705e-05,5.05683900061364e-05,0.0001250118229589962,0.00012497662041542919,0.00014375952124665733,0.00013699784766526757,0.00012314278315508158,0.0001251083157298249,unknown
CYC1,5.081391088756502e-05,5.156909588455484e-05,5.705526707737205e-05,5.402507144967366e-05,0.00013052958684975336,0.0001282408789190875,0.00017164595538639524,0.00016947441759060326,9.268610620669062e-05,9.960061194340758e-05,Mitochondria membrane
CYCS,4.4048133192707334e-05,4.663430781038716e-05,0.00012925627687662944,0.00015453048725399128,0.00013005112777614948,0.00013035365372928917,0.00014600718478926747,0.00013552434623483303,5.7894591585743356e-05,5.498968688680103e-05,unknown
CYFIP1,0.00013207459896770707,0.00013291771813323859,9.781523863488145e-05,9.364171107896239e-05,8.659605220190298e-05,8.792209104292402e-05,9.533555395736196e-05,9.25307097099555e-05,9.013742148100363e-05,9.244393861507178e-05,unknown
CYFIP2,9.637585165061392e-05,8.960649040175014e-05,0.00012134088302912874,6.817606531613124e-05,0.00015763245851311221,0.0001532336025138222,5.40413777820329e-05,5.600293502700741e-05,9.232479455337523e-05,0.00012879437119775567,unknown
CYHR1,4.6322822540998856e-05,4.397895389246555e-05,0.00027169423437772665,0.000280120816304636,8.465579546720602e-05,8.313298093830488e-05,6.49888295642125e-05,7.415655305368657e-05,5.886860508541298e-05,5.42467011947476e-05,Nucleosol
CYLD,0.00017952904464955648,0.00016589639765274869,0.00012740080417885394,0.00011081915285574345,7.595613376948471e-05,7.132160407768148e-05,6.448130097621787e-05,6.480612659313462e-05,7.275323974754278e-05,6.750013293485524e-05,unknown
CYP1B1,5.659017354128999e-05,5.363667594503642e-05,6.996660865818416e-05,6.267388929665971e-05,0.00011793752766148663,0.00011375128011930464,0.00014191602397979977,0.00014257900883032657,0.00012935596263908414,0.00011998350380560291,unknown
CYP20A1,4.029906113151201e-05,3.496862041109813e-05,4.461849562044384e-05,4.8197948728329675e-05,0.00010047508651793826,0.00010413772176868075,0.0001630694328130842,0.00016650787312828117,0.00015192485073640244,0.00014980625999401587,"ER, peroxisome"
CYP27B1,4.564027910133788e-05,2.6586842964358783e-05,8.018238430820761e-05,7.918966549060119e-05,0.00016122570865509663,0.00012940824316601027,0.00018652387574882832,0.00015325382755985146,8.946271676846861e-05,6.417162904616438e-05,unknown
CYP2R1,0.00011848887779371146,0.00013764761994609692,0.00013840130034401975,0.00014463578313142345,8.397115730246475e-05,7.572509447410426e-05,8.364342137590953e-05,9.33473956486217e-05,7.425247464190525e-05,6.293441465410168e-05,unknown
CYP2S1,2.5416670582646115e-05,4.08581585888647e-05,4.871425636965057e-05,4.822740647719006e-05,0.0001454574545851174,0.00014237574259457338,9.739551987375549e-05,0.00010432510537903762,0.00018367126554851278,0.00017721120136461152,unknown
CYP2U1,9.607714360476954e-05,9.232458939566168e-05,7.758659215111022e-05,7.137357803265142e-05,0.00011828405617455323,0.00011244223558942474,8.099457804590409e-05,8.380698605403876e-05,0.0001301253171389826,0.00014385001516866475,unknown
CYP4F11,5.2609570167557554e-05,5.332010634832078e-05,5.5130268359837115e-05,5.6790263782426935e-05,0.0001229355623907506,0.00012535292529324194,0.00011529353855225127,0.0001112690930554924,0.00017255065065748532,0.0001439354217090684,unknown
CYP4V2,2.6479787830017998e-05,1.6887895051659155e-05,2.62373202859469e-05,4.0587419917799395e-05,0.00010374918792448339,9.172513259854007e-05,0.00020950283867257795,0.00019304374561936036,0.00014806914042933152,0.00014430995352573593,unknown
CYP51A1,2.4893799421691818e-05,2.6076631703094255e-05,3.01754535791023e-05,3.144563833222753e-05,0.0001249546400129078,0.00013065164763074598,0.0001563461059517466,0.0001676087903456109,0.00015229502589073974,0.00016068809608448892,"ER, peroxisome"
CYP7B1,3.881872368409724e-05,4.0401762242227367e-05,4.358481428337999e-05,4.47207185641816e-05,0.00013046266571792458,0.0001353476945226549,0.00011974354593244833,0.00013961853411370876,0.00014116981402658013,0.00017435072972926333,unknown
CYR61,3.701459427436019e-05,3.442746757410368e-05,4.6294060221362166e-05,4.916798153379298e-05,9.14268590765499e-05,9.717113408832139e-05,0.00017353697926356893,0.00015965063634215104,0.00015954147529219907,0.00015531419481627464,"ER, Mitochondrion"
CYSTM1,4.349947082832016e-05,4.712471020239796e-05,3.358884419612746e-05,4.041702107748979e-05,0.0001716100545617835,0.00015513842572384523,0.00010547693329451209,0.00011467517480807181,0.00013926585858784333,0.00015879161849640213,unknown
CYTH1,0.00015377842468909908,0.00015466112815390494,0.00013342835701081715,0.0001303888526955605,8.175855367859623e-05,8.651646531048866e-05,7.431589800327913e-05,7.437149599952575e-05,6.0393576503263594e-05,5.7545889067995994e-05,Cytosol_2
CYTH2,0.0001660532287568631,0.0001733242662614909,0.00011149551157538006,0.00013921614773897638,7.814075761622417e-05,7.839356280365412e-05,6.963145637995845e-05,7.732774256075068e-05,6.006014413177349e-05,4.86341236681244e-05,unknown
CYTH3,0.0001551255936507137,0.0001844701497447487,0.000122252426660553,0.00012042744406869112,7.450841224327807e-05,7.71969837141511e-05,7.59929630180961e-05,7.649361617297751e-05,5.354626006696578e-05,6.0592379755261056e-05,Cytosol_2
D2HGDH,4.114595741584336e-05,3.781079224046048e-05,0.00013668129409474009,0.0001035023893485647,0.00017998892903452502,0.00016985965109139392,0.00011972292203981467,0.00010903059728698646,6.654999640324647e-05,6.713019652209579e-05,unknown
DAAM1,3.781126486443347e-05,3.358564711208364e-05,3.4100283575878e-05,3.479678824234205e-05,0.00014784117554933007,0.00014315455326243122,0.00018696166811545193,0.00018771724179799792,9.834626425485527e-05,9.966361804849201e-05,Plasma Membrane
DAB2IP,0.00021959325990967405,0.00018880893454523967,0.00011105148036366199,0.00010823800163219148,6.838788990617433e-05,6.631828158601205e-05,6.632668999148196e-05,6.213435103335128e-05,5.2854915403438224e-05,4.8014252355602484e-05,unknown
DAD1,6.181781227713646e-05,6.125046063774606e-05,5.432076092438169e-05,5.943714419088405e-05,0.00013465462615844427,0.00013011415458028785,0.0001055252274464785,0.00011444562369683911,0.00014804514015130476,0.00013915593126985246,unknown
DAG1,4.342192430519393e-05,4.030656849517623e-05,7.862674979601518e-05,8.027315690142376e-05,0.0001214116530676927,0.00012462445117538564,0.00013961849663460553,0.0001412762639008705,0.00012363966335769108,0.00012149359056767176,"ER, Mitochondrion"
DAGLA,3.1257559578403866e-05,3.512433451986504e-05,3.6883033591888405e-05,3.547358318391201e-05,0.0001814832514904292,0.00016844282052572748,0.00013865139033249758,0.00014725167813273404,0.00012486777624822875,0.00011148703622235886,unknown
DAGLB,4.993915831888103e-05,5.70991162423978e-05,4.4687257042447976e-05,4.995139059189248e-05,0.000100741897331261,9.193038396927606e-05,8.069037171573247e-05,8.846560886375922e-05,0.00018833529992506228,0.00025352087907952014,"Golgi, Endo/Lyosome"
DAK,0.00020349896620461372,0.0002182640742766835,0.0001354242206912472,0.0001303807703009181,5.906526727283519e-05,5.546715114111905e-05,4.725326506437525e-05,5.441023262225782e-05,4.804264460707342e-05,4.418703355601741e-05,Cytosol_5
DALRD3,0.00019059432133346048,0.00020151201166123328,0.00010925251199163403,9.722557691940586e-05,6.691021111919334e-05,7.210959993006302e-05,6.815953922946453e-05,6.763190994192868e-05,6.201850663509559e-05,5.622182866702833e-05,unknown
DAP,0.00010614215243366343,0.00010657410955303197,0.0001485827654008063,0.00013128607601578987,0.00011458971179992885,0.00011860101797801476,7.305497949682711e-05,7.593716672515208e-05,7.757293413529239e-05,6.885643944695922e-05,unknown
DAP3,3.631991308558278e-05,3.7755667688573965e-05,6.555188257835119e-05,6.607894150842905e-05,0.00014578196595003555,0.00014326485895283458,0.00011748685384807477,0.00012601216154927203,0.00012816007269887044,0.00014904556403828333,unknown
DAPK1,4.184009642659264e-05,4.250340496866157e-05,0.00012380245677425262,0.00010997740116888089,0.00024500162296681285,0.00020712575056403636,5.2015473803505865e-05,6.046421373470257e-05,7.125689442443118e-05,8.495500516982539e-05,unknown
DAPK2,0.0003485961306391135,0.00026568220077276906,6.942776585546962e-05,7.942657670056726e-05,3.841436878807257e-05,3.383264566956946e-05,3.445238667983413e-05,3.021066983076084e-05,3.503823140661835e-05,2.8503585252525473e-05,unknown
DAPK3,0.00010248407790553153,0.00010352764626248577,0.00015895162599935118,0.00016023581842439328,8.90453451382499e-05,9.450517444173556e-05,7.95172692726499e-05,8.102153338110566e-05,7.857982505157415e-05,7.572521209176433e-05,unknown
DAPP1,0.00016894683847018508,0.00017718034728575582,0.00012218908813718397,0.00013642505075955807,6.792268410757742e-05,6.804441146081468e-05,7.2875937239167e-05,7.663253317546765e-05,5.750167049744197e-05,5.371813084953016e-05,unknown
DARS,0.00013004749660964064,0.00013964395876044582,0.00012013421260591054,0.00011890393052071565,6.621169187895527e-05,6.687993205132743e-05,6.417459319377384e-05,6.349150828600124e-05,0.00011997991629330634,0.00011731557466445804,unknown
DARS2,4.336097486938973e-05,4.345878023313607e-05,0.00011804872378902789,9.700733796971779e-05,0.00017938887303583446,0.00017329100219788953,0.00011020211550961857,0.00010886517480372397,7.382201086467197e-05,8.072898632265252e-05,unknown
DAXX,3.6645614749968554e-05,4.0223895885702406e-05,0.00011342862810058706,0.00011558644715991801,0.0001496427120046212,0.00014681854592274215,8.862403477814611e-05,9.823215806285717e-05,0.00011923481349132545,0.00012088159433619923,unknown
DAZAP1,4.1584306062672094e-05,4.4138332907153447e-05,0.00012906125114885364,0.00012175465369119067,0.00013592369073483942,0.00012708738375072216,7.05055177337063e-05,7.195435842875876e-05,0.00014295399241118426,0.0001459475146806505,unknown
DBF4,6.924715413035673e-05,6.2510385505055e-05,0.00016606049283569344,0.00016553103349491158,0.00011186285175245448,0.00011699352887891547,8.638136900676714e-05,8.794781327505258e-05,8.569866337715867e-05,8.146160038906336e-05,unknown
DBI,0.00023410010048094854,0.0002677377649674759,0.0001204220853961695,0.00013106481323925314,4.620680026014413e-05,4.691475302962622e-05,3.8575092483903506e-05,3.775683050824963e-05,3.310250647571417e-05,3.055055144144474e-05,Cytosol_4
DBN1,6.401917773849808e-05,6.126609851612869e-05,0.00010698746866841535,0.0001091939558635999,0.00010195246528748567,9.913656193202535e-05,0.00010540458603556768,9.900349511068895e-05,0.00013598105964068806,0.00013503781733936778,unknown
DBNDD1,0.0002442608240560629,0.0002442077912679197,8.76842517550395e-05,0.00010224608209634632,5.375929576469407e-05,6.144342414866088e-05,5.593849697897833e-05,6.150739275557561e-05,3.833939656699775e-05,3.087265707020756e-05,Cytosol_4
DBNL,0.0002847947052921575,0.0003104749644990859,9.05657625584395e-05,9.091982748226599e-05,3.543185346008103e-05,3.7967649785483596e-05,3.43399481026784e-05,3.4991762565210044e-05,2.4610586416952567e-05,2.4689492839415363e-05,Cytosol_4
DBP,6.766997176400861e-05,7.569849545320744e-05,7.789346774034793e-05,8.16406690552073e-05,0.00016783102150842797,0.00014831647849150977,0.00011040662110464693,0.00011945031190000236,8.407935584382044e-05,8.132590862606146e-05,unknown
DBR1,5.8612567615033996e-05,6.044277277376369e-05,0.00024257120032524358,0.00024924131840114695,9.251809938033813e-05,9.947144365925573e-05,5.927281597870248e-05,6.10853016807924e-05,6.570611647321125e-05,6.50539311710346e-05,unknown
DBT,3.5337457179943816e-05,3.783315773342984e-05,7.757724340443855e-05,8.540240159026042e-05,0.0001374061453638276,0.0001329996369395333,0.0001528908216442717,0.00014738701652426713,0.00010571941034308848,0.00010391972924245767,unknown
DCAF10,9.905516959607627e-05,9.60014831156219e-05,0.00013999221834492138,0.0001427807695060164,8.873175828079872e-05,8.691328891703981e-05,8.74062932064346e-05,8.258054525209331e-05,9.800267376020219e-05,9.796697086385195e-05,unknown
DCAF11,0.0001279342655386307,0.00011957831270948783,0.00016093208028874266,0.00017854013531497744,6.449070778216813e-05,6.730096240511289e-05,7.456018598438545e-05,7.782753738435677e-05,8.038667340750607e-05,6.852628966200329e-05,unknown
DCAF12,3.863143322806152e-05,4.456144024509339e-05,0.00010679479837350815,0.0001145007975593293,9.554736967737762e-05,9.235352137042215e-05,0.00010730917272355682,0.00010890882349767337,0.00015865593297486187,0.00015431618310512976,unknown
DCAF13,5.090307704087888e-05,4.5997792166916455e-05,5.396435317309691e-05,5.440376782063155e-05,0.00019762447326597695,0.00020282851740659045,9.496376919707808e-05,0.0001048943645060434,9.85309982983527e-05,0.00011335049257937218,Nucleus (Nucleolus)
DCAF15,5.280360875129905e-05,7.45205799701861e-05,0.000210281765628932,0.0002209699102498647,9.422902513737831e-05,8.903447544846784e-05,7.095835548827816e-05,7.367435219315206e-05,7.615287539611825e-05,8.193994994247405e-05,unknown
DCAF16,0.0001555734171753386,0.0001419567582080799,0.0001994254966679466,0.000224247890616527,6.0005326920914784e-05,6.012995168348633e-05,5.417928014522201e-05,5.4521163489200614e-05,3.835617086947155e-05,3.782080291135376e-05,unknown
DCAF17,6.110054694022971e-05,5.8668083815332165e-05,0.00021616191607695242,0.0002491622070425382,6.147191773688361e-05,6.959544203664936e-05,8.525222904239741e-05,7.590388887991654e-05,8.596370710476747e-05,8.295121553010013e-05,unknown
DCAF4,3.1066608704273215e-05,3.598163505415631e-05,6.772683415978708e-05,6.702051746309729e-05,9.80346167076726e-05,0.00011040720909326788,5.981166005861005e-05,5.965301714128949e-05,0.0002312722585139508,0.0002557531614865178,unknown
