"","FS1.A.A431","FS1.B.A431","FS2.A.A431","FS2.B.A431","FP1.A.A431","FP1.B.A431","FP2.A.A431","FP2.B.A431","FP3.A.A431","FP3.B.A431","markers"
"DHRS3",0.0410500880380624,0.0329112501404863,0.0388678679803694,0.0352995167272319,0.0934982954332596,0.0913629041321695,0.189609635484959,0.181845427640205,0.142359420072678,0.153195594350579,"ER, peroxisome"
"DHRS4",0.0320717166558058,0.02870779689674,0.0700082777083077,0.0563852832913577,0.13711055143627,0.132654678666408,0.133790662040543,0.123038447313267,0.140148646506631,0.146083939484669,"unknown"
"DHRS7",0.0377920086587896,0.0379273022458735,0.036375935780644,0.0360241724542257,0.0958600162352305,0.0949039415531704,0.192333363398575,0.180030666546406,0.14400649409218,0.144746099034906,"ER, peroxisome"
"DHRS7B",0.028448291310503,0.0348547569127108,0.0358403670053581,0.0307062344318406,0.132752719387847,0.126785298281454,0.114097808361558,0.126319373510385,0.184237406591043,0.185957744207301,"unknown"
"DHRSX",0.0280457448599041,0.0249807329453347,0.0273193547529831,0.0260348844419641,0.114778495309469,0.114308999264751,0.164908271102961,0.179117170267613,0.157529210626556,0.162977136428464,"ER, peroxisome"
"DHTKD1",0.0540821240074401,0.0652799939573046,0.0970607951809504,0.110043148621982,0.134421647956342,0.121344877399375,0.153342837989671,0.144401537110647,0.060445837621444,0.0595772001548441,"unknown"
"DHX15",0.0652455068456496,0.0628461847210453,0.0875172813628863,0.0907639477322392,0.126147259510324,0.126530794273737,0.0845203585604067,0.0859474646568256,0.129759621816884,0.140721580520002,"unknown"
"DHX16",0.0559857621599106,0.0534865668250753,0.168837684836322,0.169187950849158,0.102419675483272,0.105240736883958,0.0840449097828351,0.0819811803017968,0.088371168373819,0.0904443645038529,"Nucleosol"
"DHX29",0.110495503976045,0.112987816357817,0.119326179141676,0.107832853697677,0.0741059501716827,0.0748769532825906,0.0678034479976332,0.0674627722044413,0.130595375774365,0.134513147396071,"unknown"
"DHX30",0.051335036210047,0.0475083469659138,0.0529996460312449,0.0586153124970104,0.137579045049699,0.12928469611304,0.108094404423653,0.105568789522525,0.14824594131772,0.160768781869146,"Golgi, Endo/Lyosome"
"DHX32",0.167052127563466,0.155587677296955,0.105104345469329,0.0903152949679285,0.0825097118077514,0.080269220345108,0.0699159815701509,0.0758785798175084,0.0838919504923661,0.0894751106694372,"unknown"
"DHX33",0.04396097440815,0.044286480922679,0.0469785077725677,0.051737940863384,0.16880591894008,0.172272123446146,0.0946520159410218,0.109466961088775,0.126446084684479,0.141392991932717,"Nucleus (Nucleolus)"
"DHX34",0.0457509670596748,0.0505561172901921,0.121835604493465,0.119034146250962,0.122744686969509,0.126919045277873,0.0912700253244404,0.0970491924935761,0.106845019990538,0.117995194849769,"unknown"
"DHX35",0.0563566669708862,0.0604636305558091,0.107912749840285,0.103513735511545,0.129497125125491,0.12887651729488,0.0855161084238386,0.0942228712238751,0.107255635666697,0.126384959386693,"unknown"
"DHX36",0.0701361088871097,0.0733475669424428,0.0663108264389289,0.0674495151676897,0.0946268125611601,0.0959078373810159,0.0729116626634641,0.0774575215728138,0.188897784894582,0.192954363490793,"Nucleosol, Ribosome"
"DHX37",0.0364383684045928,0.0356341866595184,0.0503864540052719,0.0473841754903275,0.146021534200063,0.152347763927981,0.0940088459991958,0.104284501630702,0.1781351918867,0.155358977795648,"Nucleosol, Ribosome"
"DHX38",0.0594406554675699,0.0602828763674646,0.150409667231199,0.156231976930471,0.100993271387376,0.106009978486749,0.0939350940632581,0.0960131825879984,0.0866022794891747,0.0900810179887399,"unknown"
"DHX40",0.0513198220464656,0.0532476520019773,0.155827978250124,0.173049925852694,0.105585763717252,0.113356401384083,0.0908650519031142,0.0919130004943154,0.0797330696984676,0.0851013346515077,"Nucleosol"
"DHX57",0.0852655198204937,0.0854817925403934,0.062142361517874,0.0623586342377738,0.0718475998233773,0.0728748952429013,0.0700182930675582,0.0677384181452812,0.200674049977021,0.221598435627326,"unknown"
"DHX58",0.178190807695806,0.188219828192048,0.130724520252338,0.124374736459169,0.082795227740618,0.0758005440309552,0.0498474563659063,0.0477639335587727,0.0618607842975138,0.060422161406874,"unknown"
"DHX8",0.0511565875588451,0.0515805371794985,0.0864592257620053,0.0885436447302179,0.13392391870766,0.139320444087228,0.0866005423022231,0.0924210173024439,0.130567650877487,0.139426431492391,"unknown"
"DHX9",0.0495522765674838,0.0504468198534395,0.0536906687388747,0.0552267531693036,0.123962013535615,0.120754307813248,0.0816564411634484,0.0852165427257366,0.179324303566427,0.200169872866424,"Nucleosol, Ribosome"
"DIABLO",0.0582665695557174,0.054440398154892,0.162243262927895,0.175246419033746,0.0901578052925467,0.0907890264627337,0.128060208788541,0.110376304928381,0.06639475600874,0.0640252488468075,"Nucleosol"
"DIAPH1",0.250758627569981,0.259787334868602,0.0829959345875976,0.0793794634320727,0.0551948321874247,0.0555938910735515,0.059842205465444,0.0569573422678184,0.0503645569199305,0.0491258116275783,"Cytosol_3"
"DIAPH3",0.190096922997184,0.187764551407198,0.0804063509614554,0.0795511480451271,0.0764585960850711,0.0787564140218725,0.082220417753667,0.0751455572640417,0.0760439522468513,0.0735560892175325,"unknown"
"DICER1",0.125383425174408,0.136241483210728,0.131201534605536,0.126333505252586,0.0762145190332709,0.0762778577051494,0.0709574092673525,0.0685595881176652,0.0967905390120977,0.0920401386212076,"unknown"
"DIDO1",0.0541310806657415,0.0509737447494156,0.140245322206596,0.150425169276048,0.100168577522376,0.114325363931861,0.0896441244679563,0.0923450902960817,0.105393549348508,0.102347977535415,"Nucleosol"
"DIEXF",0.0509121764955452,0.0497165117445134,0.153652562965249,0.139699926717322,0.147982797855517,0.142669803679562,0.0718266671809311,0.0779110579704555,0.0794056389092452,0.08622285648166,"unknown"
"DIMT1",0.0289022928507907,0.0301202490043692,0.041710165100723,0.0430441170784518,0.141534238100762,0.154371109306732,0.0752909561922438,0.0812454084986274,0.190407145342768,0.213374318524533,"Nucleosol, Ribosome"
"DIP2A",0.181426547787684,0.188425964502958,0.112115657028581,0.108049329222565,0.0657111907341055,0.067627697691859,0.0702941421548204,0.0696608615948671,0.0698108490959087,0.0668777601866511,"Cytosol_2"
"DIP2B",0.156060671910991,0.161502020948325,0.107349298100743,0.111912729801382,0.0704246164544309,0.0690686253205268,0.0900082576383155,0.082967534443044,0.0764831153027076,0.0742231300795341,"Cytosol_2"
"DIRC2",0.0399585939487512,0.0425376996833139,0.0419850341687647,0.0359934381935733,0.075715175493232,0.0793118875720439,0.146193187300975,0.130753642767538,0.198845543147386,0.208705797724422,"unknown"
"DIS3",0.0576888097494663,0.0611734972285247,0.20180552763338,0.205788027609447,0.0853939898714303,0.0888595307159884,0.0686215380491494,0.0708712676029371,0.0806647711498511,0.0791330403898255,"unknown"
"DIS3L",0.140917700582739,0.163021904822324,0.122692380891962,0.112415149400495,0.0780852085806726,0.0721490651706981,0.063965343797863,0.0639925322409621,0.0952048649187519,0.0875558495935328,"Cytosol_2"
"DIS3L2",0.285287810296681,0.292592992579107,0.0723498464908897,0.0755974512859281,0.0344971226684357,0.0356773685915732,0.0440316583612324,0.0437462394124998,0.0589660120030239,0.0572534983106284,"Cytosol_1"
"DISP1",0.0753549563631627,0.068562868680102,0.0538249688308305,0.0523083793892704,0.0883064441094922,0.0908558030480657,0.200887623513649,0.189685330951451,0.0973408511509332,0.0828727739630436,"unknown"
"DISP2",0.0554127059498105,0.0549737047223989,0.0351828126539864,0.0445183081430248,0.140462474354265,0.133160719245276,0.13223792074684,0.142200560846466,0.131530143257747,0.130320650080185,"unknown"
"DIXDC1",0.0706725334678587,0.0527545005278253,0.0720551554048373,0.0848537503620041,0.1203908709584,0.115168670534271,0.106499257307811,0.10804069392674,0.130284091439889,0.139280476070364,"unknown"
"DKC1",0.0528721744853889,0.0499688934171258,0.0542516838128556,0.0531787321137148,0.153459142179625,0.156434554454553,0.113931240927247,0.119422229034614,0.121694362044559,0.124786987530318,"Nucleus (Nucleolus)"
"DKK1",0.075736900780379,0.0724994425863991,0.0651772575250836,0.0741761426978818,0.103554069119287,0.099505016722408,0.129088071348941,0.118492753623188,0.129997770345596,0.131772575250836,"unknown"
"DLAT",0.0372542194375273,0.0381110486339822,0.0515793325657572,0.0524272364580823,0.108549548825876,0.10638962522648,0.177943788434591,0.150418150498478,0.134923822529253,0.142403227389973,"ER, Mitochondrion"
"DLD",0.0529387321667667,0.0555150283946627,0.0899856872431784,0.101214275820675,0.11045754651646,0.105304954060668,0.181494990535112,0.156609261738769,0.0748972713421672,0.0715822521815412,"unknown"
"DLG1",0.0503300405991365,0.0522173020446867,0.0545188403929186,0.0578146433075868,0.153779586275467,0.153705937048323,0.163952385774652,0.152905001703138,0.078712611509533,0.0820636513445587,"Mitochondria matrix"
"DLG3",0.0538801657851255,0.0547293991673821,0.0508063101732621,0.0573509456952175,0.153305087092576,0.14959430644402,0.135766571589451,0.136412727423777,0.103541857051868,0.104612629577322,"unknown"
"DLG4",0.156340548445405,0.155332309956128,0.112632047450792,0.103657816573261,0.0748094792584451,0.0877803311745524,0.0821487288020128,0.0789241822822523,0.0755361376290954,0.0728384184280563,"unknown"
"DLG5",0.064584369208516,0.0671879943949736,0.0719432265063508,0.0779641097500339,0.114369660534286,0.121104732631198,0.133517154093025,0.13320978167518,0.110093567780138,0.106025403426298,"ER, Mitochondrion"
"DLGAP4",0.181505135065159,0.166393371882282,0.0698282558039182,0.0680935531198757,0.069250021575904,0.0743937170967464,0.101052904116682,0.0958142746181065,0.0878916026581514,0.0857771640631742,"unknown"
"DLGAP5",0.31069347066571,0.298019669235077,0.0781169901496092,0.0825413850485422,0.0390939848734592,0.038817953106146,0.0422959533742912,0.0395514089450066,0.035955109348013,0.0349140752541464,"Cytosol_4"
"DLST",0.0448314462408016,0.0435652285614666,0.064311012423614,0.0712752096599563,0.103637164406438,0.103435303616978,0.18083056539372,0.161598737452517,0.116170884333768,0.110344447910741,"unknown"
"DMAP1",0.0429865695424539,0.0433598907352606,0.097190985659003,0.108172091964489,0.110366492146597,0.113271113134532,0.0897245618028682,0.0878761666287275,0.157122695196904,0.149929433189165,"unknown"
"DMKN",0.0420451369480156,0.0448923979877026,0.0306473588596982,0.0336430967020682,0.0903350335382895,0.0947194661822247,0.181325111794298,0.176259432643935,0.156389742873113,0.149743222470654,"unknown"
"DMPK",0.142631274217254,0.137145741474784,0.0648465683872979,0.0500823943348328,0.104269659585208,0.102770231149512,0.121372051247792,0.108107305631022,0.0767751896554284,0.0919995843168693,"unknown"
"DMTF1",0.120849002485818,0.124117898800798,0.181045864709578,0.193520482958943,0.0743560092148275,0.082168580352021,0.0619633410123562,0.0587399725012065,0.0524844522549921,0.0507543957094598,"Nucleosol"
"DMTN",0.106854315680243,0.129627913871697,0.159785791053626,0.164900122299225,0.0745839973316533,0.0816069377015158,0.0820887225289997,0.0718878553163103,0.0646518178112145,0.0640125264055146,"unknown"
"DMWD",0.168153123988346,0.199263515700874,0.0988102945937197,0.0746600841696342,0.083441243120751,0.0788361929426999,0.0625364195532535,0.0589106506960181,0.0824376820977663,0.0929507931369375,"unknown"
"DMXL1",0.183880325159375,0.208064896954161,0.0996137889162479,0.0978851148514184,0.062308159341586,0.0641548891962087,0.0706563901912504,0.0656305865686241,0.0738017337335987,0.0740041150875299,"unknown"
"DMXL2",0.169096653207413,0.186692233616597,0.0927843760031086,0.0880708215776047,0.0749353786893278,0.0711256778902198,0.0752056900542312,0.0749100369988681,0.0832727948505685,0.083906337112061,"unknown"
"DNA2",0.233437708030277,0.245946234703354,0.0909046081017777,0.0904443732176171,0.0540447249685643,0.0515052146256071,0.0567979157934532,0.0597812240604223,0.0527462051168257,0.0643917913821018,"Cytosol_2"
"DNAAF2",0.269394922117857,0.27924991178398,0.0849310234738628,0.0904172197671097,0.0493085544334851,0.0461915883924521,0.0573320114932872,0.0498210475022264,0.0343622401828172,0.0389914808529229,"Cytosol_4"
"DNAJA1",0.165925571213572,0.164061431112327,0.0994749623751539,0.100774729785196,0.0743518265152552,0.0769000547270488,0.0807908058557942,0.079901491312081,0.0795508961554248,0.0782682309481461,"unknown"
"DNAJA2",0.138655535720536,0.154634393923483,0.10205117434982,0.111580734362421,0.0747050999334943,0.0733662361300711,0.0933441842556617,0.0911652490461689,0.0804893415940355,0.0800080506843082,"unknown"
"DNAJA3",0.0551903065921497,0.0610580544370775,0.0536931474748226,0.0600630480671769,0.115690413532087,0.113839887666571,0.191208607270056,0.186391660544743,0.0795819113421427,0.0832829630731748,"Mitochondria membrane"
"DNAJA4",0.252170509820209,0.260804626161133,0.0859258312633286,0.0894082315636457,0.0485858739147451,0.0500555107387321,0.0558621736248113,0.0534580394725282,0.0527391953738389,0.0509900080670282,"unknown"
"DNAJB1",0.16431472307761,0.172803141875307,0.141741420091936,0.135609407774356,0.0723880930066497,0.0692819208283126,0.0682822332306868,0.066006158789664,0.0560271343776498,0.0535457669478288,"unknown"
"DNAJB11",0.045516545525888,0.0445169005399951,0.074562304975803,0.0838300416674452,0.0871466208262486,0.0874455800743661,0.187139146845046,0.170948635064183,0.11287580111736,0.106018423363665,"ER, Mitochondrion"
"DNAJB12",0.0452237442922374,0.0408675799086758,0.0334246575342466,0.0371141552511416,0.0998447488584475,0.100958904109589,0.191095890410959,0.185954337899543,0.134977168949772,0.130538812785388,"ER, peroxisome"
"DNAJB14",0.0477779380997042,0.056669792944232,0.0316084698073732,0.0322036649592381,0.0929676790996321,0.0944015583291249,0.196892359858596,0.182562585672029,0.136110309501479,0.128805641728591,"ER, peroxisome"
"DNAJB2",0.0922153399761969,0.114619801756565,0.0743369443406799,0.0739460173224105,0.0816081868804893,0.0800966024098479,0.138614033411229,0.135278122855331,0.106801261391179,0.102483689656071,"unknown"
"DNAJB4",0.256108116936142,0.256108116936142,0.106679732157439,0.114078066307366,0.0417360770863956,0.0421607055365017,0.0502449779519843,0.046676465784746,0.04421852033317,0.0419892209701127,"Cytosol_5"
"DNAJB5",0.192801439712058,0.186974033764676,0.102425229239866,0.100299940011998,0.0741451709658068,0.073022538349473,0.0757905561744794,0.0737938126660382,0.0653783529008484,0.055368926214757,"unknown"
"DNAJB6",0.0796434891608907,0.0856160595782333,0.0844270756525586,0.0799199970505825,0.116704763309246,0.115248488423536,0.0926670107653738,0.0948606400235953,0.117414466892789,0.133498009143194,"unknown"
"DNAJB9",0.0743733406735866,0.0750037737189334,0.0663730565347493,0.0696761705188197,0.0948313369620231,0.0875147619005336,0.159899130712745,0.144085028547074,0.121096420738583,0.107146979692952,"unknown"
"DNAJC1",0.0403187189948093,0.035463234308261,0.0415158306039189,0.0408358712099446,0.105805512459538,0.10464670842192,0.180390354153498,0.171665804746308,0.138893677335325,0.140464287766477,"ER, peroxisome"
"DNAJC10",0.0394174571236946,0.038708441122928,0.0890006706908115,0.0948069368592507,0.0923062182619527,0.0901312637731149,0.163198237041295,0.162546708824375,0.117725400019163,0.112158666283415,"ER, Mitochondrion"
"DNAJC11",0.0602553078907335,0.0633450814018312,0.05381119310612,0.0538017442574622,0.106356240492096,0.107783016639422,0.188589570360852,0.192010053574972,0.0888664216265248,0.0851813706499863,"Mitochondria membrane"
"DNAJC13",0.0592640448415804,0.0593914356949171,0.0380807658010155,0.036524777520974,0.0753425904020091,0.0739685890553058,0.102804418642741,0.106362263189503,0.2187482938725,0.229512820979454,"Golgi, Endo/Lyosome"
"DNAJC14",0.0384118593883512,0.0261013850525605,0.0373288555928701,0.0536732706714624,0.0949963237485841,0.100153011545417,0.176012956302287,0.154839735309898,0.166703097987004,0.151779504401566,"unknown"
"DNAJC16",0.0376843462107139,0.0378359934791675,0.0308317852674679,0.0288035030519013,0.127876559123479,0.118076354399666,0.166698259847594,0.163921219244038,0.140008340599765,0.148263638776207,"ER, peroxisome"
"DNAJC17",0.0820176143942332,0.0860948452828047,0.201515481179464,0.215364822295169,0.0774200872205772,0.0798229100644221,0.060713846503136,0.0576866681171896,0.0674398584794105,0.0719238664635934,"unknown"
"DNAJC18",0.056874548959066,0.0385131863815327,0.0836857923247677,0.0843617827878212,0.125341420858873,0.122052818606181,0.146927440645297,0.136851528743297,0.100859604088829,0.104531876604335,"unknown"
"DNAJC19",0.0696397304610813,0.0622822376682408,0.042836171981394,0.0497780371765621,0.131612458216162,0.14739746378734,0.14686687536478,0.160290762455563,0.0922958561044198,0.0970004067844573,"Mitochondria membrane"
"DNAJC2",0.224388923334876,0.225908428011283,0.127760651815109,0.130747264454943,0.0533922505261503,0.0532874571001912,0.0467902646907284,0.0461265729929876,0.0471308433250954,0.0444673437486355,"unknown"
"DNAJC21",0.243511586301625,0.206187839682553,0.0864415258476696,0.0820325416945761,0.0547731492865077,0.0537048185109504,0.0573676668842896,0.0583172942403405,0.0802519904019807,0.077411587149507,"unknown"
"DNAJC22",0.0544172916053274,0.0558807738270493,0.0456017596425293,0.0579764110912901,0.127435528845321,0.152617814648678,0.123200956026256,0.139818839952199,0.11784062765202,0.12520999670933,"unknown"
"DNAJC24",0.397328338130849,0.313142782752087,0.0691710181823442,0.0710152893697655,0.032408545846412,0.0305064151707578,0.0228834275960829,0.02702038100473,0.0168081813316361,0.0197156206153357,"unknown"
"DNAJC25",0.0363893960139966,0.0452038642933212,0.0323672600030427,0.0322151224707135,0.101827552107105,0.105802145139206,0.206184390689183,0.186891449870683,0.122984177696638,0.130134641716111,"ER, peroxisome"
"DNAJC28",0.0711358031192677,0.0567682140130072,0.0451302035335317,0.0410138936429781,0.115519980340012,0.119065799520788,0.19009628127825,0.18260091102978,0.0891282024276574,0.0895407110947278,"unknown"
"DNAJC3",0.0413293935339808,0.0407903981828157,0.0833806558418434,0.092755324985322,0.0915522103621856,0.092861199072158,0.184500033687209,0.170380280470081,0.102928862238563,0.099521641625841,"ER, Mitochondrion"
"DNAJC30",0.0289053789775739,0.0310895034086963,0.0375870451263868,0.0395701204466946,0.116910057938698,0.123544678595581,0.215570339772997,0.21252718732294,0.0956810995558642,0.0986145888545684,"Mitochondria membrane"
"DNAJC5",0.0447640609046921,0.0413636968970569,0.0363297376481555,0.0405824122164514,0.0947662804634439,0.0958050339592489,0.14882585342034,0.145869401163049,0.174261996715053,0.177431526612509,"Golgi, Endo/Lyosome"
"DNAJC6",0.184460878921929,0.187176552972724,0.0981229397598593,0.0867478522263403,0.0783702539753027,0.0759449350116996,0.0835197868452066,0.0845616492168953,0.0611880646979453,0.0599070863720986,"unknown"
"DNAJC7",0.27163035901709,0.261150681419403,0.0919295265717513,0.0948939613662038,0.0434570116894875,0.0485125748119186,0.0597614030589762,0.0568851001097642,0.0371996506774134,0.0345797312779919,"Cytosol_3"
"DNAJC8",0.076604353492715,0.0733946738770985,0.201441437936468,0.223559048378626,0.0794347073355769,0.0815161359347949,0.0649522438578404,0.0647382652167993,0.0679771237380123,0.0663820102320696,"unknown"
"DNAJC9",0.0904608118901274,0.0960169462096746,0.0544848421710595,0.053816369760739,0.116218703337153,0.128520331979026,0.0873702121748793,0.101477584470605,0.147949439177692,0.123684758829045,"unknown"
"DNAL1",0.292264185931512,0.279059525281246,0.100730930893806,0.100228705649648,0.0348853381134875,0.0340817777228335,0.0420092100383236,0.0428823093089381,0.0385631722091729,0.0352948448510323,"unknown"
"DNAL4",0.329900066522659,0.277130406834643,0.0801635410982966,0.0776297004985462,0.0348085418083699,0.0412515229204195,0.0519773673470913,0.0483821539887435,0.0301669046035175,0.0285897943777142,"unknown"
"DNASE1L1",0.0260996685165183,0.0229431263734217,0.0241163544266081,0.0208201422771798,0.132416477336214,0.114678386532087,0.183945398338858,0.177176058698648,0.127528027114604,0.170276360385862,"unknown"
"DNASE2",0.0635881084802261,0.0639413757495607,0.1124205148644,0.109404155872389,0.0820576459718473,0.080707983840287,0.140455443033388,0.128562111632457,0.113942281563072,0.104920378992373,"unknown"
"DNLZ",0.0643409917440838,0.067124562643272,0.0936245023182061,0.0725452007101122,0.177140247160413,0.179975525258967,0.123037280890743,0.102388872610696,0.0502766335166066,0.0695461831469002,"unknown"
"DNM1",0.180834158395248,0.191358897772749,0.100513341043156,0.0905626783589727,0.0821345669048946,0.0817518491093491,0.0711855099714626,0.0724667825913323,0.0630735566963134,0.0661186591565233,"unknown"
"DNM1L",0.260746273535565,0.257975941422594,0.0739899320083682,0.0679425993723849,0.0656707635983264,0.0621486009414226,0.0541890036610879,0.0523502876569038,0.0513287787656904,0.0536578190376569,"unknown"
"DNM2",0.190045937920357,0.193489166941617,0.109320406419465,0.0945576677410895,0.0819606947370202,0.0821552752468211,0.0613436207202863,0.063170985507982,0.0598546568192009,0.0641015879461604,"Cytosol_3"
"DNM3",0.113706695170202,0.0963804532406969,0.117413304140196,0.0516425449749588,0.178003430768302,0.150626244515512,0.0600556853347585,0.0588488824142954,0.0729167564585506,0.100406002982527,"unknown"
"DNMBP",0.138734283392603,0.157021904953298,0.100516387211771,0.0928361104072556,0.082228765651076,0.0865975237878881,0.092154584137913,0.0945224510480651,0.0752125400833559,0.0801754493267744,"Cytosol_1"
"DNMT1",0.0691973186988473,0.0717418962799795,0.204287803118057,0.224710886614383,0.0806574125064089,0.0894115189609009,0.0638233227625757,0.0646778450845977,0.0666147623478476,0.0648772336264028,"unknown"
"DNMT3A",0.101682306651251,0.0783702150161777,0.122977781362875,0.139989065454904,0.145026126392586,0.15150618877327,0.0831473564392819,0.0934455468616959,0.0411748362058921,0.0426805768420675,"unknown"
"DNMT3B",0.122288227995639,0.10491784787758,0.0954054968605482,0.102539760123322,0.0913730871902846,0.100697447080498,0.104964845659285,0.113659435274655,0.0836090536526676,0.0805447982855209,"unknown"
"DNPEP",0.159969575702049,0.144653707529149,0.103701911026215,0.0794402620638392,0.0958019654787938,0.094323966913576,0.0658357606506651,0.0670026016232054,0.0892503694996413,0.100019879512866,"unknown"
"DNPH1",0.207654266437809,0.248347297044678,0.10839012286933,0.111755009091991,0.0570586135988988,0.0654198460309638,0.0739255306493551,0.0550107914280373,0.0395204187413966,0.0329181041075404,"unknown"
"DNTTIP1",0.0258171548936091,0.0274482025854436,0.0655028753040739,0.0747392653761196,0.140381944768065,0.150224152554221,0.0989626536679933,0.118330179974462,0.144529466041587,0.154064104834425,"Nucleosol, Ribosome"
"DNTTIP2",0.0433802516906583,0.0391558245620263,0.0442588615346385,0.0461314542324145,0.195894495819947,0.195406379239958,0.104838566534727,0.118523580468237,0.103418591029305,0.108991994888088,"Nucleus (Nucleolus)"
"DOCK1",0.177504724281524,0.183798065823564,0.104336078119522,0.101026943368477,0.0723050218471299,0.0728266167303697,0.0720998041881504,0.0698937143541202,0.0725529931850636,0.0736560381020787,"unknown"
"DOCK5",0.129068482249436,0.154109377072373,0.110995181042486,0.112144657146647,0.0836730182589858,0.0840885980812591,0.0714266766877404,0.0691630929749326,0.0876696582519121,0.0976612582342279,"unknown"
"DOCK6",0.0618284132017328,0.0664374078870975,0.0661694430798088,0.0697601714974767,0.0934393283015497,0.0943146800053593,0.109883435308829,0.108150596221696,0.160376937162253,0.169639587334197,"unknown"
"DOCK7",0.0977565242124725,0.106120671265022,0.0964854582948162,0.0955343809997867,0.0923967147834744,0.0905923344947735,0.0934900092441158,0.0939344378866529,0.116013652847899,0.117675815970988,"unknown"
"DOCK9",0.0494371336338945,0.0496017411820651,0.0750976214209289,0.0752622289690995,0.0968441075070187,0.0965148924106775,0.16274199595797,0.158096405154045,0.114191914111439,0.122211959652861,"ER, Mitochondrion"
"DOHH",0.201181929016527,0.20412828501761,0.125228596586291,0.125618057437009,0.0595367109184503,0.0600447033324302,0.0545414521809808,0.0556590354917367,0.0596383094012463,0.0544229206177188,"Cytosol_5"
"DOK1",0.265023426359747,0.282291552407666,0.0895999498566213,0.093564410736951,0.0409608724947898,0.0439616403152765,0.042621871915007,0.0415641600200573,0.0533556889230142,0.0470564269708698,"unknown"
"DOLPP1",0.035956522485705,0.0449456531071312,0.0451001940347202,0.0372014355135052,0.157923656781771,0.155064649621375,0.0969057472053849,0.101189965142435,0.144315469546852,0.181396706561121,"unknown"
"DONSON",0.0562373470448071,0.0644606481896196,0.107404554168085,0.111480373362954,0.1033376928176,0.119623053908308,0.0801458337065769,0.0847949549420428,0.147598401920562,0.124917139939445,"unknown"
"DOPEY1",0.251962070758337,0.234532445346736,0.0825183828080513,0.0915633020557385,0.0580409827271752,0.0572074637089121,0.0551277924950278,0.051422346562353,0.0670941546384095,0.0505310588992597,"unknown"
"DOPEY2",0.177676731551968,0.183432960370579,0.0851257684906078,0.0832950152420852,0.063258911084998,0.0692961392394285,0.0720465266779066,0.0732897358606243,0.0956078952298234,0.0969703162519798,"unknown"
"DOT1L",0.0432677816242088,0.0432495136142344,0.0469305176240626,0.0516984682273636,0.132662288433609,0.131036435545894,0.0957335062704944,0.102730154090664,0.174413825229949,0.17827750933952,"Nucleus (Nucleolus)"
"DPAGT1",0.0736753850008673,0.0947612898251836,0.0649249272401365,0.0542759670797757,0.116415781662587,0.110778096871808,0.135632095291329,0.114430545650791,0.104070697530983,0.131035213846539,"unknown"
"DPCD",0.235414059197494,0.246960139912306,0.111009805465532,0.109559292812917,0.0582940313476506,0.0584349382910474,0.053113629016884,0.0500385421933409,0.0377630608303563,0.0394125009324724,"unknown"
"DPF1",0.044285281952991,0.0471557092156305,0.130654879267812,0.123841053529342,0.129912053043295,0.116394449895913,0.0763827114074264,0.0743559880047321,0.106691855506543,0.150326018176316,"unknown"
"DPF2",0.0481993399971304,0.0469462910708307,0.166779855564589,0.173265101152614,0.100253479362954,0.104337844947152,0.0773351188483428,0.0816107896121288,0.0987804294801282,0.10249174996413,"Nucleosol"
"DPF3",0.0848733682517721,0.0727088143602828,0.152640894103695,0.157249768657856,0.0974062727411573,0.113065665232196,0.0599872424914875,0.0592505412956957,0.101512034283558,0.101305398582299,"unknown"
"DPH1",0.401777477306178,0.361030711483884,0.0620286058352524,0.0533243191853464,0.0171057542658751,0.0167254698976753,0.033922774104043,0.028528369918098,0.0182395650673596,0.00731695293628828,"unknown"
"DPH2",0.228239344977813,0.240678623677468,0.113319484970215,0.12373000541541,0.0540409469693908,0.0529174513623395,0.0506623774460278,0.0502824904422046,0.0458693350360893,0.0402599397030415,"Cytosol_4"
"DPH3",0.426329340647039,0.337430501138102,0.061905294973693,0.0602335908056271,0.0200753759468637,0.0200977648419717,0.0172916899884324,0.0149483189671256,0.0202320982126199,0.0214560244785253,"Cytosol_4"
"DPH5",0.22933887833513,0.254103130187743,0.108375690985949,0.101461552942787,0.0632369803700091,0.0581968475637932,0.0526518457668019,0.04806523934213,0.0410484160805052,0.043521418425151,"Cytosol_5"
"DPH6",0.263114857214744,0.271166184425714,0.0926846144169078,0.10480091835451,0.0466804000503208,0.0541263051956221,0.0464052082022896,0.0459491759969808,0.0380472386463706,0.0370250974965404,"unknown"
"DPH7",0.221673758865248,0.243274569402229,0.134387031408308,0.136283687943262,0.0418318135764944,0.0390111448834853,0.0589908814589666,0.0517122593718338,0.0341641337386018,0.0386707193515704,"Cytosol_5"
"DPM1",0.0392012671116642,0.0365237394878757,0.0418127993362748,0.043217558547347,0.132085077497454,0.124212769166949,0.142898895048459,0.139617980917902,0.147754270845118,0.152675642040955,"ER, peroxisome"
"DPM3",0.0574572565324922,0.0538549768808918,0.0542582171403993,0.0674217713896555,0.0886142872504391,0.0880855944657515,0.174764328470555,0.168366249686369,0.125219541919065,0.121957776264382,"ER, Mitochondrion"
"DPP3",0.238712430550907,0.258743891826762,0.132463685654997,0.119042439252962,0.0472086485039159,0.0466229332619319,0.0436692549702122,0.0410335363812839,0.0372682241113863,0.0352349554856416,"Cytosol_4"
"DPP7",0.0733542149478563,0.0707198725376593,0.100548595017381,0.0929443076477404,0.0817641946697567,0.077934892815759,0.146826115295481,0.128838354577057,0.11248008400927,0.114589368482039,"unknown"
