Protein_ID,Cytosol,ER,Golgi,Mitochondrion,PM,Plastid,Ribosome,Vacuole,markers,score,pred,FDR,qvalue
AT5G37510,0.009695942513644695,0.0006048347568139434,0.0007260277052409947,0.8507757186889648,0.0024841194972395897,0.1343514323234558,0.0006271523889154196,0.000734711647965014,Mitochondrion,0.8507757186889648,Mitochondrion,0.14782608695652175,0.1452991452991453
AT1G08480,0.00028616024064831436,0.00010467740503372625,3.577267125365324e-05,0.8495131134986877,0.00011519962572492659,0.14990770816802979,1.2677682207140606e-05,2.4560067686252296e-05,Mitochondrion,0.8495131134986877,Mitochondrion,0.14655172413793102,0.1452991452991453
AT3G12580,0.848685085773468,0.06309620290994644,0.0007085140678100288,0.007930506952106953,0.016570547595620155,0.03099333494901657,0.02153702825307846,0.010478781536221504,Cytosol,0.848685085773468,Cytosol,0.1452991452991453,0.1452991452991453
AT1G33120,0.0013146738056093454,0.09258164465427399,0.0024416777305305004,0.0018037219997495413,0.8457980155944824,0.003959303256124258,0.046931833028793335,0.00516906613484025,Ribosome,0.8457980155944824,PM,0.15254237288135594,0.15
AT1G79940,4.072855881531723e-05,0.8456339240074158,0.0005108399200253189,6.759182724636048e-05,0.15300247073173523,0.00027779009542427957,0.00044145912397652864,2.515491178201046e-05,ER,0.8456339240074158,ER,0.15126050420168066,0.15
AT4G02580,0.0013807830400764942,0.00045436964137479663,0.0009561668266542256,0.8428794145584106,0.000250271667027846,0.15350328385829926,0.000337668985594064,0.00023807003162801266,Mitochondrion,0.8428794145584106,Mitochondrion,0.15,0.15
AT4G13430,0.8403723835945129,0.0005355477915145457,5.654413689626381e-05,0.006031636614352465,0.0014255876885727048,0.15057681500911713,0.00037739795516245067,0.0006241135997697711,Plastid,0.8403723835945129,Cytosol,0.15702479338842976,0.1557377049180328
AT5G05000,0.014035128988325596,0.0038777594454586506,0.019935883581638336,0.10992838442325592,0.007231534458696842,0.8388559222221375,0.0025745294988155365,0.003560869488865137,Plastid,0.8388559222221375,Plastid,0.1557377049180328,0.1557377049180328
AT5G61900,0.002964635146781802,0.8366872668266296,0.005704688373953104,0.0043837749399244785,0.08262190222740173,0.020871540531516075,0.04509913548827171,0.0016670332988724113,PM,0.8366872668266296,ER,0.16260162601626016,0.16
AT1G53000,0.0017526292940601707,0.0003687012940645218,0.0006941140163689852,0.8359517455101013,0.0002020547544816509,0.1606099158525467,0.00026027910644188523,0.00016051303828135133,Mitochondrion,0.8359517455101013,Mitochondrion,0.16129032258064516,0.16
AT1G67730,0.0016087930416688323,0.8329201340675354,0.0037226767744868994,0.003268213476985693,0.07363130152225494,0.009216082282364368,0.0742378830909729,0.0013948087580502033,ER,0.8329201340675354,ER,0.16,0.16
AT4G31990,0.8321019411087036,0.0006633022567257285,9.242181477020495e-06,0.018327711150050163,0.0003846856998279691,0.14825688302516937,0.00013026141095906496,0.0001259878627024591,Plastid,0.8321019411087036,Cytosol,0.16666666666666666,0.16666666666666666
AT4G00740,9.214803867507726e-06,3.151235432596877e-05,0.0002582415472716093,0.8213160037994385,1.6570029401918873e-05,0.1783532053232193,2.682668537090649e-06,1.2601414709934033e-05,Golgi,0.8213160037994385,Mitochondrion,0.1732283464566929,0.16923076923076924
AT4G02510,0.0010087400441989303,0.0004979748046025634,0.0016473871655762196,0.17494595050811768,0.0010084918467327952,0.8207332491874695,2.6988716854248196e-05,0.00013122659584041685,Plastid,0.8207332491874695,Plastid,0.171875,0.16923076923076924
AT3G62720,0.000545994786079973,0.08744943141937256,0.8206862211227417,0.002491203835234046,0.010854428634047508,0.07460669428110123,0.0026607911568135023,0.0007052600849419832,Golgi,0.8206862211227417,Golgi,0.17054263565891473,0.16923076923076924
AT5G26030,0.050445135682821274,0.019973427057266235,0.015824509784579277,0.042999617755413055,0.048552222549915314,0.8189750909805298,0.0010537240887060761,0.0021762666292488575,Plastid,0.8189750909805298,Plastid,0.16923076923076924,0.16923076923076924
AT2G45290,0.8139686584472656,0.0004719938733614981,4.182980046607554e-05,0.0014329153345897794,0.0038607041351497173,0.17961524426937103,0.00012731195602100343,0.0004814165295101702,Plastid,0.8139686584472656,Cytosol,0.17557251908396945,0.17037037037037037
AT5G18280,0.002601028885692358,0.006275504361838102,0.8138380646705627,0.05271441861987114,0.001751770731061697,0.1194981187582016,0.0015047986526042223,0.0018162678461521864,Golgi,0.8138380646705627,Golgi,0.17424242424242425,0.17037037037037037
AT5G03160,0.0008565383614040911,0.8119916915893555,0.0074873729608953,0.001403158181346953,0.15683138370513916,0.0024122835602611303,0.01758456788957119,0.0014331158017739654,ER,0.8119916915893555,ER,0.17293233082706766,0.17037037037037037
AT5G17920,0.7962615489959717,0.0006055745761841536,0.0001615305372979492,0.10162710398435593,0.007387547288089991,0.09238556772470474,0.0009649076382629573,0.0006061333697289228,Cytosol,0.7962615489959717,Cytosol,0.17164179104477612,0.17037037037037037
AT2G16640,0.00025534277665428817,0.009282792918384075,0.1682484745979309,0.023307649418711662,0.003176836296916008,0.7952531576156616,9.991797560360283e-05,0.00037575539317913353,Plastid,0.7952531576156616,Plastid,0.17037037037037037,0.17037037037037037
AT5G42080,0.0017456625355407596,0.7945684790611267,0.00173100340180099,0.00253275572322309,0.12965315580368042,0.006493049208074808,0.06125408038496971,0.0020218640565872192,PM,0.7945684790611267,ER,0.17647058823529413,0.17123287671232876
AT2G42210,0.003997852094471455,0.00594478752464056,0.003753679571673274,0.7868410348892212,0.0011674041161313653,0.19604115188121796,0.00162746652495116,0.0006266035488806665,Mitochondrion,0.7868410348892212,Mitochondrion,0.17518248175182483,0.17123287671232876
AT3G07770,0.0003815285163000226,0.00043376482790336013,0.0004050963616464287,0.7801663875579834,0.0008015169878490269,0.2176702469587326,2.9365814043558203e-05,0.00011206251656403765,Mitochondrion,0.7801663875579834,Mitochondrion,0.17391304347826086,0.17123287671232876
AT5G14950,1.598460403329227e-05,0.0011554074008017778,0.028872698545455933,0.1912640929222107,0.00033954420359805226,0.7782881855964661,4.364899268693989e-06,5.97577600274235e-05,Golgi,0.7782881855964661,Plastid,0.17985611510791366,0.17123287671232876
AT3G55360,0.0005456400685943663,0.7777114510536194,0.0009489420335739851,0.0006225391407497227,0.178165465593338,0.0021944621112197638,0.03949352353811264,0.00031796522671356797,ER,0.7777114510536194,ER,0.17857142857142858,0.17123287671232876
AT3G49720,0.0084844334051013,0.07010474056005478,0.7762848138809204,0.0433887280523777,0.019139021635055542,0.06127480790019035,0.008668618276715279,0.012654880061745644,Golgi,0.7762848138809204,Golgi,0.1773049645390071,0.17123287671232876
AT3G44330,0.0003242345992475748,0.7761775255203247,0.0025817444548010826,0.00037141662323847413,0.2115149050951004,0.0012663325760513544,0.007256912998855114,0.0005069447215646505,ER,0.7761775255203247,ER,0.176056338028169,0.17123287671232876
AT4G37410,0.00021524232579395175,0.7746012806892395,0.0016871427651494741,0.00019225483993068337,0.22075434029102325,0.0022659345995634794,0.00016229735047090799,0.00012148730456829071,ER,0.7746012806892395,ER,0.17482517482517482,0.17123287671232876
AT5G13450,0.0033212085254490376,0.0042548212222754955,0.006383467931300402,0.7741947174072266,0.0020378849003463984,0.20597364008426666,0.002402225509285927,0.0014319467591121793,Mitochondrion,0.7741947174072266,Mitochondrion,0.1736111111111111,0.17123287671232876
AT5G10360,0.001408831332810223,0.027724238112568855,0.000583366840146482,0.0021965974010527134,0.16064724326133728,0.0015762265538796782,0.7709227800369263,0.0349406860768795,Ribosome,0.7709227800369263,Ribosome,0.1724137931034483,0.17123287671232876
AT1G61790,0.00015358297969214618,0.7603548169136047,0.18638236820697784,0.0008433847106061876,0.04308614134788513,0.0081449244171381,0.0007775721023790538,0.00025712905335240066,ER,0.7603548169136047,ER,0.17123287671232876,0.17123287671232876
AT3G47520,0.00018974096747115254,0.0007502039079554379,0.0028037738520652056,0.7600579857826233,0.0005784386303275824,0.23540590703487396,3.666500560939312e-05,0.00017718671006150544,Plastid,0.7600579857826233,Mitochondrion,0.17687074829931973,0.17687074829931973
AT3G17240,0.0076798186637461185,0.0010585800046101213,0.0013616465730592608,0.22650417685508728,0.0024986492935568094,0.7600509524345398,0.0002357002376811579,0.0006104857311584055,Mitochondrion,0.7600509524345398,Plastid,0.18243243243243243,0.17763157894736842
AT1G80600,0.1332065463066101,0.0007605329155921936,3.321269468870014e-05,0.10601140558719635,0.00032189019839279354,0.7593933343887329,0.00014284581993706524,0.00013028070679865777,Plastid,0.7593933343887329,Plastid,0.18120805369127516,0.17763157894736842
AT2G20530,0.013156265020370483,0.005434933118522167,0.0060894605703651905,0.7575075030326843,0.01019992120563984,0.18901637196540833,0.01244021113961935,0.006155206821858883,Mitochondrion,0.7575075030326843,Mitochondrion,0.18,0.17763157894736842
AT5G02870,0.0009515644051134586,0.1315351128578186,0.0013636474031955004,0.003351265797391534,0.02950171008706093,0.002643005223944783,0.75460284948349,0.07605089247226715,Ribosome,0.75460284948349,Ribosome,0.17880794701986755,0.17763157894736842
AT4G05020,0.007766741793602705,0.0021964304614812136,0.0035793702118098736,0.7544339895248413,0.0015952574322000146,0.226904034614563,0.0018700709333643317,0.0016540535725653172,Mitochondrion,0.7544339895248413,Mitochondrion,0.17763157894736842,0.17763157894736842
AT3G51460,0.0005748444236814976,0.060887400060892105,0.14020571112632751,0.0005644600023515522,0.7511832118034363,0.010012093931436539,0.035689547657966614,0.0008827391429804265,ER,0.7511832118034363,PM,0.1830065359477124,0.17834394904458598
AT5G52840,0.003001357428729534,0.0026906034909188747,0.002291302662342787,0.7498383522033691,0.0071864440105855465,0.2325998842716217,0.0009312289766967297,0.0014607750345021486,Mitochondrion,0.7498383522033691,Mitochondrion,0.18181818181818182,0.17834394904458598
AT2G47800,0.0008257817244157195,0.0015749428421258926,0.0010275099193677306,0.001589341671206057,0.1607143133878708,0.0008075045770965517,0.08873369544744492,0.7447269558906555,Vacuole,0.7447269558906555,Vacuole,0.18064516129032257,0.17834394904458598
AT1G04480,0.0011547001777216792,0.1775529682636261,0.00013683944416698068,0.000736422196496278,0.007085265126079321,0.0005222196923568845,0.7428070902824402,0.07000447809696198,Ribosome,0.7428070902824402,Ribosome,0.1794871794871795,0.17834394904458598
AT3G51550,0.009850254282355309,0.10401330143213272,0.005866550840437412,0.015812614932656288,0.7410140633583069,0.027586573734879494,0.09115249663591385,0.004704165272414684,PM,0.7410140633583069,PM,0.17834394904458598,0.17834394904458598
AT2G18020,0.00037746067391708493,0.17500808835029602,0.0007500819629058242,0.00046813266817480326,0.7403630018234253,0.0007273212540894747,0.08164581656455994,0.0006600866327062249,Ribosome,0.7403630018234253,PM,0.18354430379746836,0.18354430379746836
AT4G13510,1.9552462617866695e-05,0.25206634402275085,1.7250051314476877e-05,0.0001175491779576987,0.007368144113570452,0.00014154857490211725,0.7399346232414246,0.0003349603503011167,PM,0.7399346232414246,Ribosome,0.18867924528301888,0.18867924528301888
AT4G23430,4.1548469198460225e-06,0.26582643389701843,0.00040850290679372847,2.3954888092703186e-05,0.7329665422439575,0.0001769532245816663,0.0005870350869372487,6.4925311562546995e-06,Plastid,0.7329665422439575,PM,0.19375,0.19101123595505617
AT5G20230,1.9080118363490328e-05,0.7305039763450623,0.00016013445565477014,1.2845164746977389e-05,0.26903074979782104,7.542994717368856e-05,0.00018249287677463144,1.5230954886646941e-05,PM,0.7305039763450623,ER,0.19875776397515527,0.19101123595505617
AT5G08530,0.003135490929707885,0.004027317278087139,0.12859763205051422,0.7219260931015015,0.004571753088384867,0.13332609832286835,0.0009315757197327912,0.0034839720465242863,Mitochondrion,0.7219260931015015,Mitochondrion,0.19753086419753085,0.19101123595505617
AT2G47510,0.003965673036873341,0.0001705898466752842,0.0009522716864012182,0.718906044960022,0.0006508448859676719,0.2747439444065094,9.96483358903788e-05,0.0005109271151013672,Mitochondrion,0.718906044960022,Mitochondrion,0.19631901840490798,0.19101123595505617
AT1G24180,0.005309241358190775,0.01602170616388321,0.014982681721448898,0.7168371677398682,0.003129142802208662,0.23723635077476501,0.004753552842885256,0.001730191521346569,Mitochondrion,0.7168371677398682,Mitochondrion,0.1951219512195122,0.19101123595505617
AT3G20410,0.0005091953207738698,0.22233636677265167,0.0016437333542853594,0.0005840863450430334,0.7124530673027039,0.0016819495940580964,0.06003304943442345,0.0007584467530250549,PM,0.7124530673027039,PM,0.19393939393939394,0.19101123595505617
AT1G79230,0.0033798320218920708,0.00034088263055309653,0.0004054513992741704,0.7101132869720459,0.00020549177133943886,0.2851282060146332,0.0002162685850635171,0.00021054651006124914,Mitochondrion,0.7101132869720459,Mitochondrion,0.1927710843373494,0.19101123595505617
AT4G36480,0.0011487883748486638,0.6999039649963379,0.000991129083558917,0.001043511787429452,0.23118846118450165,0.002249042736366391,0.061633605509996414,0.0018413950456306338,ER,0.6999039649963379,ER,0.19161676646706588,0.19101123595505617
AT5G47990,0.000559733307454735,0.24720682203769684,0.0004619357059709728,0.0005703089409507811,0.699788510799408,0.0007079275674186647,0.04998655989766121,0.0007181435357779264,ER,0.699788510799408,PM,0.19642857142857142,0.19101123595505617
AT1G77940,0.00011805540998466313,0.699089765548706,0.0015754251508042216,0.00023300611064769328,0.29749590158462524,0.0012333678314462304,0.00014676968567073345,0.00010763448517536744,Ribosome,0.699089765548706,ER,0.20118343195266272,0.19101123595505617
AT4G28510,0.008595210500061512,0.004414684139192104,0.0037833102978765965,0.6982757449150085,0.008565510623157024,0.27118515968322754,0.0038345218636095524,0.0013458351604640484,Mitochondrion,0.6982757449150085,Mitochondrion,0.2,0.19101123595505617
AT1G72750,0.004999285563826561,0.000178932910785079,0.0001436805323464796,0.6979722380638123,0.0012863691663369536,0.2949118912220001,0.00022185167472343892,0.0002857972285710275,Mitochondrion,0.6979722380638123,Mitochondrion,0.19883040935672514,0.19101123595505617
AT1G18540,0.01439997460693121,0.06378331780433655,0.004157651215791702,0.04644688218832016,0.09776206314563751,0.031396858394145966,0.6946267485618591,0.047426413744688034,Ribosome,0.6946267485618591,Ribosome,0.19767441860465115,0.19101123595505617
AT2G21410,0.0002859109954442829,0.0032520389650017023,0.0009497321443632245,0.0003295471251476556,0.30210620164871216,0.0003746255533769727,0.002275030128657818,0.6904268860816956,Vacuole,0.6904268860816956,Vacuole,0.19653179190751446,0.19101123595505617
AT3G16480,0.020768694579601288,0.004228624980896711,0.0014559527626261115,0.6873542666435242,0.0024501311127096415,0.27970337867736816,0.0024516084231436253,0.0015873262891545892,Mitochondrion,0.6873542666435242,Mitochondrion,0.19540229885057472,0.19101123595505617
AT2G21170,0.015253384597599506,0.0006623471854254603,0.0004016587627120316,0.3058170676231384,0.00032092886976897717,0.6770079135894775,0.0002537117979954928,0.00028292476781643927,Plastid,0.6770079135894775,Plastid,0.19428571428571428,0.19101123595505617
AT4G29130,0.0037849051877856255,0.0026977211236953735,0.0890674740076065,0.6728168725967407,0.002690254943445325,0.2257610410451889,0.0005736025050282478,0.0026081621181219816,Mitochondrion,0.6728168725967407,Mitochondrion,0.19318181818181818,0.19101123595505617
AT3G04840,0.001737974933348596,0.1100672259926796,0.0010056756436824799,0.0026837834157049656,0.1671816110610962,0.0020475713536143303,0.6690449714660645,0.046231240034103394,Ribosome,0.6690449714660645,Ribosome,0.192090395480226,0.19101123595505617
AT3G23990,0.005138362757861614,0.0020823143422603607,0.009139933623373508,0.6666053533554077,0.0013110373402014375,0.3134106993675232,0.0012325843563303351,0.0010796966962516308,Mitochondrion,0.6666053533554077,Mitochondrion,0.19101123595505617,0.19101123595505617
AT2G37170,0.00896990392357111,0.0887451246380806,0.011192716658115387,0.0117705212906003,0.07224462926387787,0.010806528851389885,0.6644915342330933,0.1317790299654007,PM,0.6644915342330933,Ribosome,0.19553072625698323,0.19444444444444445
AT1G47260,0.000605885754339397,0.00016670195327606052,0.00011466744763310999,0.6638228893280029,0.00038218367262743413,0.33476439118385315,3.7532860005740076e-05,0.00010568820289336145,Mitochondrion,0.6638228893280029,Mitochondrion,0.19444444444444445,0.19444444444444445
AT5G48030,0.3091799318790436,0.003514968790113926,7.587884465465322e-05,0.004367598332464695,0.022605784237384796,0.6597248911857605,0.00016483914805576205,0.0003661064838524908,Mitochondrion,0.6597248911857605,Plastid,0.19889502762430938,0.1956521739130435
AT1G19360,0.0007005297229625285,0.005841020029038191,0.6582792401313782,0.00734323263168335,0.0021249197889119387,0.325040727853775,0.00025813799584284425,0.00041213014628738165,Golgi,0.6582792401313782,Golgi,0.1978021978021978,0.1956521739130435
AT4G04020,0.0623139925301075,0.0012167074019089341,0.0012375679798424244,0.2763219177722931,0.0038823699578642845,0.6523920297622681,0.0012423447333276272,0.0013931498397141695,Plastid,0.6523920297622681,Plastid,0.19672131147540983,0.1956521739130435
AT1G59870,0.0022158382926136255,0.23053689301013947,0.006089233327656984,0.0014160179998725653,0.6511332392692566,0.002914701122790575,0.10363149642944336,0.002062625717371702,PM,0.6511332392692566,PM,0.1956521739130435,0.1956521739130435
AT5G57490,1.5589248505420983e-06,2.1778444079245673e-06,0.00013790738012176007,0.3560023009777069,2.345844404771924e-05,0.6438316702842712,6.37292956184865e-08,8.2386662825229e-07,Mitochondrion,0.6438316702842712,Plastid,0.2,0.19786096256684493
AT1G54990,0.0015606062952429056,0.6436368823051453,0.0012358893873170018,0.001910282066091895,0.3148518204689026,0.0051931277848780155,0.030448423698544502,0.0011628727661445737,ER,0.6436368823051453,ER,0.1989247311827957,0.19786096256684493
AT1G14830,0.0019596898928284645,0.2896747887134552,0.0030918142292648554,0.0018269977299496531,0.6411870718002319,0.00541310990229249,0.055359888821840286,0.001486688619479537,PM,0.6411870718002319,PM,0.19786096256684493,0.19786096256684493
AT2G29990,0.04864835739135742,0.004897234495729208,0.0024500107392668724,0.2385355532169342,0.06156936287879944,0.6389373540878296,0.002422585152089596,0.002539508743211627,Mitochondrion,0.6389373540878296,Plastid,0.20212765957446807,0.20212765957446807
AT4G01320,7.480743806809187e-05,0.3594495356082916,0.0006387879839166999,9.480819426244125e-05,0.6385026574134827,0.0004571253957692534,0.000655246083624661,0.00012705287372227758,ER,0.6385026574134827,PM,0.20634920634920634,0.20418848167539266
AT1G03860,0.013045934028923512,0.007745196111500263,0.007895139046013355,0.6376826763153076,0.010774517431855202,0.31473177671432495,0.005342358257621527,0.0027823587879538536,Mitochondrion,0.6376826763153076,Mitochondrion,0.20526315789473684,0.20418848167539266
AT5G23630,0.0018171976553276181,0.6375269889831543,0.001510822563432157,0.0017448391299694777,0.24163509905338287,0.003603779710829258,0.1091994196176529,0.002961860504001379,ER,0.6375269889831543,ER,0.20418848167539266,0.20418848167539266
AT2G28000,0.038191940635442734,0.0005805348628200591,0.0005473709898069501,0.6338990330696106,0.006598258391022682,0.31806471943855286,0.00099005491938442,0.0011280610924586654,Plastid,0.6338990330696106,Mitochondrion,0.20833333333333334,0.20618556701030927
AT4G29410,0.001035502296872437,0.3073377311229706,0.0015976347494870424,0.000858435349073261,0.005005008541047573,0.0006914750556461513,0.6275583505630493,0.05591587722301483,Ribosome,0.6275583505630493,Ribosome,0.20725388601036268,0.20618556701030927
AT1G27980,9.26032880670391e-05,0.6253346800804138,2.6485631678951904e-05,8.710689144209027e-05,0.31735390424728394,0.00042142512393184006,0.056580524891614914,0.00010330211080145091,ER,0.6253346800804138,ER,0.20618556701030927,0.20618556701030927
AT4G32130,0.009310572408139706,0.23731441795825958,0.01172209158539772,0.014834568835794926,0.6209093928337097,0.0852200835943222,0.015713561326265335,0.004975372459739447,ER,0.6209093928337097,PM,0.21025641025641026,0.21025641025641026
AT3G49010,0.011426064185798168,0.22921967506408691,0.001763473148457706,0.01700226403772831,0.61963951587677,0.017940757796168327,0.09810532629489899,0.004902817774564028,Ribosome,0.61963951587677,PM,0.21428571428571427,0.21428571428571427
AT5G24290,0.001474379445426166,0.027242181822657585,0.0006220898358151317,0.0036701711360365152,0.19685836136341095,0.0019477155292406678,0.6186953186988831,0.1494898945093155,ER,0.6186953186988831,Ribosome,0.2182741116751269,0.21739130434782608
AT4G30010,0.031120827421545982,0.03972679376602173,0.016414020210504532,0.13623526692390442,0.6017375588417053,0.05397386848926544,0.11319274455308914,0.007598934695124626,Mitochondrion,0.6017375588417053,PM,0.2222222222222222,0.21739130434782608
AT3G52400,0.001372210681438446,0.35317814350128174,0.0034873206168413162,0.005702205002307892,0.6014354825019836,0.02575973980128765,0.00832624826580286,0.0007386076031252742,PM,0.6014354825019836,PM,0.22110552763819097,0.21739130434782608
AT2G44610,0.0060389358550310135,0.25406113266944885,0.5966224670410156,0.01572219841182232,0.05201181396842003,0.0443144291639328,0.018768545240163803,0.012460428290069103,Golgi,0.5966224670410156,Golgi,0.22,0.21739130434782608
AT1G74030,0.0907301977276802,0.0012096475111320615,9.253472671844065e-05,0.32063063979148865,0.0005621297168545425,0.5861303806304932,0.00038505278644151986,0.0002593357057776302,Plastid,0.5861303806304932,Plastid,0.21890547263681592,0.21739130434782608
AT1G59610,0.07417429238557816,0.13642063736915588,0.00022395994164980948,0.17799930274486542,0.010353201068937778,0.5851037502288818,0.014806230552494526,0.0009186214883811772,PM,0.5851037502288818,Plastid,0.22277227722772278,0.21739130434782608
AT5G09590,0.017222780734300613,0.000968990265391767,0.00035277853021398187,0.5806572437286377,0.0005954316584393382,0.3992946147918701,0.0004867969546467066,0.0004213817010167986,Mitochondrion,0.5806572437286377,Mitochondrion,0.22167487684729065,0.21739130434782608
AT5G62390,0.0036682935897260904,0.579816997051239,0.0034002340398728848,0.003480162937194109,0.15804974734783173,0.006292755249887705,0.239015132188797,0.006276543252170086,ER,0.579816997051239,ER,0.22058823529411764,0.21739130434782608
AT3G01280,0.006466059945523739,0.001044055912643671,0.009014192968606949,0.5743737816810608,0.002213266910985112,0.40436887741088867,0.0004699710407294333,0.002049785340204835,Mitochondrion,0.5743737816810608,Mitochondrion,0.21951219512195122,0.21739130434782608
AT5G20720,0.0013859581667929888,0.00017882062820717692,0.0002529802150093019,0.4409370422363281,0.0002842166577465832,0.5568270683288574,3.1730221962789074e-05,0.00010220033436780795,Plastid,0.5568270683288574,Plastid,0.21844660194174756,0.21739130434782608
AT3G49560,0.00015827493916731328,0.002706984058022499,0.005055306013673544,0.44018733501434326,0.00015856168465688825,0.5516859889030457,1.923439594975207e-05,2.8320060664555058e-05,Plastid,0.5516859889030457,Plastid,0.21739130434782608,0.21739130434782608
AT2G47000,0.0023600487038493156,0.4074837565422058,0.0006545788492076099,0.0008892975747585297,0.016602182760834694,0.0009735391358844936,0.5472788214683533,0.02375764027237892,PM,0.5472788214683533,Ribosome,0.22115384615384615,0.2175925925925926
AT5G57110,0.005160937551409006,0.03912407532334328,0.0025420968886464834,0.23224571347236633,0.042033858597278595,0.12332087755203247,0.5438953042030334,0.011677113361656666,PM,0.5438953042030334,Ribosome,0.22488038277511962,0.2175925925925926
AT3G03250,0.5407317280769348,0.0021211649291217327,0.0004599029489327222,0.011170032434165478,0.01780790649354458,0.4259260594844818,0.0004725471371784806,0.0013104478130117059,Cytosol,0.5407317280769348,Cytosol,0.22380952380952382,0.2175925925925926
AT5G60730,0.00021171398111619055,0.0002275399601785466,0.00013843040505889803,0.537881076335907,3.872586239594966e-05,0.4614267647266388,4.2681567720137537e-05,3.299371383036487e-05,Mitochondrion,0.537881076335907,Mitochondrion,0.22274881516587677,0.2175925925925926
AT2G47840,0.0035071915481239557,0.002508521545678377,0.017741609364748,0.43614086508750916,0.0011844586115330458,0.5364887714385986,0.0010512162698432803,0.001377294771373272,Plastid,0.5364887714385986,Plastid,0.22169811320754718,0.2175925925925926
AT4G35630,0.006723490078002214,0.0002190897794207558,0.0012547412188723683,0.4628530740737915,0.0009417046094313264,0.5272008776664734,0.00013086792023386806,0.0006761766271665692,Plastid,0.5272008776664734,Plastid,0.22065727699530516,0.2175925925925926
AT4G23630,0.0015856956597417593,0.5259675979614258,0.009482660330832005,0.0026849478017538786,0.016632776707410812,0.005723658949136734,0.4328567385673523,0.005065959878265858,ER,0.5259675979614258,ER,0.21962616822429906,0.2175925925925926
AT1G15110,0.0007552962051704526,0.5206804871559143,0.006995734758675098,0.0013805247144773602,0.45014357566833496,0.016128918156027794,0.003594327950850129,0.00032114540226757526,ER,0.5206804871559143,ER,0.2186046511627907,0.2175925925925926
AT5G67590,0.0052033900283277035,0.0040178499184548855,0.06159263476729393,0.5086008310317993,0.0038634897209703922,0.4133337140083313,0.0006534899584949017,0.002734618028625846,Mitochondrion,0.5086008310317993,Mitochondrion,0.2175925925925926,0.2175925925925926
AT3G52300,0.01323718298226595,0.5085097551345825,0.00011683799675665796,9.12273462745361e-05,5.489498653332703e-05,0.47798141837120056,6.989945177338086e-06,1.6338614159394638e-06,Mitochondrion,0.5085097551345825,ER,0.22119815668202766,0.2191780821917808
AT5G61790,0.00023840875655878335,0.5067923665046692,0.0004735576221719384,0.0001866162638179958,0.4808616638183594,0.0005574728711508214,0.010697275400161743,0.00019269790209364146,ER,0.5067923665046692,ER,0.22018348623853212,0.2191780821917808
AT5G20290,0.0030590062960982323,0.1036931723356247,0.0012925703777000308,0.004039325285702944,0.32946205139160156,0.0034608463756740093,0.5065446496009827,0.04844844713807106,Ribosome,0.5065446496009827,Ribosome,0.2191780821917808,0.2191780821917808
AT2G45960,0.00010958846542052925,0.5030122995376587,0.00035720839514397085,0.00011441197420936078,0.49084436893463135,0.00031297607347369194,0.0051732296124100685,7.5875039328821e-05,PM,0.5030122995376587,ER,0.22272727272727272,0.22272727272727272
AT3G03780,0.22144357860088348,0.058824051171541214,0.01125793531537056,0.1342964470386505,0.02109985426068306,0.5002989768981934,0.03229031711816788,0.020488735288381577,Cytosol,0.5002989768981934,Plastid,0.22624434389140272,0.22624434389140272
AT3G47200,0.014130443334579468,0.4853633642196655,0.02071242406964302,0.014001024886965752,0.1437397450208664,0.02923218347132206,0.16857042908668518,0.12425035238265991,PM,0.4853633642196655,ER,0.22972972972972974,0.22972972972972974
AT4G21180,0.0016120150685310364,0.4643717110157013,0.001328275422565639,0.0012584581272676587,0.48322582244873047,0.0033259307965636253,0.04345612972974777,0.001421590568497777,ER,0.48322582244873047,PM,0.23318385650224216,0.23318385650224216
AT4G20260,0.006627569906413555,0.48251721262931824,0.004569925367832184,0.006063774228096008,0.43249285221099854,0.009950811974704266,0.05271623283624649,0.005061703734099865,PM,0.48251721262931824,ER,0.23660714285714285,0.23555555555555555
AT4G30190,0.00953004416078329,0.35157889127731323,0.008328862488269806,0.0081991758197546,0.48062628507614136,0.011147246696054935,0.1180221363902092,0.012567495927214622,PM,0.48062628507614136,PM,0.23555555555555555,0.23555555555555555
AT3G61990,0.19547788798809052,0.021796155720949173,0.0006541567272506654,0.4726615846157074,0.14505931735038757,0.13401174545288086,0.025804433971643448,0.004534851294010878,ER,0.4726615846157074,Mitochondrion,0.23893805309734514,0.23684210526315788
AT1G02780,0.0007933843298815191,0.10315342247486115,9.253332973457873e-05,0.000702304532751441,0.0005727927782572806,0.000364529259968549,0.4670785367488861,0.4272424876689911,Ribosome,0.4670785367488861,Ribosome,0.23788546255506607,0.23684210526315788
AT2G18960,0.002001485787332058,0.4344276785850525,0.0009703121613711119,0.0017186535988003016,0.4647216200828552,0.0030222784262150526,0.08856814354658127,0.004569766577333212,PM,0.4647216200828552,PM,0.23684210526315788,0.23684210526315788
AT5G45420,0.00795962754637003,0.40441784262657166,0.0070497882552444935,0.013294589705765247,0.4635956287384033,0.020103123039007187,0.07821846008300781,0.005360894836485386,ER,0.4635956287384033,PM,0.24017467248908297,0.24017467248908297
AT3G17810,0.11262480914592743,0.05615457519888878,0.003183569759130478,0.4618961215019226,0.008544390089809895,0.3289460837841034,0.006590548902750015,0.022059990093111992,Plastid,0.4618961215019226,Mitochondrion,0.24347826086956523,0.24347826086956523
