,FS1.A.A431,FS1.B.A431,FS2.A.A431,FS2.B.A431,FP1.A.A431,FP1.B.A431,FP2.A.A431,FP2.B.A431,FP3.A.A431,FP3.B.A431,markers
ATXN7L3B,1.0,0.9970221354597487,0.17628958078284737,0.1496873242232733,0.06399100023161164,0.054925057075736985,0.0745789630413921,0.06177414551831382,0.0033087383780566527,0.0,Cytosol_3
AUH,0.040648867007511066,0.0,0.30707568011108916,0.3826295524837451,0.4872814492204773,0.4726377580003789,1.0,0.660354730795933,0.030360411538218966,0.02404847566748682,unknown
AUNIP,0.22934826069572203,0.30051979208316726,0.7076369452219116,1.0,0.19240303878448622,0.1787285085965616,0.47213114754098595,0.4301479408236749,0.09684126349460233,0.0,unknown
AUP1,0.08799497171590151,0.08296668761784975,0.010763670647391607,0.0,0.6858108108108045,0.7004242614707691,0.4917504714016323,0.5207416719044639,0.9139692017598939,1.0,"ER, Mitochondrion"
AURKA,0.9204810174400273,1.0,0.2219983630296546,0.2429012151356798,0.11672857772461116,0.1420386576843168,0.0,0.021595416483032044,0.14587924195680982,0.1600453314864956,unknown
AURKAIP1,0.18347248983087106,0.16641689859416245,0.0,0.06822236494683531,0.5053878541354433,0.5363590951259565,1.0,0.826446870762865,0.6916434739170741,0.7567972596874374,unknown
AURKB,0.0,0.05301854974704869,0.021180438448566565,0.010994940978077471,0.8861382799325501,1.0,0.19109612141652688,0.2640809443507596,0.19163575042158582,0.42529510961214595,Nucleus (Nucleolus)
AVEN,1.0,0.7789195160171616,0.017571351504097263,0.0,0.03218845531379251,0.038251085364913714,0.08528784648187657,0.07737560048295537,0.049194646389395504,0.031032445346417775,unknown
AVL9,1.0,0.9998043435726905,0.14772060262179593,0.1947759733907268,0.0,0.01888084523576576,0.35071414595969513,0.32762668753668667,0.7448640187830177,0.7739189982390976,Cytosol_1
AVPI1,1.0,0.7600930836670662,0.3331529386297238,0.10774975646715014,0.24569758631886596,0.20938413248187032,0.0,0.005465959519428885,0.09698019266154345,0.16852473211386546,unknown
AXIN1,1.0,0.836658078763341,0.1212734633787267,0.13573794626426203,0.0,0.027346337872653625,0.06032388663967615,0.061906514538093156,0.021383879278616017,0.024880382775119236,unknown
AXL,0.03141283311001951,0.01898168825368486,0.0,0.01064463302069382,0.7145302962632155,0.7302367128182186,0.9525829983623643,1.0,0.8717433377996148,0.905314872711034,unknown
AZGP1,0.07922050413048058,0.2446515568735425,0.36687142554543095,0.20366447786485825,0.2435924592247395,0.3069264986231724,0.4777589493751345,1.0,0.0,0.09457742003812722,unknown
AZI1,0.005592841163310421,0.0,0.040687919463087314,0.1071029082774044,0.0919323266219236,0.047259507829977204,0.2448965324384789,0.23231263982102845,1.0,0.8677293064876984,"Nucleosol, Ribosome"
AZI2,0.7958065535770716,1.0,0.30665894004846744,0.3334738173006026,0.06500895585291323,0.09614371509851427,0.2213149299336208,0.19713412706774797,0.050574228216204546,0.0,unknown
AZIN1,1.0,0.9052864111925907,0.1820636332954933,0.16758199613413965,0.0,0.005338569631515994,0.04172675114288365,0.007087411407357317,0.06756051912987468,0.006841959930046236,unknown
B2M,0.01909406513473263,0.004298231112580164,0.0,0.012564060175235328,0.7563233592329366,0.7033393949413104,1.0,0.9971069598280687,0.7283848570011625,0.8379070920813381,"ER, Mitochondrion"
B3GALNT1,0.07334657961964201,0.08589270508089661,0.0,0.03536758444507479,0.2294635254044846,0.30967925063866103,0.25574794209480517,0.21969912006812328,0.6358785126312809,1.0,unknown
B3GALNT2,0.3365089121081744,0.37999385371849953,0.0,0.015749846342962774,0.7428549477566038,0.6922249539028913,0.6372157344806344,0.6581899200983383,0.8027811923786068,1.0,unknown
B3GALT6,0.10502952716895864,0.07895049740398676,0.0,0.03539296896674697,0.39637747215726665,0.3830208870040838,0.2688755895525344,0.32503666125004943,0.6687012009036518,1.0,"Golgi, Endo/Lyosome"
B3GALTL,0.0,0.05815025349516052,0.7673221693040372,0.895298817022584,0.41573206329697343,0.4088953756337377,1.0,0.8967583346136104,0.6449531418036565,0.5188200952527268,unknown
B3GAT3,0.013759178726741135,0.0,0.1289655664076419,0.14379411135666897,0.29421829329150917,0.3660084123476154,1.0,0.854993940258077,0.9690596706352058,0.8266913809082488,"Golgi, Endo/Lyosome"
B3GNT1,0.0,0.05930978669287283,0.014798543268397068,0.023585178334008063,0.24966761084455782,0.274986993467831,0.45586450083819896,0.40135267934562985,0.9651424937857673,1.0,"Golgi, Endo/Lyosome"
B3GNT2,0.0,0.049250672473421075,0.12552837197386962,0.09536313564749553,0.28006916869476106,0.320225438708851,0.6970026898936835,0.694697066734982,1.0,0.9670167798129917,"Golgi, Endo/Lyosome"
B3GNT3,0.03029201502483961,0.38585968738640347,0.06409790379256057,0.0,0.4177268871925387,0.3525990548891325,0.37768084332969953,0.4042166484914598,0.7538470859081587,1.0,unknown
B3GNT5,0.0,0.07333842627960285,0.25040319157966306,0.20439691027926382,0.43009931245225674,0.36771072065189864,0.5193956370427003,0.4896867838044332,0.8255665902724773,1.0,unknown
B3GNT9,0.06747665428255845,0.05090872577567995,0.0,0.10628577166382146,0.15091876694447187,0.14921176824982363,0.9121899789135419,0.8829701777286856,1.0,0.7939050105432276,unknown
B3GNTL1,0.8941354394219502,1.0,0.6146866072928905,0.8564106872794534,0.06721559401781271,0.02008065871282162,0.10199966392203093,0.06461098974962223,0.06209040497395432,0.0,unknown
B4GALNT1,0.08866813833701212,0.062104488594554925,0.0,0.04311994113318626,0.21633554083885234,0.2277409860191324,0.712214863870498,0.7351729212656366,1.0,0.9022075055187642,unknown
B4GALT1,0.11553170077155368,0.13794028849379447,0.0,0.013082858101308152,0.24495135860449596,0.20476350218047681,0.6093257296209352,0.5647098289164717,1.0,0.9182824555518323,"Golgi, Endo/Lyosome"
B4GALT2,0.08860759493670867,0.09594569803705723,0.0,0.04118510365070597,0.2596312603192069,0.23381031003485583,0.7747660979636729,0.7073472757292228,1.0,0.9872959090075177,unknown
B4GALT3,0.0,0.04289310611928773,0.02178543764523662,0.0116189000774596,0.26026336173508996,0.25416343919442397,0.2886328427575529,0.3121127033307542,1.0,0.861154144074365,"Golgi, Endo/Lyosome"
B4GALT4,0.07074054893837374,0.034748834800621506,0.001242879337131195,0.0,0.22584153288451594,0.2168824443293628,0.6698601760745739,0.6167788710512703,0.9056965302951856,1.0,"Golgi, Endo/Lyosome"
B4GALT5,0.029694893131016496,0.05596345243922345,0.0,0.032370696687877454,0.2251264480339374,0.22825909610050624,0.25302659487681534,0.2335128079621477,0.5876978299885782,1.0,"Golgi, Endo/Lyosome"
B4GALT7,0.022085989200600693,0.012504567415045902,0.0,0.019122244326255654,0.22605659534732678,0.22134708294425728,0.40485566968454567,0.39990256181234957,0.8581462384799645,1.0,unknown
B9D1,1.0,0.6981501898811617,0.05757687124831519,0.2784515496753627,0.0,0.35305647433541365,0.7041528849687625,0.47850055126790686,0.12348401323042851,0.07533994854832662,unknown
B9D2,0.04898889205354625,0.0,0.3708914839077189,0.06271717459413248,0.7153517516377086,0.7383081743093147,0.23645684990031357,0.21332953574480237,0.7365992594702383,1.0,unknown
BABAM1,1.0,0.8887428533876587,0.1371163829927051,0.18929486758230898,0.0035815206676741095,0.0,0.0322008280212919,0.035026614970099026,0.010383124137477585,0.0038115265821119784,unknown
BACE1,0.3687771870468853,0.5798695021749719,0.0,0.09400676655389091,0.3448525857902385,0.20432576123731325,1.0,0.6449975833736168,0.591831802803297,0.8432817786370258,unknown
BACE2,0.09827777777777805,0.1456666666666667,0.00933333333333397,0.0,0.46544444444444155,0.4279444444444446,0.5686111111111134,0.5993888888888862,0.744833333333335,1.0,"Golgi, Endo/Lyosome"
BACH1,1.0,0.990289999566519,0.19302960683167944,0.19558715158871223,0.22137934024014957,0.1936798300749925,0.18475009753348695,0.20356322337335847,0.0032077680003469774,0.0,unknown
BAD,0.005976550025092452,0.0,0.005930927505816766,0.03540307495779908,0.29554267986678223,0.3131073497878567,1.0,0.8828413705004805,0.26032209498608533,0.2516538163237376,unknown
BAG1,1.0,0.9634604621411977,0.4557447829215639,0.3896218117853952,0.12145198688734332,0.10721995682417862,0.11505556888142661,0.10394179259614583,0.0,0.03661949308387358,unknown
BAG2,0.0,0.022799722799722682,0.03853083853083876,0.031739431739431966,0.36528066528066616,0.34060984060984073,0.3408870408870414,0.3871794871794865,0.9611226611226587,1.0,unknown
BAG3,0.923743422246415,1.0,0.4093630919978208,0.4470604246053335,0.05144256940664119,0.05811105062602039,0.0887316276537832,0.06917982217383398,0.023453093812375005,0.0,Cytosol_5
BAG4,0.09492875104777956,0.19258172673931334,0.7918063704945604,1.0,0.15433780385582602,0.21846186085498898,0.32523051131601044,0.3415758591785417,0.0,0.04285414920368898,unknown
BAG5,0.9854636591478884,0.3558897243107793,1.0,0.18546365914787186,0.24010025062657017,0.0,0.7313283208019938,0.6556390977443713,0.48370927318295953,0.6972431077694023,unknown
BAG6,0.9077448747152647,1.0,0.5192198177676576,0.5726082004555729,0.0,0.05509681093394136,0.2787585421412294,0.2848804100227785,0.2488610478359912,0.3167710706150331,Cytosol_2
BAHD1,0.4059180576631281,0.0,0.6170966110268017,0.8894790085988952,0.6643904906423928,0.4157814871016694,0.2615073343449701,0.30778958017197905,0.7984319676277121,1.0,unknown
BAIAP2,0.0,0.020539000356168333,0.09200997269381482,0.10305116941707243,0.2709248486287547,0.268550397720527,0.9940638727294305,1.0,0.6701887688472045,0.676599786299419,unknown
BAIAP2L1,0.0,0.06512545813363328,0.4771638003946971,0.5986749365661094,0.18522695235409986,0.2427403439526341,1.0,0.9813927262475235,0.7565548350718846,0.7496475895122668,unknown
BAK1,0.25969492297184504,0.30143431737117704,0.0,0.02124914623965991,0.7131365257645914,0.6795173408211309,1.0,0.9309402747211091,0.26493131972376127,0.22486150110040215,Mitochondria membrane
BANF1,0.14786743944122446,0.15024520731163626,0.36652300985782815,0.03492346559667107,0.9859315401000606,1.0,0.014316144053103655,0.04086788527270009,0.0,0.09411997820379424,unknown
BANP,0.1986588432523036,0.0,0.3232746577256195,0.8062307907236576,0.6876222408493933,0.8780385582564844,0.4395082425258413,0.4840737636211193,0.9538977367979853,1.0,unknown
BAP1,0.0,0.00858673897604759,0.3845309574536815,0.3868551875524577,0.0956808057331011,0.19142617341339038,0.16514946090774146,0.15372199625540714,1.0,0.938020530699211,unknown
BARD1,0.02043470183912353,0.0,0.11396990525729139,0.07978822218093959,1.0,0.9399962845996612,0.26063533345717893,0.2712242244101796,0.6830763514768663,0.8901170351105269,"Nucleosol, Ribosome"
BARX2,1.0,0.8741373260030425,0.14937419581237646,0.11475026318867747,0.8758919171832941,0.9413966545794887,0.7454673061176685,0.8011463329044272,0.1301906655749212,0.0,unknown
BASP1,0.07021204981487685,0.0,0.518545944126559,0.2597778525748909,1.0,0.5324133288455075,0.9379333557724673,0.4229552339279707,0.4338606529787952,0.24988219454729046,unknown
BAX,1.0,0.9823719945185037,0.0012457954403881303,0.0,0.0309580166936585,0.027656658776628745,0.38488850130808333,0.3296997632988657,0.055500186869315786,0.0006851874922136358,Cytosol_3
BAZ1A,0.0167320078409406,0.0,0.06776813217586111,0.06755810697283682,0.9397927751330196,0.9773872864743802,0.38959675161019464,0.45078409409129183,0.9898487818538249,1.0,Nucleus (Nucleolus)
BAZ1B,0.026598422554119906,0.014809531800637512,0.0,0.012921631146165381,0.9718912569223033,1.0,0.29174358113777504,0.3513173351233419,0.17725289478100364,0.202928343681826,Nucleus (Nucleolus)
BAZ2A,0.0022235525528094308,0.0,0.011759172154280621,0.023817668690670007,1.0,0.9963225861626652,0.22624647224835404,0.24694261523988786,0.27666125032070515,0.30218934405199743,Nucleus (Nucleolus)
BAZ2B,0.03807029032962236,0.0,0.03593101942807257,0.03034271993014625,0.9989085352543119,1.0,0.32805064396420025,0.3363894346212646,0.07967692643527599,0.08954376773630232,Nucleus (Nucleolus)
BBC3,0.0815432447710572,0.0,0.09037591859807803,0.16534765404183185,0.334581684567553,0.3642594686263433,1.0,0.9159129451667644,0.3761305822498594,0.3369841718485027,Mitochondria membrane
BBS10,0.44608083783341446,0.841106201930943,0.0,0.06725576828669487,0.2482408771068564,0.656357388316154,0.8437244313532968,0.7314678448699085,0.565046637211577,1.0,unknown
BBS2,0.8181958128078833,1.0,0.3583743842364501,0.4184113300492625,0.0,0.03656096059113283,0.19619766009852255,0.1303879310344827,0.16456280788177388,0.08951662561576401,unknown
BBS4,0.20978275356524115,0.29388244702119354,0.10015993602558976,0.11075569772091179,0.0,0.00039984006397393796,0.06923897107823514,0.11062241769958696,0.9483539917366387,1.0,unknown
BBS7,0.9569383141349893,1.0,0.43395413930455695,0.28248465927440974,0.00796641188502489,0.07535795026375221,0.022392076649800908,0.0,0.19646894175906957,0.0663149962321024,unknown
BBS9,0.7452212846564445,1.0,0.1844325813673149,0.1784914758050632,0.03134148441536049,0.09721026347511583,0.05811951093507873,0.05837781987256793,0.12743240916135717,0.0,unknown
BBX,0.0,0.013451580263079702,0.1798107255520513,0.1735610975537179,0.40753526575799204,0.47723349800607073,0.4869353014701522,0.5215165763942645,1.0,0.9414915778822703,unknown
BCAM,0.02363662252598625,0.0,0.05845080449950178,0.08863733447244816,0.4832692581517896,0.47159333618112076,1.0,0.9328634486686604,0.4872561583368977,0.4951587640609425,unknown
BCAP29,0.12096865452076538,0.10229715966957144,0.0,0.018049111689487567,0.3122666063143614,0.3084191467692669,1.0,0.9043227339594881,0.792916148014034,0.7802987439176202,"ER, peroxisome"
BCAP31,0.07353015138560558,0.048433335009807246,0.0,0.011366493989840604,0.30241915203943054,0.29894885077704597,1.0,0.902982447316805,0.6319468893024192,0.5810491374541091,"ER, peroxisome"
BCAR1,0.9735487507044885,1.0,0.18786398647379265,0.15592710877324759,0.05282735299643012,0.0317865865113657,0.07510802179222226,0.06285928987413067,0.01660717640428289,0.0,Cytosol_3
BCAR3,0.8975869078021582,1.0,0.1747016208891437,0.15708552665867545,0.08693386146870259,0.08276437171001194,0.053265231667274635,0.031688122166049604,0.01730338249856657,0.0,unknown
BCAS1,1.0,0.7677174849267894,0.20189491817398805,0.22397932816537466,0.026149870801033686,0.06142980189491808,0.18146425495262683,0.13974160206718336,0.009440137812231023,0.0,unknown
BCAS2,0.007733313311810124,0.0,0.06944965838276158,0.09077258052406333,0.39462422103761674,0.4353930475260942,0.22223890682483746,0.25782716420151763,1.0,0.9220662211877775,unknown
BCAS3,0.8939597766866182,1.0,0.16311293468756294,0.20555592923925467,0.04526804331741452,0.0,0.11296831909598433,0.06726306585054148,0.0243828613708215,0.02969664357301396,Cytosol_3
BCAS4,0.24646684267743307,0.4141947507376921,1.0,0.8863177512036001,0.21400838639540234,0.0009318217114471712,0.0,0.026246311539058702,0.7369156701351028,0.4699487498058738,unknown
BCAT1,1.0,0.9180942184154175,0.377944325481798,0.2696645253390434,0.06252676659528907,0.04846538187009298,0.0,0.00239114917915772,0.0026052819414705804,0.04086366880799451,unknown
BCAT2,0.14211402413649651,0.12879733666250526,0.5240324594257191,0.3778610070744876,1.0,0.8755722014149016,0.36308780690803166,0.32813150228880605,0.0,0.016125676238035735,unknown
BCCIP,0.13422361518021345,0.17326429106765592,1.0,0.716222661306806,0.16256728214212665,0.16004633099407167,0.0,0.0030660216665527725,0.16195407780881568,0.23240444232472485,unknown
BCDIN3D,0.7832620647525925,1.0,0.798045204642635,0.7555284056200323,0.0,0.010140500916309688,0.4389737324373855,0.3440439828955403,0.2378741600488693,0.11301160659743474,unknown
BCKDHB,0.059221937721978576,0.0,0.30651689105476115,0.36144379284711253,0.9198810605434805,0.8552903279094761,1.0,0.8283637565044988,0.29404476748988106,0.3429420996117942,unknown
BCKDK,0.025013382646357437,0.0,0.1290573750547473,0.1411260888607719,1.0,0.8873911139228181,0.30230181517348825,0.25062046814930217,0.1733904326244589,0.2599639885152567,unknown
BCL10,0.8860129253495141,1.0,0.3381363756264832,0.2662885782115544,0.07989316802954378,0.08388288050646274,0.06739646531258271,0.043853864415721554,0.0,0.006198892112898954,Cytosol_4
BCL2,0.0,0.001709867671110886,0.024731129503890677,0.009738811518065072,1.0,0.8093125836348324,0.0714922932051346,0.0930267135847749,0.13017296922238195,0.3070079793824648,unknown
BCL2L1,0.049493352076377777,0.06659638024951607,0.0,0.004100041000409964,0.4319686054003406,0.4318514613717584,1.0,0.9907456217419285,0.3801323727522969,0.42124992678497875,Mitochondria membrane
BCL2L11,0.0,0.0020212765957448716,0.017907801418439725,0.03560283687943252,0.3763829787234042,0.31485815602836814,1.0,0.8523404255319127,0.21067375886524817,0.23315602836879426,Plasma Membrane
BCL2L12,0.15821168762345192,0.13874837404249127,0.05222334634099322,0.0,0.9270125740713998,1.0,0.21872139519198297,0.24786818904465915,0.3689357807004862,0.6295707472178054,unknown
BCL2L13,0.10274643169990254,0.08460864636471421,0.0,0.005822641314989459,0.40624516926882065,0.35883959396094284,1.0,0.9200288555675814,0.1618488174370079,0.15612923172051346,Mitochondria membrane
BCL3,0.9219300623475214,1.0,0.4886961236107347,0.5820005421523434,0.1439414475467613,0.1500677690431015,0.2608294930875587,0.22260775277853168,0.03800487937110371,0.0,unknown
BCL6,0.0,0.04873525702841007,0.5880127586974275,0.646687931162371,0.6495067131518418,0.7098879905051488,0.6674579037163355,0.6215414286773988,1.0,0.7610711371559942,unknown
BCL7A,0.12417487802544773,0.0,0.9023246914761316,1.0,0.32172582033865954,0.3032622213718554,0.13068018750597998,0.06074811059026141,0.3174208361236021,0.2738926623935723,unknown
BCL7B,0.21548606679429913,0.0,0.6800680706232688,1.0,0.13621215344253015,0.1751400411260017,0.09614975537119748,0.04658583280153155,0.23959441253634056,0.28823654541586996,unknown
BCL7C,0.0,0.052318351394563194,0.9130396162728707,1.0,0.35734588736898065,0.40282465802096123,0.16672588381595266,0.18013856812932919,0.5119914727304965,0.5930893586782746,unknown
BCL9,0.12405369298301466,0.11228449646924142,1.0,0.9811056682995104,0.22666836312742558,0.1388765188625229,0.19155162542146498,0.19511419301482288,0.09956104077867592,0.0,unknown
BCL9L,0.1458076943656694,0.10615870298036222,0.9372358071592879,1.0,0.1447910535609175,0.14896463160147633,0.18492161164321202,0.14607523141955103,0.015998715822141026,0.0,Nucleosol
BCLAF1,0.0034996225897208173,0.0,0.2394153571673643,0.25759967062375627,0.544774583133191,0.553283469429771,0.6644479516914827,0.688533589514855,1.0,0.9250669045495094,unknown
BCOR,0.03378074047383134,0.0,0.2743896946221075,0.28465903972615136,0.9576614719394695,1.0,0.4579767588505528,0.5210341410683725,0.4337447076839941,0.41825060805333053,Nucleus (speckles)
BCORL1,0.0,0.030195633683016684,0.13956620357244173,0.18216614686702604,0.9262829600226825,0.8937482279557691,0.3809186277289489,0.464488233626312,0.9360646441735171,1.0,unknown
BCR,1.0,0.9358738501971068,0.20008760402978465,0.198335523434078,0.0403854577310557,0.012965396408234771,0.1551467367498905,0.18519491896627244,0.02750766535260634,0.0,unknown
BCS1L,0.03269220852885056,0.0,0.062290517196926506,0.0808539163615736,0.6824627442891773,0.6906615789202292,0.8858350951374193,1.0,0.34754808436033524,0.41736709121848004,Mitochondria membrane
BDH1,0.06308975202984424,0.06616194865042754,0.011026991441737896,0.0,0.5734035549703721,0.5444919903445229,1.0,0.9819508448540663,0.29674127715602294,0.31232170287469774,Mitochondria membrane
BDH2,0.8120492873772128,1.0,0.509511101016412,0.6330702401907943,0.23371756288683287,0.25944012265061667,0.02214525012776103,0.0471296348872867,0.0,0.07029697348248301,Cytosol_5
BDNF,0.8627295397868973,1.0,0.2965597370210843,0.27822489231466846,0.08558150079347104,0.0,0.11610179097710284,0.08274767626388586,0.14432668329177079,0.09938222625255062,unknown
BDP1,0.05734035032597616,0.0,0.10219150106040402,0.16966459822480595,0.32283402717775633,0.36210823972979683,0.29958369334694906,0.2516691540334629,1.0,0.990338543712205,unknown
BECN1,0.829875838667387,1.0,0.3656975399089987,0.446209609007485,0.0,0.05413742577311684,0.33292203285262656,0.2527184391146764,0.13919950643942344,0.08483072414590875,unknown
BEND3,0.10730545632835997,0.054633326329060296,0.0,0.05694473628913587,1.0,0.980247951250258,0.4824542971212407,0.5384884779715634,0.06766127337675948,0.13539258947958163,Nucleus (Nucleolus)
BEND7,0.0,0.13521944922547363,0.15038726333907151,0.16609294320137793,0.8222891566265131,0.6781411359724608,0.33498278829604206,0.43395008605852164,0.9274956970740088,1.0,unknown
BET1,0.054156795768828335,0.10599966943970032,0.0,0.043358492645033615,0.40972949148807253,0.414908269516831,0.6412318880502431,0.645859732246159,1.0,0.9375241033551857,"Golgi, Endo/Lyosome"
BET1L,0.07854348480288938,0.10364128799277784,0.0,0.030755341558832718,0.16509178453204967,0.1608787240445386,0.6220282876918469,0.6066807102016258,1.0,0.958290701173643,"Golgi, Endo/Lyosome"
BFAR,0.08598565221784397,0.11407497221380287,0.027078912801859752,0.0,0.698191371122565,0.7101141760129356,0.6657573001919828,0.7337577043548543,0.9964635748206597,1.0,unknown
BHLHE40,0.10670351221251566,0.0,0.5562488857193821,0.48475664111249905,1.0,0.8851845248707493,0.7967552148333013,0.8761811374576629,0.3009449099661266,0.3775182742021762,unknown
BHLHE41,0.0,0.11031879194630942,0.5833053691275201,0.5562919463087284,0.9109060402684633,1.0,0.42785234899329094,0.42206375838926374,0.259563758389263,0.5385906040268467,unknown
BICD1,0.8818957968476309,1.0,0.5058012259194367,0.6520359019264391,0.0,0.040608581436076145,0.31895796847635605,0.2781304728546388,0.3232267950963209,0.2886383537653222,unknown
BICD2,0.8825262822554932,1.0,0.6759318254221071,0.6397738133163474,0.02954762663268522,0.0778910481044915,0.0,0.0007964319847078262,0.018556865243708153,0.012344695762981474,unknown
BID,0.8810319014165578,1.0,0.19831855349533561,0.21472993205113408,0.05320741679143152,0.08965795232062644,0.06662443855810164,0.06443625475066188,0.0,0.056374524933778494,Cytosol_3
BIK,0.9957501537773288,1.0,0.0783984790024049,0.1371134597103394,0.09209864116758966,0.09019739417323704,0.0,0.007045797684952767,0.12615332997819192,0.2460996477101159,unknown
BIN1,0.8973097112860887,1.0,0.27591863517060466,0.29906678331875153,0.06018518518518516,0.052930883639544964,0.055336832895887984,0.05879994167395764,0.003426655001458502,0.0,Cytosol_3
BIN3,0.907478797224364,1.0,0.3041634541249023,0.23811359547674013,0.07459521973785624,0.11417373425854514,0.25115651503469477,0.2652916987920837,0.053585196607555535,0.0,Cytosol_1
BIRC2,0.8284564740307234,1.0,0.24286759326993348,0.25331800606123633,0.025708015466611178,0.020378304943045336,0.06656912948061434,0.028634131048176175,0.0,0.004075660988609436,Cytosol_1
BIRC5,0.09671457905544201,0.050410677618070235,0.0,0.13572895277207409,0.9496919917864546,1.0,0.51283367556468,0.6015400410677659,0.08480492813141703,0.18151950718685905,Nucleus (Nucleolus)
BIRC6,0.915799293008639,1.0,0.14370581304006286,0.13810879811469007,0.0,0.006186174391201788,0.03588963079340174,0.013648860958366068,0.17085624509033784,0.13324823252160234,Cytosol_1
BLM,0.03309845497446581,0.0,0.15314499967677378,0.19542310427306323,0.2671148749111134,0.310879824164459,0.22962053138535174,0.2574180619303131,0.9162195358458879,1.0,"Nucleosol, Ribosome"
BLMH,0.830805642926099,1.0,0.2598175080190595,0.23773784684376104,0.028058920619102364,0.018747469714427846,0.014294167107844329,0.005885833514994908,0.008252623711500404,0.0,unknown
BLOC1S2,1.0,0.9847004825232453,0.24585147699187876,0.345004119100859,0.035777333176414704,0.0,0.20566082146639977,0.2161939508061667,0.25985641991291014,0.2310815581970104,unknown
BLOC1S3,0.7767325553703258,1.0,0.933317456537268,0.874613003095973,0.09919028340080864,0.010478685401284982,0.07751845677542248,0.0,0.09871397951893275,0.12836389616575195,unknown
BLOC1S4,0.9803033494838896,1.0,0.7625868969875734,0.7797556351379874,0.0449757741731622,0.0656203918264166,0.005161154413313857,0.0,0.0780492942911323,0.0981672635348643,unknown
BLOC1S5,1.0,0.7783921594596401,0.3635520826435341,0.40156281040990843,0.0,0.0067214091782003375,0.07426660486060539,0.05642010462883253,0.044003708363684536,0.036785643334878784,unknown
BLOC1S6,0.8242370892018773,0.8369522691705755,1.0,0.4710485133020351,0.2767018779342727,0.24726134585289486,0.05839201877934335,0.0,0.12480438184663585,0.3373435054773084,unknown
BLVRA,0.8488679380044265,1.0,0.2271266338118699,0.24487536604528187,0.015748875080351294,0.03553317620169954,0.025355331762016816,0.027355188915077527,0.0,0.008392257695878777,unknown
BLVRB,0.9753801951751143,1.0,0.377916480903551,0.25194432060236793,0.09892505077525118,0.08768019022142928,0.06083122801803146,0.05805716550255086,0.020656858374200823,0.0,Cytosol_5
BLZF1,0.10225052463998839,0.1405311527606916,0.0,0.03126130689630196,0.17143063897532376,0.22317099645415742,1.0,0.876546783414139,0.595773934438096,0.6728417396338416,"ER, Mitochondrion"
BMP1,0.0,0.006408410138248936,0.1064948156682029,0.1589141705069125,0.3436059907834106,0.36023905529953965,1.0,0.8533266129032251,0.6259360599078363,0.6267281105990788,unknown
BMP2K,0.20203789205540532,0.24892533036140765,0.0,0.044578888711988236,0.5711670116223498,0.5637637318898254,1.0,0.954943480337529,0.3497850660722812,0.3840948893488302,Plasma Membrane
BMPR1A,0.16902194124209785,0.1677823230445023,0.0,0.016672864757654473,0.5260939630593806,0.5163009792983775,0.9967150117763776,1.0,0.6722449485558453,0.6600347093095374,"ER, peroxisome"
BMPR2,0.0633866168431251,0.01992941664936673,0.0,0.02857933707009914,0.5386478444398314,0.5607224413535352,1.0,0.9916960763960988,0.6164279288630562,0.5733167254861258,Plasma Membrane
BMS1,0.054418936600451974,0.024741287022719372,0.0,0.019329130486499525,1.0,0.9781134768645215,0.4030569763292504,0.4772808373974073,0.6743784941120523,0.7672772689425493,Nucleus (Nucleolus)
BNC1,0.14997170345217897,0.0178268251273331,0.17642897566496915,0.32767402376910004,0.9766553480475325,1.0,0.5362195812110876,0.5776740237690943,0.0,0.08842671194114297,unknown
BNIP1,0.051162471709759565,0.03504560729716777,0.021191962142514148,0.0,0.5010630272272102,0.5431726219052208,0.9626225910431345,1.0,0.9265482477196322,0.9068650984157457,"ER, peroxisome"
BNIP2,1.0,0.8856467193073866,0.16649965930498212,0.18966692051785602,0.0,0.050302617339372156,0.14281133512365182,0.14954507194677122,0.0634494368511763,0.040121848571084806,unknown
BNIP3,0.13093709884467297,0.18214744177516975,0.0,0.00311754997249224,0.24128919860627235,0.23344947735191662,1.0,0.8893728222996532,0.33357784705666577,0.29103245919677284,Mitochondria membrane
BNIP3L,0.053383408222117595,0.03661726242371432,0.0,0.008584266648783215,0.3787807658775374,0.33505465763529857,1.0,0.7785527462946787,0.26363087653410183,0.2650392327811678,unknown
BOD1,0.8397206750353332,0.6795244825006228,1.0,0.19852024274669566,0.5470113891429069,0.4366946545847597,0.028930085626402428,0.0,0.11771552082467417,0.16618172749189541,unknown
BOD1L1,0.02019713954387316,0.005411673753382277,0.8656745264785458,1.0,0.0381233088519519,0.06542327019713921,0.02010050251256268,0.01415732508697341,0.02261306532663306,0.0,unknown
BOK,0.04832496790008105,0.0,0.15273724757791468,0.09635811836115325,0.8689739698844399,0.7232403408427709,0.20508929613633634,0.2134936383798294,0.6387883739932264,1.0,unknown
BOLA1,0.9198096580895304,1.0,0.3789654564680988,0.40866231935143055,0.16465456468100134,0.17121959816707802,0.35882974973563686,0.3479467747620735,0.004802608389143782,0.0,unknown
BOLA3,0.21174157303370858,0.1967977528089895,0.3034269662921358,0.3877528089887637,0.40073033707865446,0.3855617977528075,1.0,0.7505617977528124,0.03865168539325818,0.0,unknown
BOP1,0.0619259259259255,0.0745185185185186,0.0,0.07029629629629595,0.7999259259259277,0.8695555555555563,0.447629629629629,0.48399999999999843,0.7948888888888862,1.0,unknown
