,FS1.A.A431,FS1.B.A431,FS2.A.A431,FS2.B.A431,FP1.A.A431,FP1.B.A431,FP2.A.A431,FP2.B.A431,FP3.A.A431,FP3.B.A431,markers
FAM200A,0.6095561506990748,0.5961835854764528,0.21378054708288477,0.1656501001383668,0.08935947559789441,0.08876845451624399,0.09229627131838987,0.11289298015916069,0.14039098658415677,0.1655294580537923,unknown
FAM204A,0.113828778272533,0.11775743423769598,0.21596251618196916,0.17794803133016907,0.307302233504218,0.3751035944754774,0.24979613841196613,0.26037833466070676,0.43458628341472394,0.34395385168751386,unknown
FAM206A,0.30715026867244266,0.30779075455747984,0.4863944427357254,0.3883104855889826,0.16476158109131128,0.16356648851676805,0.12119530726655843,0.1334044372592545,0.17087763841385992,0.18419279256253315,unknown
FAM207A,0.13504827455374319,0.1634607606841683,0.2756190885042473,0.17697714639310558,0.4524394347586921,0.49024630725624135,0.1568675168089176,0.21732901416751818,0.23032556668271703,0.2736610473970961,unknown
FAM208A,0.11490668095189363,0.1358348044129504,0.16989585279012953,0.14373580176350867,0.42206981460671483,0.42438772591303536,0.21566312843423918,0.25714417647481713,0.3439242044260571,0.3657411321475472,Nucleus (Nucleolus)
FAM208B,0.1440910143151748,0.1609435332878984,0.16612272591926117,0.1498102572957555,0.41654867279122004,0.3897766897355564,0.24688711619784975,0.27913826815824294,0.2992672492071246,0.31783993619318435,Nucleus (speckles)
FAM20B,0.1371933777598904,0.15539641468829857,0.13491170987031073,0.11243352519105944,0.1969958194391867,0.1962301149389809,0.390255506455621,0.39558389797009463,0.4457515336740806,0.41803918480691493,"ER, Mitochondrion"
FAM20C,0.13157481104868363,0.18209649265616806,0.12505424152160433,0.13477745424623522,0.20818205734259232,0.18113573429485663,0.3639888831160695,0.3587690369453352,0.4190877404471426,0.4685693967140085,unknown
FAM210A,0.11592590713170221,0.14128092227802524,0.09808257121346643,0.07506877367575705,0.28000509820400277,0.2869876457190744,0.5724969209632262,0.568080567493135,0.23554624154316212,0.2106992070922311,Mitochondria membrane
FAM210B,0.11421551876892778,0.03591257069566693,0.02010157557209345,0.03698316255463288,0.41915413918813615,0.45768009196654746,0.5529940562387884,0.5436977519377214,0.17039432850394648,0.2545044145972446,unknown
FAM211A,0.21634547590085543,0.21321148255677203,0.21106201520068157,0.1443400864052032,0.26765663401790607,0.3122829414587732,0.22705657066380305,0.2828746805846275,0.28920670442870144,0.36567865007727074,unknown
FAM212B,0.23818245688331793,0.2801935196416158,0.23176727853192983,0.16177464130868757,0.21405075207634744,0.2539956200859538,0.3289076542541902,0.3401145020415534,0.24907692971244422,0.20217830438703216,unknown
FAM213A,0.0683832724023511,0.07433298854713173,0.05527904329172705,0.06045825369197524,0.332561231991289,0.3349226553786845,0.4218701104626924,0.4764637552085613,0.41919404275020633,0.39290408436459,unknown
FAM214A,0.39368803161150295,0.641396116472984,0.2453917934428473,0.1603791397338087,0.09827204990500393,0.09957567187468945,0.11502938771866895,0.15219536077846202,0.4109284852109312,0.07003105074996344,unknown
FAM214B,0.13569498180078593,0.17358898285868568,0.4614325718616414,0.3545482963167832,0.2492244704040464,0.20880724761743633,0.17578490000673858,0.19254689117677892,0.2986605456752399,0.29050453160422607,unknown
FAM219A,0.2942181372270562,0.2867584753917195,0.15320029886200132,0.11859629006183506,0.15805306477078193,0.1470407742897927,0.19767568449262973,0.20969741338967943,0.46833758891366734,0.46116927797124985,unknown
FAM219B,0.1881641591094571,0.20994906576701755,0.11480972235609872,0.08742612669904944,0.09246970993429655,0.09373396067843831,0.40964215641929513,0.41627861692987755,0.49230104634027066,0.4509207818188838,unknown
FAM21B,0.45998814920350634,0.43929578880428194,0.427142941366266,0.3570955775592969,0.08245186077779064,0.09238311660163583,0.11485328752461876,0.11061719085311117,0.12451234795573043,0.12828643502857287,unknown
FAM21C,0.4619689977015595,0.4987911415697578,0.3577411950162862,0.32091618875511463,0.1029045038207523,0.10328438934367,0.12229646350527563,0.12484652261040356,0.12192881431303894,0.11554680136962812,unknown
FAM32A,0.06735974006078514,0.0883794751021235,0.1454555242487887,0.11735642410338966,0.5363771007442805,0.5675134598884647,0.2363964598685582,0.2746098008708299,0.3089940179834796,0.28480490318817653,unknown
FAM35A,0.4696171449327302,0.5270945837832843,0.27400388538932324,0.23005308520249032,0.10859814121037231,0.13852013818975778,0.15570554163818487,0.162283481704676,0.15228453816154428,0.12042287367945725,unknown
FAM3C,0.08929056136008816,0.10815832824208779,0.08163216109159895,0.07055073832314594,0.17128817587817866,0.1772901819406903,0.2779322405004705,0.32162978161026823,0.6976701610170815,0.642982498378842,"Golgi, Endo/Lyosome"
FAM3D,0.12714388126616966,0.14408449715709779,0.06269924466556324,0.05780199603436898,0.12783429546152766,0.11650791104316105,0.43029044199591676,0.4140474760063457,0.5525931589259787,0.5673656909435397,unknown
FAM45A,0.3256143041590239,0.38235388285842015,0.3869321102315161,0.3140335135661533,0.15086387610711866,0.14801646611032682,0.13071196510854105,0.13689624865430428,0.24163649345017482,0.20483979867870428,unknown
FAM47E-STBD1,0.09648167434527825,0.11293128069031225,0.12006884769309124,0.11063378437455981,0.20508138454852307,0.19637156060309033,0.3986627883852897,0.41229479328638063,0.5009978690880695,0.4584497188166415,"Golgi, Endo/Lyosome"
FAM49B,0.3757871738738143,0.4785259311665287,0.2996647342044787,0.24174568912409514,0.15958912526203514,0.1689823180889212,0.16943388654613917,0.18415798493850544,0.16228068002816087,0.1478589751372248,unknown
FAM50A,0.12970178523148437,0.18056541970703968,0.5235358973795997,0.4738956302998802,0.1962574404484805,0.2105013665753638,0.19639039589378,0.21086842411608933,0.2098789374900341,0.18403125091478142,unknown
FAM50B,0.14527561368548247,0.16502654746441803,0.35847329563345215,0.3295231473813958,0.2493000057693575,0.2390922895457144,0.2194206116733058,0.244073591648677,0.29533230544181566,0.29349481186513593,unknown
FAM53B,0.46007656289874016,0.6207131834810337,0.2663524543938072,0.1922589124495784,0.10188852416375964,0.11695128228564339,0.14290025630459424,0.1485121804250457,0.13790192315641772,0.14399534820033222,unknown
FAM53C,0.3660356162705476,0.5215686726702203,0.2586305736554518,0.19363362039875676,0.1670809878427352,0.17313146343667737,0.19958272262488874,0.19280526598935815,0.17838233451892238,0.1417486070937755,unknown
FAM57A,0.059761145987565205,0.08125627309559934,0.12994700814680912,0.07605279529556687,0.3118699392654964,0.32287279550435444,0.3666689328692793,0.4270887119788104,0.4361678362768623,0.42860247697350295,unknown
FAM60A,0.19462619084526103,0.20847271232090822,0.25819866026819943,0.21897114016015107,0.19393680256427343,0.17527113013041026,0.20143844976532715,0.1766250353984865,0.45057817368242076,0.45663714187782706,unknown
FAM63A,0.30352886756004993,0.316091466035886,0.19652020951884205,0.1704474065205522,0.19156649326125164,0.1944347763367482,0.20712944943324615,0.25086119017383474,0.32372654677508844,0.31516984044544316,unknown
FAM63B,0.2627866107395789,0.3269279834658255,0.2176717033367855,0.20104984254316505,0.16213885996569619,0.15973650740594564,0.2763540481049569,0.28429595748974495,0.30098349171014477,0.28382222430539805,unknown
FAM64A,0.1259461961998547,0.16490477561631864,0.19603046188376733,0.18738497701819787,0.3014436518115543,0.3158446027729849,0.3501666781251263,0.36305563740115976,0.31469874658498415,0.24993182939816144,"ER, Mitochondrion"
FAM65A,0.36712942459698056,0.47636430454528744,0.2148629821791948,0.17615000338915848,0.17611973391512015,0.17466563745355207,0.19587893062623773,0.2085486016404483,0.21204204842385907,0.20274020164381718,Cytosol_1
FAM69A,0.09387213908766334,0.1421568436285698,0.1430052687279082,0.12706058387403893,0.2240389646062131,0.21409117039362432,0.33533157961213217,0.31461961027384683,0.4900827123699465,0.5201681201489323,"Golgi, Endo/Lyosome"
FAM73A,0.10007854493635514,0.11073834795963552,0.11950567303782743,0.10917102327371002,0.31993131461510393,0.320198532124931,0.5255240433278201,0.5391371830851074,0.2254024122380462,0.22240949127018314,Mitochondria membrane
FAM73B,0.11395817529287376,0.153039913392566,0.1484144542015634,0.10608783183000668,0.35406951038343776,0.38373267936903677,0.3670160996348316,0.36968855771860437,0.29457291309451344,0.29807232961260166,Mitochondria membrane
FAM76A,0.07164795020609874,0.10328347851559921,0.46749287594119276,0.45238993929667176,0.2537985948362411,0.2751616700432761,0.22264229848288256,0.21694865618350162,0.26334584529339844,0.2338205644169994,Nucleosol
FAM76B,0.06016469880844773,0.07545734546829005,0.4456056283417456,0.3954765293737086,0.28043476613687446,0.3299991232466214,0.19633367939022844,0.2492526357226282,0.3015298859368099,0.252367374481708,Nucleosol
FAM83A,0.19341564912116258,0.24787445821578008,0.26514546470925376,0.23399761789036125,0.21521056191217236,0.22292301895746153,0.32592070980019916,0.32902436893363785,0.24239835743699742,0.23554006410232914,unknown
FAM83B,0.09937625536179912,0.11224227717352854,0.11519986493735757,0.09338098526704539,0.27138025143562344,0.25732778694658365,0.4099073473204858,0.4120442104166223,0.430369937068973,0.4083403215491651,unknown
FAM83D,0.2629197302360826,0.33111110244082026,0.23391875808567264,0.18389030776415682,0.24439370913717012,0.22295566317063104,0.1768449677349524,0.2026424764279966,0.3162365597058182,0.3086796400452317,unknown
FAM83F,0.09890709793470623,0.11447166357336008,0.12051508834096061,0.10841168411149264,0.2577467646803149,0.27346206505043885,0.4008168779501302,0.4343902443425141,0.4084581132503806,0.38949995880674304,unknown
FAM83G,0.24700137925465643,0.32431343370347887,0.3316503408933201,0.2231921560079241,0.2551714150757556,0.2392066256013836,0.19019148867838517,0.19028760178726747,0.24143149078123463,0.23924732574784224,unknown
FAM83H,0.13776713295301,0.16265445682515922,0.13429642651879747,0.11784230394640674,0.2663805873556663,0.26350979827695165,0.3048148568448224,0.3330526981329238,0.42555284918420977,0.4363914725968436,unknown
FAM84B,0.16318431987736695,0.23256363921307308,0.23205234260473634,0.1976670220490053,0.22730874072923174,0.231988814572761,0.306812605199841,0.32943965907388184,0.30305899401351133,0.31403018693056456,unknown
FAM86A,0.48713485106398463,0.6633374064931122,0.32293464682964007,0.3109029648380984,0.0940563897792115,0.049813026994215345,0.05736881140158651,0.10810226377847862,0.0988225300334509,0.0991504481399554,unknown
FAM8A1,0.0817528030319607,0.08915229617179804,0.11747971846149373,0.11031773234874227,0.2594474540069079,0.2471396378298261,0.42389491280998015,0.42201285257851423,0.4572840210286719,0.41127858484290303,"ER, peroxisome"
FAM91A1,0.23847158978776276,0.2842232876518681,0.31541876346542497,0.2167215728380122,0.227504568702856,0.2179381235678131,0.14593960735184958,0.1545383270448751,0.34859110453428505,0.35152865902951325,unknown
FAM92A1,0.16263652458835584,0.24433020158448507,0.26240700843141335,0.25410848618734805,0.26242555176576515,0.2711781177115954,0.25007284783363715,0.2934751201490854,0.2796049571977038,0.2482402603656407,unknown
FAM96A,0.47880601644110193,0.6329997256590032,0.19513581881046677,0.16188894848081684,0.1112347528581509,0.124204399593245,0.16428014463494933,0.1712854621121706,0.1445496225674269,0.14055047960133188,Cytosol_1
FAM96B,0.3988611037450306,0.553107562532821,0.3345116794567327,0.3089474684874119,0.1004735400397603,0.09929086683190361,0.14320365547761807,0.15264052814076234,0.1305114826703108,0.12861708875774341,unknown
FAM98A,0.09703819771876623,0.13290215215899234,0.13291300494764455,0.1126215678332078,0.42585462580438344,0.40373723748249885,0.35663608632417526,0.42328666602635057,0.2595524502724391,0.25417593288313234,unknown
FAM98B,0.13322005718082683,0.16841234212474024,0.5748966669232816,0.48523954038487266,0.18542119772226853,0.20135454716217338,0.15756980528530537,0.17492813131449925,0.225508331063343,0.21073425915722072,unknown
FAM98C,0.24119463717886577,0.2705724093279941,0.3536479661407163,0.23683280243164492,0.23113977680399694,0.2226351344922494,0.15885815248248045,0.16976219482076765,0.33370833733143873,0.2809193798671224,unknown
FAN1,0.2029633267603401,0.22026995090799392,0.3265158301064077,0.3061628589987141,0.21641100816542608,0.25864970032874013,0.2008237161992714,0.21239075142223604,0.28250229514770314,0.27993032771239895,unknown
FANCA,0.17192564583087383,0.2084085596086137,0.25207654094734855,0.21630467289538444,0.24009780566437045,0.23510717754421404,0.21984805711338656,0.2560469486316154,0.3682880577173727,0.3742994243214095,unknown
FANCB,0.13083674088111188,0.19328166940819944,0.3847246038019628,0.3306724617263694,0.2060098868331291,0.20873513818962094,0.1874920428836266,0.21497147855158377,0.34945600301691093,0.33862755142396395,unknown
FANCD2,0.1321008842550152,0.1553125815306934,0.5020715324138502,0.4320459848339494,0.2329979594017578,0.2555264195331974,0.19022430984089175,0.21281948333070944,0.1999465461884102,0.213092223244916,unknown
FANCE,0.17174858399404042,0.18032887175518167,0.3304629029729333,0.3232981486232535,0.15619154343269814,0.1924418791391084,0.2558336224215131,0.27797515913721155,0.32928159258915635,0.30793359452454183,unknown
FANCF,0.19445376498141664,0.2766223491043072,0.21913609509620605,0.1962638293126358,0.21999548059466636,0.2519184211602063,0.21862476629702635,0.2601329809410862,0.36468455529415567,0.32229105990650525,unknown
FANCG,0.21735924312099208,0.2924442667013731,0.305372055355607,0.21679864270311647,0.26804859649705826,0.2496535715863104,0.15040142571282528,0.16909675303835403,0.3147753330927884,0.3230535787939817,unknown
FANCI,0.11543146817797643,0.14379514153983103,0.4995464115229045,0.28611930797631185,0.3423811440464581,0.3428905411745693,0.15412247835192783,0.1845680686039195,0.2285309353220473,0.2695271288431738,unknown
FANCL,0.09578623539699493,0.13406404051578275,0.3644893907335495,0.275048753382424,0.24084633308510378,0.2552062479758494,0.1282926729981538,0.14714492301262896,0.49796815074312845,0.4535614256130895,unknown
FANCM,0.11433956419833807,0.14140110117364682,0.2653364598394897,0.21780243516803335,0.2793516722506571,0.28893701221781065,0.23011921635260082,0.2699468369324796,0.40176001046846843,0.374198811947649,unknown
FANK1,0.33234009412819177,0.4964809053038418,0.2431585050979137,0.19405676646154535,0.16162391217068994,0.17695471054571313,0.19388068527973107,0.19263598898181145,0.2443350549888506,0.18084234258984155,unknown
FAR1,0.0838864237852787,0.10383842016163412,0.10643966879678488,0.09720317796781423,0.1890401865925929,0.20287428384251632,0.5179885973363966,0.5626472153673414,0.38951047979394404,0.3587662078875833,"ER, peroxisome"
FARP2,0.08419942188572609,0.11686891386765162,0.11278302166222672,0.09418646746614129,0.41319488949007976,0.3886871580868054,0.44060623256745135,0.5264835797081018,0.2208781145670917,0.2082148736811107,Mitochondria matrix
FARS2,0.05497589659397321,0.07820782287348114,0.23034760092483297,0.16842942506688413,0.4230959889510124,0.4082336258504257,0.3298360154574949,0.35187532994856013,0.26666037242140694,0.3067057321866524,unknown
FARSA,0.22300028668142974,0.2907755031912753,0.5397829871466483,0.45334586811792893,0.1670334205002276,0.18979888464538397,0.12812535894965046,0.12963775482087483,0.16577161871347665,0.16961620918888343,Nucleosol
FARSB,0.22252468377025206,0.29480088787481584,0.5728408385061181,0.4435159935471332,0.17900003835067024,0.17827279671746882,0.11281772432086713,0.12100736609977561,0.16999356449914776,0.16531022471574783,Nucleosol
FAS,0.04748730960788843,0.06443995768962894,0.07328066868490239,0.06562429210811431,0.3913636465219614,0.40054065061961025,0.4557083184249228,0.483333229240744,0.33552308739456693,0.32355604722694215,Plasma Membrane
FASN,0.4404608728097165,0.5925933923640685,0.2608916642706409,0.19585148696003654,0.15392160522342954,0.15350205681500656,0.10827161491827988,0.11676611032690344,0.16347598554941928,0.16194884589738617,unknown
FASTK,0.06484043897999663,0.07989730551980045,0.10445081162605308,0.0833322593199883,0.3061733937562391,0.28721527257350193,0.20394610918448608,0.2538587797851139,0.6046631439695604,0.6604015855555532,"Golgi, Endo/Lyosome"
FASTKD1,0.05689836329648342,0.08804861699657379,0.17895937245461563,0.15410358443775368,0.3750297643633938,0.36216606536506085,0.4384240445266115,0.3972679470579962,0.2623975820148626,0.2980367643343765,Mitochondria matrix
FASTKD2,0.06887234052158095,0.10120322391207455,0.1827051661766288,0.17056929962526252,0.3383764705513708,0.34033199252077756,0.4405581002241606,0.4392395745614113,0.2569684744258136,0.26284324882804067,Mitochondria matrix
FASTKD3,0.12328848215552796,0.1501168870764958,0.15557692087879366,0.1443215642493416,0.3220183170945516,0.3208330357078819,0.3538994319710145,0.35276018097235495,0.32040822935112784,0.3355002123043571,"ER, Mitochondrion"
FASTKD5,0.06388431792319901,0.0796502605657706,0.19983251430238322,0.17318572123980203,0.5237429834711796,0.46315577568969823,0.35323193737160424,0.37940414576835946,0.17899487150191418,0.192874941488805,Mitochondria matrix
FAT1,0.09385936575797084,0.11432577530847224,0.2381835828581758,0.22172329797500076,0.21999116428940566,0.22556828980772684,0.41930059474503384,0.41423724689396857,0.330554414118629,0.3061457519799011,"ER, Mitochondrion"
FAT2,0.12495309915014406,0.14960417036282725,0.2197611137678607,0.23796916517617833,0.2354543622276096,0.24226881430305125,0.38042985793633527,0.3707195846675229,0.3211912922704696,0.2787548099373169,unknown
FAT3,0.2659860724361173,0.313445375533371,0.2842450338346247,0.2077137806373024,0.19881513540229456,0.22707780814877573,0.18913223135362137,0.21516340427756533,0.28937725837696254,0.28923847910033146,unknown
FAT4,0.08841771562814259,0.17003154085280964,0.2167831942017534,0.20058330289202206,0.3523736548474904,0.25616074433348646,0.4017406378806407,0.3341040530353691,0.24650651243801028,0.3057256719429541,unknown
FAU,0.2840071939781015,0.33181362382777346,0.21094031651951428,0.16642164798440418,0.27441167040338754,0.31604584078363546,0.19599036648028076,0.20479130928058237,0.2691663140775036,0.2212740516062726,unknown
FAXC,0.15919191310667413,0.15429783793008284,0.06961876211842913,0.06331582834548895,0.22065240529533772,0.22114614559418092,0.5354532372471781,0.5087389226377134,0.3381438480891124,0.29932580998591796,unknown
FAXDC2,0.10839218727009098,0.11930605249816816,0.13083587086647255,0.11265787863547182,0.3683128376898385,0.35098084936921253,0.27891597125995254,0.3148784801700724,0.4023720220603512,0.417999304300021,unknown
FBF1,0.33626690670637616,0.4994608224338546,0.228201110293454,0.21120371708981694,0.13967968159021293,0.13994162402455645,0.2975926890307057,0.27232788071966396,0.13489830651414855,0.13896394848787527,unknown
FBL,0.06684878191707913,0.0889699839432958,0.08276763073313531,0.06920118479719095,0.45872482941847503,0.4669518984242762,0.33760224097043107,0.3926605518818171,0.3417826959542963,0.3273684514146039,Nucleus (Nucleolus)
FBLIM1,0.29386483998848456,0.3673031546951879,0.4523486683011954,0.40140915422464557,0.17565229264193,0.18247940169381066,0.1516424803394138,0.1612031686822742,0.1240672905613415,0.10659469896459568,Cytosol_5
FBLL1,0.07771833460096782,0.10148548352320182,0.1321731708294083,0.08086504835084202,0.5774473339300407,0.5679188093219756,0.1653434563707844,0.20711125796689417,0.3581378849231093,0.36318819884047215,unknown
FBLN1,0.1434711867792516,0.15179541689859585,0.24944372794845518,0.2085825469072348,0.19534150679637485,0.19785701564177174,0.38859470456760037,0.3694140789260715,0.3362159100431593,0.3175386318809244,unknown
FBRS,0.10657230420470158,0.1025555020468741,0.4288126699979831,0.4695177171572151,0.2796446010915075,0.25595894359090776,0.22006913391274693,0.23902476592517988,0.18808769828508495,0.2451158010835709,Nucleosol
FBRSL1,0.21078426892639116,0.20943626116956038,0.21197278163322977,0.1824126582609391,0.3553171837573415,0.27163498147105,0.20639353442955818,0.2550476210634439,0.30460936879236417,0.32006886565519693,unknown
FBXL12,0.15531599905885335,0.19471080464726415,0.3722559163053869,0.16502492217813114,0.29171832460697644,0.2863619681339033,0.09290309483980112,0.11680557002641985,0.4028610947004133,0.4917844621161362,unknown
FBXL14,0.10659005617575182,0.15841478494346758,0.31726664032810536,0.33160102368790645,0.1950276133261784,0.21021751206966027,0.2108223003548725,0.22873668249182763,0.4117997120438713,0.39219715532049865,unknown
FBXL15,0.34293679420088796,0.5060262740919087,0.2328085726515442,0.1485477912899778,0.14755244056978437,0.13219015834694053,0.2300313394938731,0.22767126392916076,0.22369881491129587,0.22281208706283304,unknown
FBXL17,0.1603148943636968,0.20286649394313364,0.6096967665626299,0.4671343451860749,0.1900125491219067,0.20191125153863215,0.16950099291774534,0.18218381102135306,0.16857300465138678,0.14758927144688633,unknown
FBXL18,0.24854785554095682,0.2748759597039629,0.6437216122730414,0.24837028809457312,0.27973696281841315,0.2563388956083119,0.0994868899031639,0.11477047879544325,0.14945218042254382,0.1757589158185694,unknown
FBXL19,0.1482471852685046,0.17822571810604226,0.5003566903925717,0.39263509423760057,0.21489871752734824,0.22843250638620888,0.20944337815978292,0.22892924228909609,0.22027912665461713,0.20166977534731115,unknown
FBXL2,0.12584255786124715,0.1551998070898628,0.08919097305651656,0.07396592552498747,0.3237912928533604,0.3514318331277341,0.38410296882303113,0.4063029821449647,0.3139430395037556,0.3636282464743114,unknown
FBXL20,0.04201984571357336,0.050228571365651994,0.056232378066131274,0.05522833158911662,0.43254279069111157,0.4554528048786125,0.28908291247367673,0.364722427863942,0.43272929294695683,0.48054486375091215,unknown
FBXL3,0.1949935081761122,0.21506894808540306,0.45452641297538066,0.3548428921745001,0.1958090387386517,0.22100928013474425,0.21021243136067155,0.22058901951666618,0.2245345589656707,0.209843385464767,unknown
FBXL4,0.12264572936965483,0.12871593885814653,0.09677694731552576,0.07012479912439333,0.2807009567632892,0.27817964791526884,0.6059185337734241,0.6170763699100976,0.1858124216195304,0.19425306261014844,Mitochondria membrane
FBXL6,0.09246477428892512,0.10622908498170473,0.12656515544627792,0.09225345835478103,0.34535048762998166,0.3814940468337563,0.17232954797042757,0.21230081832912623,0.5545878894912895,0.5471262552831336,unknown
FBXO11,0.06982265768649533,0.0927356955879469,0.16599908433823718,0.1357571292290951,0.3507558144801774,0.3493208961835152,0.24217599405560522,0.24577015750269438,0.4948802107044606,0.48194240746900574,"Nucleosol, Ribosome"
FBXO16,0.19650253921603236,0.19197715893266554,0.2497747403637635,0.2160456278459609,0.2306918605144322,0.2428709871884018,0.2521674737041338,0.28720587395726926,0.36508835854387967,0.3023063870746371,unknown
FBXO17,0.2327087328303254,0.27255392125757455,0.20578926422999524,0.12860368807198647,0.24347897465263402,0.22741519048383196,0.2967201974938209,0.311429159537283,0.26093323302507104,0.3292865221054992,unknown
FBXO18,0.17998677198757937,0.2196229069814771,0.49812162599393556,0.3811624163670335,0.22094133495704912,0.21292802273584935,0.16859356057336183,0.1893124296074651,0.23055819941759884,0.20424872205238254,unknown
FBXO2,0.5075601677681114,0.6596569846665067,0.2568079778931005,0.1980406852302037,0.12661615288546038,0.11935342846361989,0.10299142709060517,0.09975108087948051,0.11862382243704533,0.11271169875630856,unknown
FBXO21,0.478426916822397,0.5764560854651304,0.2882394687457761,0.23416352550399855,0.10858108152440221,0.13393405846056708,0.12958159042270073,0.1411215934641055,0.11936595836445243,0.11396816256567932,unknown
FBXO22,0.2154040027575556,0.24688277867929273,0.6053259807112193,0.45034278951963574,0.18057261958869553,0.1840777604422815,0.15061728557793455,0.15930684867995365,0.1476140597863081,0.12924810525192673,unknown
FBXO27,0.07815874010520366,0.10632264335444437,0.1378728752277563,0.05625263965804367,0.43781680837173487,0.443856404983335,0.10637735847146655,0.13126951102477222,0.43340523560372646,0.7028665868068038,unknown
FBXO28,0.05116634473848767,0.06107841576467963,0.131582207885966,0.14046676015330622,0.41203205120633885,0.4240644856390636,0.28530984969060724,0.3322550822303927,0.43107949576453863,0.3703944498447948,Nucleus (speckles)
FBXO3,0.4219336627981245,0.5305511027445925,0.4319385547849941,0.3338536822121976,0.11912431609827798,0.11397218245838103,0.0881128576459064,0.09564928020473816,0.10686325290303755,0.1003153627968968,Cytosol_5
FBXO30,0.48004831887351745,0.5961275809950344,0.3118791508732176,0.27046800185192715,0.08370558157672577,0.09055744384716301,0.1329302967270192,0.12843495368571364,0.11375850540771998,0.10406481665777759,Cytosol_3
FBXO33,0.11779877866017545,0.2149901886913752,0.4643429203692898,0.18085059763571792,0.4272076463902461,0.3121721790018231,0.15961428349436127,0.1579512190493116,0.1764121132080033,0.35384901000480756,unknown
FBXO34,0.08917134175002095,0.12674861414213026,0.1514724541113503,0.12128444215487885,0.2601816049669595,0.22802156733623516,0.32875957234031367,0.4064066066962401,0.46662768966223267,0.43500630795000556,unknown
FBXO38,0.15346718448273225,0.19231072967265303,0.3983388694614366,0.3428868924648496,0.31023608313705653,0.29829946094274484,0.18571929384268815,0.21149414989314486,0.2180818758352225,0.2154482512628606,unknown
FBXO4,0.4167575021703377,0.5493819688697723,0.2725525648835792,0.1854415643879857,0.2245863352515291,0.19374219187352684,0.11413252291973906,0.10615781458842974,0.13702190293108907,0.16627682767356533,unknown
FBXO42,0.28484430059603827,0.35676470258162113,0.3796984200982712,0.29737468287639357,0.23476355536865948,0.22836715787900908,0.1462460512771251,0.15565907444811927,0.1797106937883989,0.18051902885703794,unknown
FBXO44,0.4294522458669501,0.5607206617210977,0.2473491932227302,0.23574117418744678,0.1334029532793812,0.1485106335126579,0.14400267771397654,0.15198526858425174,0.16340955913974498,0.13512630731229916,unknown
FBXO45,0.1834044958171077,0.19328194739420718,0.2039040315826181,0.1126533333640544,0.182061640203985,0.1782196066930842,0.10408564297388498,0.12016403517469423,0.5494195427738374,0.7403573362866186,unknown
FBXO46,0.11195298273639936,0.17009945629830525,0.3905502483409031,0.30197378210800724,0.3254519642329597,0.27640147546266175,0.24514132103678216,0.28062367159655793,0.23625264858118597,0.2175720708930894,unknown
FBXO5,0.28972738146907306,0.4502783638216287,0.236980888978844,0.22483024896033607,0.16084028993945393,0.13658028476318892,0.23021276278614541,0.21858855320269133,0.24845551057523912,0.23843459921055316,unknown
FBXO6,0.4712510374297817,0.49834627920951335,0.28539559241197787,0.23699069130260658,0.1377566305124598,0.14148350483488742,0.11476211387413311,0.12302125358938945,0.17552577295828256,0.15981638813510976,unknown
FBXO7,0.17866160159967318,0.2208542972206722,0.3228016500640194,0.11581432440936722,0.47398915996520574,0.4519037469267026,0.09950667918426713,0.1238746079801853,0.22875802295655734,0.33790424935855656,unknown
FBXO9,0.4907354325732936,0.6911654051430149,0.27156698501703214,0.24086292707916582,0.10121335653116584,0.1035358256817911,0.08335137950447229,0.0896989035848103,0.11630970287719174,0.1082902227493646,unknown
FBXW11,0.38765946608635243,0.44107268103754954,0.12065583270046741,0.09298786934070964,0.15778637710728644,0.16914466427406924,0.24726951004435782,0.25624398171470675,0.28888533936956434,0.2565022180217254,unknown
FBXW2,0.6565708905978557,0.7180433905145162,0.18495288553230066,0.14191060856471538,0.10178940036412833,0.13374239039221894,0.06410112896621462,0.08144957251111495,0.06918047651661516,0.0809636697202191,unknown
FBXW4,0.28032783373697184,0.29032553203337147,0.10389992905344808,0.08963555078532474,0.19949253422340665,0.24301005701925005,0.26948336409162016,0.27147389858397614,0.41463001493070806,0.3391237977148388,unknown
FBXW5,0.354647770636908,0.4365546400867374,0.324570810418673,0.21336393720100547,0.21668826272306194,0.20446788819634742,0.10747690199912487,0.1222386174940014,0.2393998529113657,0.19890230057254243,Cytosol_5
FBXW7,0.015022689929077517,0.029428598188922246,0.5412581169731342,0.3640228744879295,0.2617447375535414,0.28600348749305693,0.13666265919038756,0.16900761296029157,0.3753141523525194,0.4477337776222607,unknown
FBXW8,0.22766430786380323,0.3046751936457385,0.2966923165347118,0.22693238653051748,0.19917999683816243,0.2173467738223743,0.1908180386881877,0.1998582876502289,0.3371235075058635,0.29806956233110554,unknown
FBXW9,0.3633716506275475,0.47066480168161623,0.30055354968652553,0.202377726398608,0.20097845435852074,0.19331262952209818,0.12829658180008885,0.19469087121305742,0.17773407616348694,0.17422894606945588,unknown
FCF1,0.10586364554877092,0.13964435270974734,0.11319221221211148,0.10351394970310737,0.5279622168164269,0.5246119101056518,0.2295401264516664,0.27709114793728357,0.25758652200322535,0.319003844008993,Nucleus (speckles)
FCHO2,0.19975396952779115,0.279777553689125,0.44086781032329514,0.36298693644965935,0.17487304250875407,0.17840681782742912,0.23155231267501816,0.23490897556185109,0.19546363265230954,0.18408196340541252,unknown
